"385","kālayukta","kālayukta","1-2","時限","Timed",
"386","kāliya","kāliya","1-2","カリヤ","Kaliya",
"387","kālīna","kālīna","1-2","カーペット","Carpet",
"388","kālpanika","kālpanika","1-2","架空の","Fictional",
"389","kāvya","kāvya","1-2","詩","poem",
"390","kāśmīra","kāśmīra","1-2","カシミール","Kashmir",
"391","kuṭila","kuṭila","1-2","曲がった","Crooked",
"392","kupita","kupita","1-2","挑発された、激怒した、気分を害した、怒りの","provoked, incensed, offended, angry",
"393","kubja","kubja","1-2","こぶを背負った、曲がった","hump-backed, crooked",
"394","kulīna","kulīna","1-2","貴族","The nobility",
"395","kulva","kulva","1-2","はげた","bald",
"396","kuśala","kuśala","1-2","効率的","efficient",
"397","kūṭa","kūṭa","1-2","コード","Code",
"398","kṛcchra","kṛcchra","1-2","面倒","troublesome",
"399","kṛta","kṛta","1-2","終わり","done",
"400","kṛtya","kṛtya","1-2","証書","deed",
"401","kṛśa","kṛśa","1-2","痩せた、やせ衰えた、薄い、予備の、弱い、弱い、小さい、少ない、分、取るに足らない","lean, emaciated, thin, spare, weak, feeble, small, little, minute, insignificant ",
"402","kṛṣṇa","kṛṣṇa","1-2","クリシュナ","Krishna",
"403","kekara","kekara","1-2","斜視","squint-eyed",
"404","kevala","kevala","1-2","自分だけ","exclusively one's own",
"405","keśin","keśin","3n","ケシン","Keshin",
"406","komala","komala","1-2","繊細","delicate",
"407","kauṭa","kauṭa","1-2","カウト","Kaut",
"408","kautukin","kautukin","3n","奇妙","Curious",
"409","kaurava","kaurava","1-2","カウラバス","Kauravas",
"410","krayya","krayya","1-2","購入可能","Purchasable",
"411","krīḍa","krīḍa","1-2","信条","Creed",
"412","krīta","krīta","1-2","クレタ","Crete",
"413","krīl̤a","krīl̤a","1-2","クリール","Creel",
"414","kruddha","kruddha","1-2","激怒","furious",
"415","krūra","krūra","1-2","残酷","cruel",
"416","kreya","kreya","1-2","クレイ","Cray",
"417","krodhana","krodhana","1-2","熱烈な、情熱的な、怒った","inclined to wrath, passionate, angry",
"418","krodhanīya","krodhanīya","1-2","怒りを生み出す可能性のあるもの、挑発的なもの","anything which may produce anger, provocative",
"419","kroṣṭṛ","kroṣṭṛ","3r","泣いて、嘆いて","crying, lamenting",
"420","klānta","klānta","1-2","疲れた","Tired",
"421","klāntamanas","klāntamanas","3con","疲れた心","Tired minds",
"422","kṣatriya","kṣatriya","1-2","Kshatriyas","Kshatriyas",
"423","kṣālana","kṣālana","1-2","洗い流し、洗い流し、拭き取り","washing, washing off, wiping off",
"424","kṣālita","kṣālita","1-2","洗浄、洗浄、洗浄、拭き取り、除去","washed, cleansed, cleaned, wiped away, removed",
"425","kṣita","kṣita","1-2","無駄になり、腐敗し、疲れ果て、衰弱し、惨めになる","wasted, decayed, exhausted, weakened, miserable",
"426","kṣīṇa","kṣīṇa","1-2","貧しい、惨めな、衰弱した、浪費された、消費された、失われた、破壊された、すり減った、衰弱した、衰弱した、負傷した、壊れた、引き裂かれた、やせ衰えた、弱い、繊細な、細い","poor, miserable, diminished, wasted, expended, lost, destroyed, worn away, waning, weakened, injured, broken, torn, emaciated, feeble, delicate, slender",
"427","kṣīrada","kṣīrada","1-2","ミルクを与える","milk-giving",
"428","kṣuṇṇa","kṣuṇṇa","1-2","刻印、踏みつけ、打撲、打撲、粉砕、粉砕、粉々に砕かれ、粉砕され、突き刺され、違反され、実践され、行使され、繰り返し考えられ、何度も反省され、神聖な科学に精通しているが、それを説明したり教えたりすることができない 、敗北、克服、乗算","stamped upon, trampled upon, pounded, bruised, crushed, pulverised, broken to pieces, shattered, pierced, violated, practised, exercised, thought over repeatedly, reflected on again and again, one versed in sacred science but unable to explain or teach it, defeated, overcome, multiplied ",
"429","kṣudra","kṣudra","1-2","ささいな","petty",
"430","kṣudraka","kṣudraka","1-2","ささいな","petty",
"431","kṣubdha","kṣubdha","1-2","かき混ぜる","Agitated",
"432","kṣubhita","kṣubhita","1-2","かき混ぜる","stirred",
"433","kṣulla","kṣulla","1-2","ささいな","petty",
"434","kṣullaka","kṣullaka","1-2","ささいな","petty",
"435","kṣema","kṣema","1-2","クシェマ","Kshema",
"436","kṣemin","kṣemin","3n","クシェミン","Kshemin",
"437","kḷpta","kḷpta","1-2","クリップ","Clipped",
"438","khanitrima","khanitrima","1-2","カニトリム","Khanitrim",
"439","khara","khara","1-2","カール","Khar",
"440","khādya","khādya","1-2","食用","Edible",
"441","khinna","khinna","1-2","キン","Khinn",
"442","khila","khila","1-2","咲く","Bloom",
"443","kheṭa","kheṭa","1-2","低い、悪い、下品な","low, vile ",
"444","khela","khela","1-2","スポーツ","Sports",
"445","khyāta","khyāta","1-2","有名","Famous",
"447","gaṇanīya","gaṇanīya","1-2","カウント可能","Countable",
"448","gata","gata","1-2","去った、去った、去った、世界から去った、死んだ、死んだ、過去、消えた、来た、近づいた、到着した、中にいる、中にいる、含まれている、歩いた、あらゆる状態や状態に行った、落ちた、 関連する、言及する、つながる、歩く、頻繁に訪れる、訪問する、海外に広がる、祝われる、知られる、理解される","gone, gone away, departed, departed from the world, deceased, dead, past, disappeared, come to, approached, arrived at, being in, situated in, contained in, having walked, gone to any state or condition, fallen into, relating to, referring to, connected with, walked, frequented, visited, spread abroad, celebrated, known, understood",
"449","gatarasa","gatarasa","1-2","乾いた、枯れた","dried, withered",
"450","gandhi","gandhi","3i","におい","The smell",
"451","gabhasti","gabhasti","3i","眩しい","shining",
"452","gabhīra","gabhīra","1-2","深遠","profound",
"453","gamanīya","gamanīya","1-2","アクセス可能","Accessible",
"454","gambhīra","gambhīra","1-2","深刻","Serious",
"455","garbhadhārita","garbhadhārita","1-2","妊娠中","Pregnant",
"456","garbhiṇī","garbhiṇi","3i","妊娠中","pregnant",
"457","gāḍha","gāḍha","1-2","厚い","thick",
"458","gārhya","gārhya","1-2","国内の","domestic",
"459","gujarātī","gujarāti","3i","グジャラティ","Gujarati",
"460","guṇajña","guṇajña","1-2","好意的","virtuous",
"461","gupta","gupta","1-2","ひみつ","Secret",
"462","guru","guru","4u","達人","Guru",1
"463","gūḍha","gūḍha","1-2","不思議な","Mysterious",
"464","gūrta","gūrta","1-2","ガート","Gurt",
"465","gūl̤ha","gūl̤ha","1-2","グール","Goolh",
"466","gṛdhra","gṛdhra","1-2","グリッド","grid",
"467","gṛhya","gṛhya","1-2","家庭","household",
"468","goda","goda","1-2","牛を与える、牛を与える","giving cattle, giving cows",
"469","gorūpa","gorūpa","1-2","牛飼いの","cow-shaped",
"470","gauḍa","gauḍa","1-2","砂糖または糖蜜から調製","prepared from sugar or molasses",
"471","gautama","gautama","1-2","ゴータム","Gautam",
"472","gaura","gaura","1-2","輝く、鮮やかな、きれい、美しい、白い、黄色い、赤い、淡い赤の","shining, brilliant, clean, beautiful, white, yellowish, reddish, pale red ",
"473","grāmya","grāmya","1-2","田舎","Rural",
"474","graiṣma","graiṣma","1-2","夏","Summer",
"475","ghana","ghana","1-2","いっぱい、多い、縁起の良い、幸運な、完全な、すべての、すっきりした、固い、材料の、硬い、堅い、密な、粗い、粗い、粘性のある、厚い、酔っ払った、途切れない、深い、","full, auspicious, fortunate, complete, all, compact, solid, material, hard, firm, dense, coarse, gross, viscid, thick, inspissated, uninterrupted, deep, ",
"476","ghātin","ghātin","3n","破壊的な、破滅的な","destroying, ruining, destructive",
"477","ghātuka","ghātuka","1-2","傷つき、いたずら、残酷な、殺害の","hurtful, mischievous, cruel, slaying, killing",
"478","ghṛṇita","ghṛṇita","1-2","哀れな、非難された、虐待された、おぞましい","pitied, reproached, abused",
"479","ghṛta","ghṛta","1-2","振りかける、照らされる","sprinkled, illumined",
"480","ghora","ghora","1-2","由緒ある、ひどい、崇高な、素晴らしい、恐ろしい、ひどい、恐ろしい、暴力的な、猛烈な","venerable, awful, sublime, terrific, frightful, terrible, dreadful, violent, vehement",
"481","cakṣus","cakṣus","3con","目","The eyes",
"482","caṇḍa","caṇḍa","1-2","チャンダ","Chand",
"483","catura","catura","1-2","頭がいい","Clever",
"484","caturaṅga","caturaṅga","1-2","チェス","chess",
"485","caturtha","caturtha","1-2","IV","IV",
"486","candra","candra","1-2","月の、月光の","The moon",
"487","candrin","candrin","3n","チャンドリン","Chandrin",
"488","cāturmāsya","cāturmāsya","1-2","チャトゥルマシャ","Chaturmasya",
"489","cāndra","cāndra","1-2","月の、月光の","The moon",
"490","cāru","cāru","4u","エレガント","elegant",
"491","cikkaṇa","cikkaṇa","1-2","スムーズ","Smooth",
"492","cikkiṇa","cikkiṇa","1-2","チキン","Chikkin",
"493","citra","citra","1-2","写真","picture",
"494","citrabhānu","citrabhānu","4u","光で輝く、眩い","shining with light",
"495","cira","cira","1-2","古くから存在し、長く続き、長い","long, lasting along time, existing from ancient times, ",
"496","cukṣobhayiṣu","cukṣobhayiṣu","4u","かき混ぜながら","in the stirring",
"497","cūrṇa","cūrṇa","1-2","粉","Powder",
"498","chid","chid","3s","穴","The hole",
"499","chidra","chidra","1-2","穴","hole",
"500","chinna","chinna","1-2","切る","cut",
"502","jagat","jagat","3con","世界","The world",
"503","jagdha","jagdha","1-2","ジャグダ","Jagdha",
"504","jaṅgama","jaṅgama","1-2","可動","movable",
"505","jaṅgala","jaṅgala","1-2","密林","Jungle",
"506","jana","jana","1-2","彼ら","guys",
"507","janya","janya","1-2","原動力","generative",
"508","jaya","jaya","1-2","勝つ","win",
"509","jarat","jarat","3con","ジャラット","Jarat",
"510","jarjara","jarjara","1-2","老朽化","Dilapidated",
"511","jala","jala","1-2","水","Water",
"512","java","java","1-2","オオムギ","Barley",
"513","jāṅgala","jāṅgala","1-2","密林","Jungle",
"514","jāta","jāta","1-2","なりました","became",
"515","jātyaratnamaya","jātyaratnamaya","1-2","Jatyaratnamaya","Jatyaratnamaya",
"516","jāla","jāla","1-2","トラップ","trap",
"517","jita","jita","1-2","Jit","Jit",
"518","jitendriya","jitendriya","1-2","感覚を征服した","conquered the senses",
"519","jihvāmūlīya","jihvāmūlīya","1-2","リンガルルート","lingual root",
"520","jīta","jīta","1-2","勝利","Victory",
"521","jīrṇa","jīrṇa","1-2","使い古した","Worn out",
"522","jīva","jīva","1-2","生物","Organisms",
"523","jīvana","jīvana","1-2","人生","Life",
"524","jīvita","jīvita","1-2","生きている","alive",
"525","jugupsu","jugupsu","4u","ジュグプス","Jugupsu",
"526","juṣṭa","juṣṭa","1-2","ただ","Just",
"527","jū","jū","4u","ジュ","Ju",
"528","jūta","jūta","1-2","靴","Shoes",
"529","jūrṇa","jūrṇa","1-2","ジャーン","Jurn",
"530","jenya","jenya","1-2","ジェニー","Jenny",
"531","jaina","jaina","1-2","ジャイン","Jain",
"532","jñāta","jñāta","1-2","知っていた","knew",
"533","jñānin","jñānin","3n","知識がある","Knowledgeable",
"534","jyāyas","jyāyas","1-2","Jyays","Jyays",
"535","jyogaparuddha","jyogaparuddha","1-2","Jyogaparuddha","Jyogaparuddha",
"536","jvara","jvara","1-2","熱","Fever",
"537","ḍīna","ḍīna","1-2","ディーン","Dean",
"538","taku","taku","4u","タク","Taku",
"539","takva","takva","1-2","素早い","quick",
"540","tata","tata","1-2","それで","Then",
"541","tathāgata","tathāgata","1-2","タタガタ","Tathagata",
"542","tanu","tanu","4u","タヌ","Tanu",
"543","tanula","tanula","1-2","タヌル","tanul",
"544","tanūja","tanūja","1-2","タヌジ","Tanuj",
"545","tapa","tapa","1-2","タパ","Tapa",
"546","tapana","tapana","1-2","タパン","Tapan",
"547","tapu","tapu","4u","タプ","Tapu",
"548","tapta","tapta","1-2","熱い","Hot",
"549","tamasvat","tamasvat","3con","タマスバット","Tamasvat",
"550","taras","taras","3con","タール","Tars",
"551","taru","taru","4u","木","Tree",
"552","taruṇa","taruṇa","1-2","若い","Young",
"553","tarutṛ","tarutṛ","3r","タルトル","Tarutru",
"554","tarpaṇa","tarpaṇa","1-2","ターパン","Tarpan",
"555","talita","talita","1-2","タリット","Talit",
"556","tallīna","tallīna","1-2","吸収された","Absorbed",
"557","tavas","tavas","3con","タバス","Tavas",
"558","taviṣa","taviṣa","1-2","タビッシュ","Tavish",
"559","taviṣīyu","taviṣīyu","4u","たびしゆ","Tavishiyu",
"560","tavya","tavya","1-2","タヴィア","Tavya",
"561","tāmasa","tāmasa","1-2","タマス","Tamas",
"562","tāmramukha","tāmramukha","1-2","銅の顔、かなり複雑な、ヨーロッパの","copper-faced, fair-complexioned, European",
"563","tāra","tāra","1-2","ワイヤー","Wire",
"564","tāraka","tāraka","1-2","タラック","Tarak",
"565","tārkika","tārkika","1-2","論理的","Logical",
"566","tāla","tāla","1-2","パルミラ材製","made of palmyra wood",
"567","tālavya","tālavya","1-2","口蓋に関連する","relating to the palate",
"568","tālin","tālin","3n","タリン","Tallinn",
"569","tikta","tikta","1-2","苦い","bitter",
"570","tigma","tigma","1-2","ティグム","Tigm",
"571","tīkṣṇa","tīkṣṇa","1-2","シャープ","Sharp",
"572","tīvra","tīvra","1-2","シャープ","sharp",
"573","tuṅga","tuṅga","1-2","桐","Tung",
"574","tuccha","tuccha","1-2","小さな","tiny",
"575","tucchya","tucchya","1-2","取るに足らない","insignificant",
"576","tumula","tumula","1-2","タムル","Tumul",
"577","tura","tura","1-2","迅速、意欲的、迅速、強力、強力、優れた、豊かな、豊富な、速い、素早い、強い","quick, willing, prompt, strong, powerful, excelling, rich, abundant",
"578","turīya","turīya","1-2","トゥリヤ","Turiya",
"579","tulya","tulya","1-2","同等","Equivalent",
"580","tuvidyumna","tuvidyumna","1-2","非常に輝かしく、強力です","very glorious, powerful ",
"581","tūya","tūya","1-2","トゥイ","Tuy",
"582","tṛḍha","tṛḍha","1-2","つぶれた","crushed",
"583","tṛtīya","tṛtīya","1-2","三番","Third",
"584","tṛpta","tṛpta","1-2","満足し","Satisfied",
"585","tṛptida","tṛptida","1-2","満足","satisfying",
"586","tejasvin","tejasvin","3n","テジャスビン","Tejasvin",
"587","toyaja","toyaja","1-2","トイズ","Toyz",
"588","trāṇa","trāṇa","1-2","救い","Salvation",
"589","tva","tva","1-2","君の","your",
"590","tvarita","tvarita","1-2","促す","prompt",
"591","tveṣa","tveṣa","1-2","激しい、衝動的な、恐ろしい、華麗な、きらびやかな恐怖を引き起こす","vehement, impetuous, causing fear awful, brilliant, glittering",
"592","tveṣadyumna","tveṣadyumna","1-2","きらびやかな輝きを持っている","having glittering brilliancy",
"593","tveṣanṛmṇa","tveṣanṛmṇa","1-2","輝かしい力の","of brilliant power",
"594","tveṣaratha","tveṣaratha","1-2","急いでいるまたは華麗な戦車を持っている","having rushing or brilliant chariots",
"595","tveṣya","tveṣya","1-2","恐ろしい、ひどい、怖い","terrifying, awful",
"596","tsārin","tsārin","3n","ツァリン","Tsarin",
"597","dakṣiṇa","dakṣiṇa","1-2","南","south",
"598","dagdha","dagdha","1-2","焦げた","Burnt",
"599","datta","datta","1-2","ダット","Dutt",
"600","dattaka","dattaka","1-2","養子","Adoptive",
"601","dantamūlīya","dantamūlīya","1-2","歯根","Dental root",
"602","dantya","dantya","1-2","歯科","Dental",
"603","dartṛ","dartṛ","3r","ダートル","Dartr",
"604","dartnu","dartnu","4u","ダルトヌ","Dartnu",
"605","darśana​","darśana​","1-2","ダルシャン","Darshan",
"606","daśat","daśat","3con","ダシャット","Dashat",
"607","daśama","daśama","1-2","十","ten",
"608","daśaratha","daśaratha","1-2","ダサラサ","Dasaratha",
"609","dahana","dahana","1-2","燃焼","Combustion",
"610","dākṣiṇya","dākṣiṇya","1-2","南部性","Southernity",
"611","dāninī","dānini","3i","ダニニ","Danini",
"612","dānin","dānin","3n","ダニン","Danin",
"613","dānī","dāni","3i","慈善","charitable",
"614","dānu","dānu","4u","ダヌ","Danu",
"615","dāra","dāra","1-2","ダール","Dar",
"616","dāru","dāru","4u","アルコール","Alcohol",
"617","dāruṇa","dāruṇa","1-2","酷い","Terrible",
"618","digdha","digdha","1-2","ディグダ","Digdha",
"619","diṅmukha","diṅmukha","1-2","南向き","South-faced",
"620","didhakṣu","didhakṣu","4u","ディダクシュ","Didhakshu",
"621","dina","dina","1-2","日","Day",
"622","dirghāyu","dirghāyu","4u","長寿","Longevity",
"623","divya","divya","1-2","神","Divine",
"624","dīna","dīna","1-2","乏しい、乏しい、落ち込んでいる、苦しい、臆病な、悲しい、みすぼらしい","scarce, scanty, depressed, afflicted, timid, sad, miserable, wretched ",
"625","dīrgha","dīrgha","1-2","深い、長い、背が高い","deep, long, lofty, high, tall ",
"626","duḥkha","duḥkha","1-2","不安な、不快な、心地悪い、難しい","uneasy, uncomfortable, unpleasant, difficult",
"627","duḥkhin","duḥkhin","3n","苦しむ","Suffering",
"628","duḥkhī","duḥkhi","3i","悲しい","Sad",
"629","dugdha","dugdha","1-2","搾乳、搾乳、抽出、吸引、貧困、貧しい、一緒に搾乳、蓄積、充満、満腹、満ちた、いっぱい","milked, milked out, extracted, sucked out, impoverished, milked together, accumulated, filled, full",
"630","durga","durga","1-2","通行不能、到達不可能","difficult of access or approach, impassable, unattainable",
"631","durjana","durjana","1-2","悪意のある、邪悪な","malicious, wicked",
"632","durdānta","durdānta","1-2","ひどく飼いならされた、飼いならされない、制御されていない","badly tamed, untamable, uncontrolled ",
"633","durbala","durbala","1-2","弱い","Weak",
"634","durmati","durmati","3i","悪意のある","ill-intentioned",
"635","durmanas","durmanas","3con","ダーマナス","Durmanas",
"636","durlabha","durlabha","1-2","不足している","scarce",
"637","duvasyu","duvasyu","4u","崇拝、敬虔、信心深い","worshipping, reverential",
"638","duh","dugh","3s","譲歩、付与、搾乳","yielding, granting, milking",
"639","dūra","dūra","1-2","遠い","far away",
"640","dūradarśana","dūradarśana","1-2","ドアダルシャン","Doordarshan",
"641","dūl̤abha","dūl̤abha","1-2","レア","rare",
"642","dṛḍha","dṛḍha","1-2","固い","Firm",
"643","dṛl̤ha","dṛl̤ha","1-2","Drlh","Drlh",
"644","dṛśya","dṛśya","1-2","視力","sight",
"645","dṛṣṭa","dṛṣṭa","1-2","見た","seen",
"646","deva","deva","1-2","神","God",
"647","devatāsahāyin","devatāsahāyin","3n","デヴァタサハイン","Devatasahayin",
"648","devaputra","devaputra","1-2","神々の息子","Son of the gods",
"649","devayāna","devayāna","1-2","神々に導き、道としてそれらを提供します","leading to the gods, serving them as a way",
"650","deśaja","deśaja","1-2","元来の、もともとの、生まれつき","native",
"651","deśīya","deśīya","1-2","元来の、もともとの、生まれつき","Native",
"652","deśya","deśya","1-2","国","Country",
"653","daitya","daitya","1-2","悪魔","demon",
"654","dainika","dainika","1-2","毎日","Daily",
"655","daiya","daiya","1-2","与える","gives",
"656","daiva","daiva","1-2","運命","Destiny",
"657","dyumnin","dyumnin","3n","デュムニン","Dyumnin",
"658","dravya","dravya","1-2","もの","things",
"659","drāviḍa","drāviḍa","1-2","ドラヴィッド","Dravid",
"660","druhvan","druhvan","3n","痛い、けが","hurting, injuring",
"661","drogha","drogha","1-2","有害または悪意のある言葉を使用する","using injurious or malicious words ",
"662","dvaya","dvaya","1-2","二","Two",
"663","dvādaśāha","dvādaśāha","1-2","12","Twelve",
"664","dvi",,"irr","2","two",
"665","dvitīya","dvitīya","1-2","第二に","Secondly",
"666","dvaimātura","dvaimātura","1-2","2人の母親がいる","having 2 mothers",
"667","dhanaṃjaya","dhanaṃjaya","1-2","ダナンジェイ","Dhananjay",
"668","dhanāḍhya","dhanāḍhya","1-2","豊かな、金持ちの、富んだ、裕福な","rich",
"669","dhanika","dhanika","1-2","豊かな、金持ちの、富んだ、裕福な","rich",
"670","dhanin","dhanin","3n","豊かな、金持ちの、富んだ、裕福な","Rich",
"671","dhanī","dhanī","3i","裕福","wealthy",
"672","dhanya","dhanya","1-2","祝福された","blessed",
"673","dharuṇa","dharuṇa","1-2","ダルン","Dharun",
"674","dharmin","dharmin","3n","ダーミン","Dharmin",
"675","dhavala","dhavala","1-2","白い","white",
"676","dhārita","dhārita","1-2","開催","held",
"677","dhārmika","dhārmika","1-2","正義、善良、敬虔、正義、正義に安らぎ、正義に順応","righteous, virtuous, pious, just, resting on right, conformable to justice",
"678","dhiṣṇya","dhiṣṇya","1-2","祭壇として機能する地球の山の上に置かれ、注意深い、気配りがあり、慈悲深い、寛大な、敬虔な","placed upon a mound of earth serving as an altar, mindful, attentive, benevolent, liberal, devout, pious",
"679","dhīra","dhīra","1-2","深い、低い、鈍い、賢い、知的な、巧みな、精通した、着実な、一定な、しっかりして、毅然な、勇敢な、活力のある、勇気があり、所有した、構成され、穏やかな、重大な、柔らかい、よく実施された、よく育てられた","deep, low, dull, intelligent, wise, skilful, clever, familiar with, versed in, steady, constant, firm, resolute, brave, energetic, courageous, self-possessed, composed, calm, grave, gentle, soft, well-conducted, well-bred",
"680","dhīrya","dhīrya","1-2","深い、低い、鈍い、賢い、知的な、巧みな、精通した、着実な、一定な、しっかりして、毅然な、勇敢な、活力のある、勇気があり、所有した、構成され、穏やかな、重大な、柔らかい、よく実施された、よく育てられた","deep, low, dull, intelligent, wise, skilful, clever, familiar with, versed in, steady, constant, firm, resolute, brave, energetic, courageous, self-possessed, composed, calm, grave, gentle, soft, well-conducted, well-bred",
"681","dhuni","dhuni","3i","曲","The tune",
"682","dhūrta","dhūrta","1-2","狡猾で、狡猾で、詐欺的で、微妙で、いたずら好き","cunning, crafty, fraudulent, subtle, mischievous",
"683","dhṛta","dhṛta","1-2","着用、継続、既存、保持、保持、負担、維持、サポート維持、所有、使用、実践、観察、測定、計量、保持、拘束、引き締め、長期化、確実な預け入れ、誓約、引用、引用","worn, continuing, existing, being, held, borne, maintained, supported kept, possessed, used, practised, observed, measured, weighed, kept back, detained, drawn tight, prolonged, deposited as surety, pledged, quoted, cited by",
"684","dhṛṣu","dhṛṣu","4u","賢い、深い、誇りに思う","clever, deep, proud",
"685","dhṛṣṭa","dhṛṣṭa","1-2","大胆で、大胆で、自信を持って、大胆で、無礼で、安全で、得られて、傲慢で、放棄された","bold, daring, confident, audacious, impudent, secured, obtained, profligate, abandoned",
"686","dhenu","dhenu","4u","牛","Cow",
"687","dhruva","dhruva","1-2","固定された、しっかりした、動かせない、変わらない、一定の、永続的な、永続的な、永遠の、とどまる、落ち着く、確実な、確実な","fixed, firm, immovable, unchangeable, constant, lasting, permanent, eternal, staying with, settled, certain, sure",
"688","dhvānta","dhvānta","1-2","暗い","Darkness",
"689","nagaṇya","nagaṇya","1-2","無視できる","Negligible",
"690","nagara","nagara","1-2","都市","The city",
"691","nagna","nagna","1-2","裸","Naked",
"692","nata","nata","1-2","曲がった、曲がった、曲がった、傾いた、傾いた、曲がった、敬礼する、落ち込んだ、沈んだ、平たい、深い、ぶら下がっている、大脳化した","bent, bowed, curved, inclined, inclining, bowing to, saluting, depressed, sunk, flat, deep, hanging down, cerebralized",
"693","nandaka","nandaka","1-2","喜んで、喜んで、幸せにして、喜んで","rejoicing, gladdening, making happy, delighting in",
"694","nabhya","nabhya","1-2","霧がかった、しっとりした、曇った","foggy, moist, cloudy",
"695","namana","namana","1-2","曲がった、お辞儀をした","bending, bowing",
"696","namra","namra","1-2","お辞儀をする、傾く、お辞儀をする、曲がる、曲がる、ぶら下がる、沈む、お辞儀をする、従順な、敬虔な、謙虚な","bowing, inclining, bowed, bent, curved, hanging down, sunk, bowing to, submissive, reverential, humble",
"697","narya","narya","1-2","男らしい、人間らしい、強い、力強い、英雄的な、男性に適した、男性に好意的な","manly, human, strong, powerful, heroic, suitable to men, agreeable to men",
"698","nalada","nalada","1-2","王に近づく","bringing near king",
"699","nava","nava","1-2","新しい","New",
"700","navama","navama","1-2","9番目","Ninth",
"701","navīna","navīna","1-2","新しい、新鮮な、若い、みずみずしい","new, fresh, young",
"702","navodaya","navodaya","1-2","新しく立ち上がった","newly risen",
"703","navodita","navodita","1-2","新人","Newcomer",
"704","navya","navya","1-2","称賛され、称賛に値する","to be praised, laudable",
"705","naṣṭa","naṣṭa","1-2","破壊されました","Destroyed",
"706","naṣṭakriya","naṣṭakriya","1-2","破壊的な","Destructive",
"707","nāka","nāka","1-2","鼻","The nose",
"708","nāga","nāga","1-2","ヘビまたは蛇に関連するヘビで形成されています-悪魔、卑劣な、蛇紋岩、蛇のような、象に属する、象","formed of snakes, relating to serpents or serpents-demons, snaky, serpentine, serpent-like, belonging to an elephant, elephantine",
"709","nāgin","nāgin","3n","蛇で覆われている、または蛇に囲まれている","covered with or surrounded by serpents",
"710","nāciketa","nāciketa","1-2","なちけた","Nachiketa",
"711","nāṭaka","nāṭaka","1-2","ドラマ","Drama",
"712","nātha","nātha","1-2","によって占有されている","possessed of occupied by",
"713","nādeya","nādeya","1-2","河川の、水生の","fluvial, aquatic",
"714","nāmaka","nāmaka","1-2","名前","name",
"715","nāraka","nāraka","1-2","地獄の、地獄に関連する","relating to hell, hellish, infernal",
"716","nārāyaṇa","nārāyaṇa","1-2","に関連して、に所属して","relating or belonging to",
"717","nāstika","nāstika","1-2","非信者、非信者","atheistical, infidel",
"718","nikta","nikta","1-2","洗浄、洗浄、精製、振りかけ、清い、清潔な","washed, cleansed, purified, sprinkled",
"719","nikhila","nikhila","1-2","完全な、すべての、全体、全体の","complete, all, whole, entire",
"720","nija","nija","1-2","プライベート","Private",
"721","nitya","nitya","1-2","毎日","Everyday",
"722","nindita","nindita","1-2","非難","condemned",
"723","nimna","nimna","1-2","下","Below",
"724","nirantara","nirantara","1-2","連続","Continuous",
"725","nirarthaka","nirarthaka","1-2","無意味","pointless",
"726","nirukta","nirukta","1-2","発声され、発音され、表現され、説明され、定義され、宣言され、明示的に言及され、明示的に結合され、神の名前を含み、明確で、大声で、成就し、達成された","uttered, pronounced, expressed, explained, defined, declared for, explicitly mentioned, explicitly enjoined, containing the name of a god, distinct, loud, fulfilled, accomplished",
"727","nirdoṣa","nirdoṣa","1-2","無垢","Innocent",
"728","nirbala","nirbala","1-2","弱い","Weak",
"729","nirbuddhi","nirbuddhi","3i","無意味、無知、愚か","senseless, ignorant, stupid",
"730","nirbhaya","nirbhaya","1-2","大胆不敵","Fearless",
"731","nirbhara","nirbhara","1-2","それによる","depend",
"732","nirmama","nirmama","1-2","冷酷","Ruthless",
"733","nirmukta","nirmukta","1-2","免除","Exempt",
"734","nirvāṇa","nirvāṇa","1-2","涅槃","Nirvana",
"735","nirvaira","nirvaira","1-2","敵意から解放され、平和で友好的","free from enmity, peaceable, amicable",
"736","niṣatta","niṣatta","1-2","座って、座って","sitting, seated ",
"737","niṣkāraṇa","niṣkāraṇa","1-2","原因なし","without cause",
"738","niṣṭapta","niṣṭapta","1-2","静かな、大人しい","quiet",
"739","niṣṇāta","niṣṇāta","1-2","エキスパート","Expert",
"740","nīca","nīca","1-2","低い","lowly",
"741","nīta","nīta","1-2","導かれ、導かれ、得られ、得られ、行儀が良い、正しい、控えめな","led, guided, gained, obtained, well-behaved, correct, modest",
"742","nīla","nīla","1-2","青い","blue",
"743","nīlalohita","nīlalohita","1-2","紫の","blue-red",
"744","nūtana","nūtana","1-2","新しい","New",
"745","netṛ","netṛ","3r","リーダー","Leader",
"746","nediṣṭha","nediṣṭha","1-2","ネディシュタ","Nedishta",
"747","nedīyas","nedīyas","3con","ネディウス","Nedius",1
"748","nema","nema","1-2","名前","Name",
"749","nyūna","nyūna","1-2","急性","acute",
"750","paktṛ","paktṛ","3r","消化、消化を促進する","digestive, promoting digestion",
"751","pakva","pakva","1-2","熟した","ripe",
"752","pakṣin","pakṣin","3n","鳥","birds",
"753","pañcaka","pañcaka","1-2","パンチャク","Panchak",
"754","pañcama","pañcama","1-2","5番目","Fifth",
"755","paṇḍita","paṇḍita","1-2","パンディット","Pandit",
"756","padma","padma","1-2","蓮色、蓮の色","lotus-hued, being of the colour of a lotus",
