"1041","saṅgas","saṅga","Masculine","2","歌った","Sang"
"1042","saṅghas","saṅgha","Masculine","2","協会","The Association"
"1043","sadasyas","sadasya","Masculine","2","管理司祭、十七司祭 ","superintending priest, seventeenth priest "
"1044","sadāśivas","sadāśiva","Masculine","2","Sadashiv","various authors and other men "
"1045","sanas","sana","Masculine","2","太陽","Sun"
"1046","saptāhas","saptāha","Masculine","2","数週間","Weeks"
"1047","samakāras","samakāra","Masculine","2","等価","Equivalence"
"1048","samayas","samaya","Masculine","2","時間","time"
"1049","samājas","samāja","Masculine","2","社会","Societies"
"1050","samāveśas","samāveśa","Masculine","2","包含物","Inclusions"
"1051","samāsas","samāsa","Masculine","2","化合物","Compounds"
"1052","samūhas","samūha","Masculine","2","集団","group"
"1053","samoṣas","samoṣa","Masculine","2","サモッシュ","Samosh"
"1054","sambhogas","sambhoga","Masculine","2","性交","intercourse"
"1055","sarmas","sarma","Masculine","2","サルマ","Sarma"
"1056","sarṣapas","sarṣapa","Masculine","2","蛇、ヘビ","snake"
"1057","savas","sava","Masculine","2","年","year"
"1058","savyas","savya","Masculine","2","左","Left"
"1059","sasas","sasa","Masculine","2","薬草、草、トウモロコシ","herb, grass, corn "
"1060","sahavāsas","sahavāsa","Masculine","2","同棲","cohabitation"
"1061","sahasranetras","sahasranetra","Masculine","2","千眼","thousand-eyed"
"1062","sāṃvādikas","sāṃvādika","Masculine","2","論理学者","logician"
"1063","sāṇḍas","sāṇḍa","Masculine","2","茂み","thicket, collection"
"1064","sādas","sāda","Masculine","2","座ること","sitting"
"1065","sāmavedas","sāmaveda","Masculine","2","サマベダ","Samaveda"
"1066","sārthas","sārtha","Masculine","2","意味のある","meaningful"
"1067","sāhityas","sāhitya","Masculine","2","文学","Literatures"
"1068","siṃhas","siṃha","Masculine","2","獅子、ライオン","lion"
"1069","sugandhas","sugandha","Masculine","2","香り","Fragrance"
"1070","suparṇas","suparṇa","Masculine","2","スパルナ","Suparna"
"1071","suras","sura","Masculine","2","神、神性、神、賢者、学んだ人、太陽","god, divinity, deity, sage, learned man, sun"
"1072","surādhipas","surādhipa","Masculine","2","隠者","Suradhip"
"1073","sūkaras","sūkara","Masculine","2","豚","Pigs"
"1074","sūdas","sūda","Masculine","2","興味","Interest"
"1075","sūpas","sūpa","Masculine","2","スープ","Soup"
"1076","sūras","sūra","Masculine","2","太陽","sun"
"1077","sūryas","sūrya","Masculine","2","太陽","The suns"
"1078","sṛkas","sṛka","Masculine","2","作成","Create"
"1079","sṛgālas","sṛgāla","Masculine","2","ジャケット、ローグ、チート","jacket, rogue, cheat"
"1080","sekas","seka","Masculine","2","秒","Sec"
"1081","somas","soma","Masculine","2","月曜日","Mondays"
"1082","solluṇṭhas","solluṇṭha","Masculine","2","皮肉","irony, sarcasm"
"1083","saucikas","saucika","Masculine","2","テーラー","tailor"
"1084","skandhas","skandha","Masculine","2","肩、軍隊、多数、量、集合体、木の幹、木の幹、大きな枝、枝、部分、分割、章、セクション、管、経路、地域、5つの感覚の対象、体、王、王子、賢人、 先生、戦争、戦い、交戦、合意、鷺、ドラフト牛のこぶの高さの平等、王の戴冠式で使用される記事","shoulder, troop, multitude, quantity, aggregate, stem of tree, trunk of tree, large branch, bough, part, division, chapter, section, tract, path, region, five objects of sense, body,  king, prince, sage, teacher, war, battle, engagement, agreement, heron, equality of height in the humps of a pair of draught oxen, article used at the coronation of a king"
"1085","skambhas","skambha","Masculine","2","桁","column"
"1086","stanas","stana","Masculine","2","胸","Breasts"
"1087","stambhas","stambha","Masculine","2","列","Columns"
"1088","staras","stara","Masculine","2","階層、序列","Levels"
"1089","stenas","stena","Masculine","2","泥棒、強盗、泥棒、盗み、一種の香水","thief, robber, thieving, stealing, kind of perfume"
"1090","stomas","stoma","Masculine","2","賞賛、賛美歌、賛美歌、犠牲者、ヒープ、コレクション、数、多数、量、質量","praise, eulogium, hymn, sacrificer, heap, collection, number, multitude, quantity, mass"
"1091","sthūras","sthūra","Masculine","2","男、雄牛","man, bull"
"1092","snātas","snāta","Masculine","2","入浴","Bathe"
"1093","spṛṣṭas","spṛṣṭa","Masculine","2","触れた","Touched"
"1094","sphoṭas","sphoṭa","Masculine","2","爆発","Explosions"
"1095","smaras","smara","Masculine","2","覚えて","Remember"
"1096","smeras","smera","Masculine","2","塗抹標本","Smears"
"1097","syūtas","syūta","Masculine","2","財布","purse"
"1098","sravas","srava","Masculine","2","滝","waterfall "
"1099","svapnas","svapna","Masculine","2","夢","dream"
"1100","svaras","svara","Masculine","2","声","Voices"
"1101","svargas","svarga","Masculine","2","天国","Heavens"
"1102","svādas","svāda","Masculine","2","味","Taste"
"1103","svārthas","svārtha","Masculine","2","わがまま","Selfishness"
"1104","svedas","sveda","Masculine","2","汗","Sweats"
"1105","svedakas","svedaka","Masculine","2","編み物","sweater"
"1106","haṃsas","haṃsa","Masculine","2","白鳥","Swan"
"1107","haṭhas","haṭha","Masculine","2","頑固","Stubbornness"
"1108","haṭhayogas","haṭhayoga","Masculine","2","ハサヨガ","hatha yoga"
"1109","hayas","haya","Masculine","2","こんにちは","hi"
"1110","hariṇas","hariṇa","Masculine","2","鹿","Deer"
"1111","haritas","harita","Masculine","2","緑","green"
"1112","harṣas","harṣa","Masculine","2","ひどい","Harsh"
"1113","halas","hala","Masculine","2","解決","Solution"
"1114","hastas","hasta","Masculine","2","手","Hand"
"1115","hastamaithunas","hastamaithuna","Masculine","2","オナニー","Masturbation"
"1116","hālas","hāla","Masculine","2","最近","Recently"
"1117","hāsas","hāsa","Masculine","2","ハース","Haas"
"1118","hiṃsras","hiṃsra","Masculine","2","暴力的","Violent"
"1119","himālayas","himālaya","Masculine","2","ヒマラヤ","Himalaya"
"1120","hiras","hira","Masculine","2","雇用者","Hirs"
"1121","hīkas","hīka","Masculine","2","何週間","Heeks"
"1122","hūṇas","hūṇa","Masculine","2","フン","Hun"
"1123","heḍas","heḍa","Masculine","2","頭","Head"
"1124","hemantas","hemanta","Masculine","2","冬、寒い季節","winter, the cold season"
"1125","hel̤as","hel̤a","Masculine","2","おい","hey"
"1126","hoḍas","hoḍa","Masculine","2","いかだ、浮き輪、ボート","raft, float, boat"
"1127","homas","homa","Masculine","2","火で捧げる, 焼く供物","oblation with fire, burnt-offering"
"1128","hrasvas","hrasva","Masculine","2","短い","Short"
"1129","hvāras","hvāra","Masculine","2","蛇","serpent"
"1130","hvāryas","hvārya","Masculine","2","馬、蛇","horse, serpent on"
"1131","aṃsatram","aṃsatra","Neuter","2","弓","bow"
"1132","aṃsapṛṣṭham","aṃsapṛṣṭha","Neuter","2","肩の後ろ","The back of the shoulder"
"1133","aṃsaphalakam","aṃsaphalaka","Neuter","2","アンスファルク","Ansphalk"
"1134","akam","aka","Neuter","2","罪、痛み、トラブル","sin, pain, trouble"
"1135","agham","agha","Neuter","2","黒っぽい","blackish"
"1136","aṅganam","aṅgana","Neuter","2","中庭","The courtyard"
"1137","aṅgamardanam","aṅgamardana","Neuter","2","手足のマッサージ","massage of the limbs"
"1138","atalam","atala","Neuter","2","底なし","bottomless"
"1139","atītam","atīta","Neuter","2","過去","The past"
"1140","adākṣiṇyam","adākṣiṇya","Neuter","2","親切","Inkindness"
"1141","adhikam","adhika","Neuter","2","それ以上","More than that"
"1142","anāmayam","anāmaya","Neuter","2","不健康","Unhealthy"
"1143","anindriyam","anindriya","Neuter","2","無感覚","Insensible"
"1144","anunāsikam","anunāsika","Neuter","2","鼻","The nasal"
"1145","antaram","antara","Neuter","2","違い","The difference"
"1146","antarjālam","antarjāla","Neuter","2","インターネット","internet"
"1147","antram","antra","Neuter","2","腸","The intestine"
"1148","annam","anna","Neuter","2","食べ物","Food"
"1149","apatyam","apatya","Neuter","2","子供","The child"
"1150","apadravyam","apadravya","Neuter","2","廃棄物","The waste material"
"1151","apasarjanam","apasarjana","Neuter","2","除外","The exclusion"
"1152","abhadram","abhadra","Neuter","2","それは失礼です","It's rude"
"1153","abhayāraṇyam","abhayāraṇya","Neuter","2","聖域","The sanctuary"
"1154","abhidhānam","abhidhāna","Neuter","2","指定","designation"
"1155","amedhyam","amedhya","Neuter","2","汚れています","It’s unclean"
"1156","ambaram","ambara","Neuter","2","空","The sky"
"1157","ayanam","ayana","Neuter","2","あやな","Ayana"
"1158","ayutam","ayuta","Neuter","2","万、無数","ten thousand, a myriad"
"1159","araṇyam","araṇya","Neuter","2","森","The forest"
"1160","arjanam","arjana","Neuter","2","収益","Earnings"
"1161","ardham","ardha","Neuter","2","その半分","Half of it"
"1162","ardhakam","ardhaka","Neuter","2","その半分","Half of it"
"1163","arpaṇam","arpaṇa","Neuter","2","募集","Offering"
"1164","alam","ala","Neuter","2","黄色いオルピメント","yellow orpiment"
"1165","alābukam","alābuka","Neuter","2","ひょうたんの実","the fruit of the bottle-gourd"
"1166","avadhāraṇam","avadhāraṇa","Neuter","2","概念化","Conceptualization"
"1167","astam","asta","Neuter","2","日の入り","The sunset"
"1168","astitvam","astitva","Neuter","2","存在","Existence"
"1169","astram","astra","Neuter","2","武器","The weapon"
"1170","āgāram","āgāra","Neuter","2","デポ","Depot"
"1171","āñchanam","āñchana","Neuter","2","伸びる, 描く, 設定","stretching, drawing, setting"
"1172","ātmanepadam","ātmanepada","Neuter","2","アトマネパダ","Atmanepada"
"1173","ādhānam","ādhāna","Neuter","2","注入","Infusion"
"1174","ādhikam","ādhika","Neuter","2","それ以上","More than that"
"1175","āpīnam","āpīna","Neuter","2","あなた自身の","Your own"
"1176","āmreḍitam","āmreḍita","Neuter","2","繰り返し、繰り返し","reduplication, reiteration"
"1177","āyātam","āyāta","Neuter","2","輸入","Import"
"1178","āyuṣam","āyuṣa","Neuter","2","生命の持続時間","duration of life"
"1179","ārogyam","ārogya","Neuter","2","健康","health"
"1180","ālasyam","ālasya","Neuter","2","怠惰","Idleness"
"1181","āliṅganam","āliṅgana","Neuter","2","抱擁","hug"
"1182","āsanam","āsana","Neuter","2","座席","The seat"
"1183","āharaṇam","āharaṇa","Neuter","2","撤退","Withdrawal"
"1184","iṅganam","iṅgana","Neuter","2","揺れ","shaking"
"1185","utkaṭaduḥkham","utkaṭaduḥkha","Neuter","2","極度の苦しみ","Extreme suffering"
"1186","uttaram","uttara","Neuter","2","答え","answer"
"1187","uttarādharam","uttarādhara","Neuter","2","後者","The latter"
"1188","uttarādharavivaram","uttarādharavivara","Neuter","2","後者の唇の空洞","The latter lip cavity"
"1189","utthānam","utthāna","Neuter","2","隆起","The uplift"
"1190","utpalam","utpala","Neuter","2","蓮","The lotus"
"1191","udakam","udaka","Neuter","2","水、死んだ人に水を提供する儀式、清め","water, the ceremony of offering water to a dead person, ablution"
"1192","udaram","udara","Neuter","2","腹部","The abdomen"
"1193","udāharaṇam","udāharaṇa","Neuter","2","例","Example"
"1194","udyānam","udyāna","Neuter","2","庭","The garden"
"1195","udvartanam","udvartana","Neuter","2","進化","evolution"
"1196","upakaraṇam","upakaraṇa","Neuter","2","装置","equipment"
"1197","upadhānam","upadhāna","Neuter","2","まくら","pillow"
"1198","upanetram","upanetra","Neuter","2","サブまぶた","Sub-eyelids"
"1199","upavanam","upavana","Neuter","2","公園","Upavan"
"1200","upārjanam","upārjana","Neuter","2","収益","Earnings"
"1201","ulbam","ulba","Neuter","2","覆い、封筒","cover, envelope"
"1202","ullāpanam","ullāpana","Neuter","2","華やかさ","gaiety"
"1203","ulvam","ulva","Neuter","2","ウルバ","Ulva"
"1204","ūrdhvam","ūrdhva","Neuter","2","上向き","Upwards"
"1205","ṛṇam","ṛṇa","Neuter","2","借金","Debt"
"1206","aikyam","aikya","Neuter","2","団結","Unity"
"1207","aiśvaryam","aiśvarya","Neuter","2","富","wealth"
"1208","autsukyam","autsukya","Neuter","2","好奇心","Curiosity"
"1209","aupasthyam","aupasthya","Neuter","2","性的楽しみ","sexual enjoyment"
"1210","auṣadham","auṣadha","Neuter","2","薬","The medicine"
"1211","kaṭhinatvam","kaṭhinatva","Neuter","2","困難","Difficulty"
"1212","kadalam","kadala","Neuter","2","バナナ、バナナの木","banana, banana tree"
"1213","kandukam","kanduka","Neuter","2","ボイラー、枕","boiler, pillow"
"1214","karavastram","karavastra","Neuter","2","手布","hand cloth"
"1215","karigarjitam","karigarjita","Neuter","2","象が吠えた","The elephant roared"
"1216","karipattram","karipattra","Neuter","2","カレーの葉","The curry leaf"
"1217","karimaṇḍitam","karimaṇḍita","Neuter","2","カレーで飾られた","adorned with curry"
"1218","kariratam","karirata","Neuter","2","仕事をしている","doing the job"
"1219","kartavyam","kartavya","Neuter","2","それは行われるべきです","It should be done"
"1220","kalatram","kalatra","Neuter","2","妻","The wife"
"1221","kājam","kāja","Neuter","2","仕事","Work"
"1222","kārakam","kāraka","Neuter","2","要因","The factor"
"1223","kāraṇam","kāraṇa","Neuter","2","理由","reason"
"1224","kārayānam","kārayāna","Neuter","2","車","car"
"1225","kārāgāram","kārāgāra","Neuter","2","刑務所","The prison"
"1226","kāryam","kārya","Neuter","2","仕事","work"
"1227","kāryānam","kāryāna","Neuter","2","作業は完了です","The work is done"
"1228","kuṅkumam","kuṅkuma","Neuter","2","サフラン","saffron"
"1229","kuṭumbam","kuṭumba","Neuter","2","家族","The family"
"1230","kulatthakam","kulatthaka","Neuter","2","クラタック","kulathak"
"1231","kuśalam","kuśala","Neuter","2","福祉、幸福、豊かな状態、幸福、慈悲、美徳、賢さ、能力、能力、ご利益","welfare, well-being, prosperous condition, happiness, benevolence, virtue, cleverness, competence, ability, religious merit"
"1232","kṛcchram","kṛcchra","Neuter","2","面倒","troublesome"
"1233","kṛtam","kṛta","Neuter","2","終わり","done"
"1234","kembukam","kembuka","Neuter","2","キャベツ","cabbage"
"1235","kravyam","kravya","Neuter","2","肉","The flesh"
"1236","kriyāviśeṣaṇam","kriyāviśeṣaṇa","Neuter","2","行動の形容","Adjective of action"
"1237","krīḍāṅganam","krīḍāṅgana","Neuter","2","遊び場","The playground"
"1238","krītam","krīta","Neuter","2","購入した","Purchased"
"1239","kṣatram","kṣatra","Neuter","2","支配、覇権、力、権力、富","dominion, supremacy, power, might, wealth"
"1240","kṣālanam","kṣālana","Neuter","2","すすぎ","Rinsing"
"1241","kṣīram","kṣīra","Neuter","2","ミルク","milk"
"1242","kṣetram","kṣetra","Neuter","2","分野","field"
"1243","kṣetranāmam","kṣetranāma","Neuter","2","フィールド名","field name"
"1244","khananam","khanana","Neuter","2","掘ること、掘削すること ","digging, excavating "
"1245","khanitram","khanitra","Neuter","2","鉱夫","The miner"
"1246","khānam","khāna","Neuter","2","食事、咀嚼","eating"
"1247","khelanam","khelana","Neuter","2","前後に移動、揺れ、震える動き、遊び、娯楽、スポーツ","moving to and fro, shaking, quivering motion, play, pastime, sport "
"1248","khyātam","khyāta","Neuter","2","有名","Famous"
"1249","gaṇitam","gaṇita","Neuter","2","数学","Mathematics"
"1250","gamanam","gamana","Neuter","2","行く","going"
"1251","garbhadhāraṇam","garbhadhāraṇa","Neuter","2","妊娠","Pregnancy"
"1252","gātram","gātra","Neuter","2","体","The body"
"1253","gānam","gāna","Neuter","2","歌う","Singing"
"1254","gṛñjanam","gṛñjana","Neuter","2","うめき声","Grunting"
"1255","gokulam","gokula","Neuter","2","キネの群れ、牛舎","herd of kine, cow-house"
"1256","grathanam","grathana","Neuter","2","股間","groin"
"1257","ghṛtam","ghṛta","Neuter","2","水、液体グリース、クリーム","water, fluid grease, cream"
"1258","caritram","caritra","Neuter","2","足、脚、行動、振る舞い、習慣、実践、行為、冒険、行為、功績、自然、性質、習慣","foot, leg, acting, behaving, behaviour, habit, practice, acts, adventures, deeds, exploits, nature, disposition, custom"
"1259","cāturyam","cāturya","Neuter","2","賢さ","Cleverness"
"1260","cikkaṇam","cikkaṇa","Neuter","2","滑らかさ","Smoothness"
"1261","citram","citra","Neuter","2","写真","Picture"
"1262","cumbanam","cumbana","Neuter","2","接吻","kiss"
"1263","chattram","chattra","Neuter","2","傘","The umbrella"
"1264","chatram","chatra","Neuter","2","傘","The umbrella"
"1265","chalam","chala","Neuter","2","不正行為","Cheating"
"1266","chidram","chidra","Neuter","2","穴","The hole"
"1267","jaṅgalam","jaṅgala","Neuter","2","密林","Jungle"
"1268","jananam","janana","Neuter","2","世代","Generation"
"1269","jānam","jāna","Neuter","2","知識","knowledge"
"1270","jābālipuram","jābālipura","Neuter","2","ジャバリプール","Jabalipur"
"1271","jālapṛṣṭham","jālapṛṣṭha","Neuter","2","ウェブページ","web page"
"1272","jīvitam","jīvita","Neuter","2","生活","Living"
"1273","juṣṭam","juṣṭa","Neuter","2","食事の残骸、残飯。食べ残し","remnants of a meal"
"1274","jñānam","jñāna","Neuter","2","知識","knowledge"
"1275","jyāyastvam","jyāyastva","Neuter","2","優位、メリット、利点","superiority"
"1276","ḍīnam","ḍīna","Neuter","2","鳥の飛行","bird's flight"
"1277","takram","takra","Neuter","2","喧嘩","fight"
"1278","takvam","takva","Neuter","2","泥棒","thief"
"1279","tanam","tana","Neuter","2","体","Body"
"1280","tantram","tantra","Neuter","2","構造、システム","system"
"1281","taptam","tapta","Neuter","2","加熱","Heated"
"1282","tamisram","tamisra","Neuter","2","闇、暗い夜、暗い地獄、地獄、怒り","darkness, dark night, dark hell, hell, anger"
"1283","talātalam","talātala","Neuter","2","タラタル","Talatal"
"1284","tavasyam","tavasya","Neuter","2","強さ、強度","strength"
"1285","tāmram","tāmra","Neuter","2","銅","Copper"
"1286","tālakam","tālaka","Neuter","2","話","Talk"
"1287","tuccham","tuccha","Neuter","2","些細な","Trivial"
"1288","tumulam","tumula","Neuter","2","騒ぎ、ガタガタ、混乱","tumult, clatter, confusion"
"1289","turaspeyam","turaspeya","Neuter","2","飲み会","the racer's or conqueror's drinking"
"1290","tṛṇam","tṛṇa","Neuter","2","草","The grass"
"1291","tailam","taila","Neuter","2","油","Oil"
"1292","toyam","toya","Neuter","2","おもちゃ","Toy"
"1293","trāṇam","trāṇa","Neuter","2","救い","Salvation"
"1294","tvaritam","tvarita","Neuter","2","素早さ","Quickly"
"1295","dantagharṣaṇam","dantagharṣaṇa","Neuter","2","歯磨き","Brushing teeth"
"1296","darśanam","darśana","Neuter","2","哲学","Philosophy"
"1297","dākṣiṇyam","dākṣiṇya","Neuter","2","正義","The righteousness"
"1298","dānam","dāna","Neuter","2","慈善","charity"
"1299","dāridram","dāridra","Neuter","2","貧しさ","The poor"
"1300","dāridryam","dāridrya","Neuter","2","貧困","Poverty"
"1301","dāruṇam","dāruṇa","Neuter","2","厳しさ、恐怖","harshness, severity, horror"
"1302","diṅmukham","diṅmukha","Neuter","2","位置、スポット、場所","spot, place"
"1303","duḥkham","duḥkha","Neuter","2","苦しみ","Suffering"
"1304","dugdham","dugdha","Neuter","2","牛乳","Milk"
"1305","dugdhāgram","dugdhāgra","Neuter","2","牛乳、クリームの上部または表面","upper part or surface of milk, cream"
"1306","duroṇam","duroṇa","Neuter","2","住居、拠点、家、居住地","residence, dwelling, home"
"1307","duryoṇam","duryoṇa","Neuter","2","デュリオン","Duryon"
"1308","dūram","dūra","Neuter","2","遠い","far"
"1309","dūratvam","dūratva","Neuter","2","距離","distance"
"1310","dūrīkaraṇam","dūrīkaraṇa","Neuter","2","除去","Removal"
"1311","dṛḍham","dṛḍha","Neuter","2","しっかりと","Firmly"
"1312","dyūtam","dyūta","Neuter","2","遊び、ゲーム、ギャンブル ","play, gaming, gambling "
"1313","drupadam","drupada","Neuter","2","木製の柱、ポスト","wooden pillar, post"
"1314","dvāram","dvāra","Neuter","2","門","gate"
"1315","dhanam","dhana","Neuter","2","お金","Money"
"1316","dharuṇam","dharuṇa","Neuter","2","弓","bow"
"1317","dhartram","dhartra","Neuter","2","小道具、支援、支持、滞在、家、犠牲、利点、利益","prop, support, stay, house, sacrifice, merit "
"1318","dharmacakram","dharmacakra","Neuter","2","宗教のサイクル","The cycle of religion"
"1319","dharmayuddham","dharmayuddha","Neuter","2","宗教の戦争","The War of Religion"
"1320","dhāneyakam","dhāneyaka","Neuter","2","シリアル","cereals"
"1321","dhānyam","dhānya","Neuter","2","粒","grain"
"1322","dhāritam","dhārita","Neuter","2","所定の位置に保持","held in place"
"1323","dhīryam","dhīrya","Neuter","2","忍耐","Patience"
"1324","dhairyam","dhairya","Neuter","2","忍耐","Patience"
"1325","dhoritam","dhorita","Neuter","2","馬のトロット","horse's trot"
"1326","dhvāntam","dhvānta","Neuter","2","暗闇","Darkness"
"1327","naktam","nakta","Neuter","2","夜","The night"
"1328","nagaram","nagara","Neuter","2","都市","The city"
"1329","nabhyam","nabhya","Neuter","2","価値がある","worthy"
"1330","namanam","namana","Neuter","2","従順","Obeisance"
"1331","navanītam","navanīta","Neuter","2","新しく持ってきた","Newly brought"
"1332","nimnam","nimna","Neuter","2","低い","Low"
"1333","nirbhayam","nirbhaya","Neuter","2","大胆不敵に","Fearlessly"
"1334","nirvāṇam","nirvāṇa","Neuter","2","涅槃","Nirvana"
"1335","nīkṣaṇam","nīkṣaṇa","Neuter","2","検査","Inspection"
"1336","nīl̤am","nīl̤a","Neuter","2","青、青色","blue"
"1337","nṛmṇam","nṛmṇa","Neuter","2","強さ、力","strength, power"
"1338","nekṣaṇam","nekṣaṇa","Neuter","2","観察","observation"
"1339","nyūnam","nyūna","Neuter","2","低さ","low"
"1340","pakvam","pakva","Neuter","2","調理済み","cooked"
"1341","pañcaśīlam","pañcaśīla","Neuter","2","5つの特徴","The five characteristics"
"1342","paṭhanam","paṭhana","Neuter","2","読む","Reading"
"1343","pattram","pattra","Neuter","2","葉","The leaf"
"1344","padam","pada","Neuter","2","用語","The term"
"1345","panasam","panasa","Neuter","2","鍋","pans"
"1346","payohimam","payohima","Neuter","2","氷菓子、アイスクリーム","ice cream"
"1347","parasmaipadam","parasmaipada","Neuter","2","代名詞","The pronoun"
"1348","pariṇītam","pariṇīta","Neuter","2","結婚","married"
"1349","parivartanam","parivartana","Neuter","2","変化","Change"
"1350","parivartitam","parivartita","Neuter","2","かわった","Changed"
"1351","parṇam","parṇa","Neuter","2","葉","The leaf"
"1352","paryuṣitavākyam","paryuṣitavākya","Neuter","2","パリシタ文","Paryushita sentence"
"1353","palāyanam","palāyana","Neuter","2","逃げる","Getaway"
"1354","pātram","pātra","Neuter","2","ゴブレット、ボウル、カップ、皿、ポット、プレート、食事、葉、注文、命令","goblet, bowl, cup, dish, pot, plate, meal, leaf, order, command"
"1355","pādatrāṇam","pādatrāṇa","Neuter","2","足の保護","Foot protection"
"1356","pādāṃśukam","pādāṃśuka","Neuter","2","履物","The footwear"
"1357","pādopadhānam","pādopadhāna","Neuter","2","履物","Footwear"
"1358","pānam","pāna","Neuter","2","飲酒","Drinking"
"1359","pānīyam","pānīya","Neuter","2","水っぽい","Watery"
"1360","puṃścihnam","puṃścihna","Neuter","2","男性的なサイン","The masculine sign"
"1361","pullam","pulla","Neuter","2","橋","bridge"
"1362","puṣpam","puṣpa","Neuter","2","お花","The flower"
"1363","pustakam","pustaka","Neuter","2","本","book"
"1364","pṛṣṭham","pṛṣṭha","Neuter","2","上側、表面、上部、高さ","the upper side, surface, top, height"
"1365","pauṃsyam","pauṃsya","Neuter","2","精力","virility"
"1366","pauruṣam","pauruṣa","Neuter","2","男らしさ","Manhood"
"1367","pauṣṭikam","pauṣṭika","Neuter","2","栄養を与える","Nourishing"
"1368","pyāyanam","pyāyana","Neuter","2","飲酒","Drinking"
"1369","praügam","praüga","Neuter","2","プルージュ","prouge"
"1370","prakṣālanam","prakṣālana","Neuter","2","洗浄","Washing"
"1371","prajñānam","prajñāna","Neuter","2","知識、知恵、知性、差別、記念碑、記念碑","knowledge, wisdom, intelligence, discrimination, monument, memorial"
"1372","pradūṣaṇam","pradūṣaṇa","Neuter","2","汚染","Pollution"
"1373","prāpyakam","prāpyaka","Neuter","2","売掛金","Receivable"
"1374","preṣaṇam","preṣaṇa","Neuter","2","送信","Sending"
"1375","phalakam","phalaka","Neuter","2","鏡板、パネル","Panel"
"1376","phalanam","phalana","Neuter","2","関数","The function"
"1377","phullam","phulla","Neuter","2","満杯","full"
"1378","bandhanam","bandhana","Neuter","2","結ぶ、締める、束縛する、縄、紐、テザー","tying, fastening, fettering, rope, cord, tether"
"1379","barjahyam","barjahya","Neuter","2","バルジャヒヤ","Barjahya"
"1380","basayānam","basayāna","Neuter","2","Busyan","Busyan"
"1381","bahutvam","bahutva","Neuter","2","複数性","Plurality"
"1382","bālyam","bālya","Neuter","2","子供時代","Childhood"
"1383","bilam","bila","Neuter","2","請求書","The bill"
"1384","bījam","bīja","Neuter","2","種子","The seed"
"1385","bukkanam","bukkana","Neuter","2","海賊","Buccaneer"
"1386","buddhīndriyam","buddhīndriya","Neuter","2","知性の感覚","The sense of intelligence"
"1387","bhajanam","bhajana","Neuter","2","賛美歌","Hymn"
"1388","bhayam","bhaya","Neuter","2","恐れ","fear"
"1389","bharaṇam","bharaṇa","Neuter","2","充填","filling"
"1390","bhartsanam","bhartsana","Neuter","2","叱責","Rebuke"
"1391","bhavitavyam","bhavitavya","Neuter","2","そのはず","It should be"
"1392","bhaviṣyam","bhaviṣya","Neuter","2","未来","The future"
"1393","bhājanam","bhājana","Neuter","2","容器","The vessel"
"1394","bhānam","bhāna","Neuter","2","実現","Realization"
"1395","bhālam","bhāla","Neuter","2","額","forehead"
"1396","bhāṣitam","bhāṣita","Neuter","2","の話","spoken of"
"1397","bhittam","bhitta","Neuter","2","壁","The wall"
"1398","bhuvanam","bhuvana","Neuter","2","ブーバン","Bhuvan"
"1399","bhūtam","bhūta","Neuter","2","過去","The past"
"1400","bheṣajam","bheṣaja","Neuter","2","治療、治癒、消毒、薬、医薬品、薬物、水","curing, healing, sanative, emedy, medicine, medicament, drug, water"
"1401","bhaiṣajyam","bhaiṣajya","Neuter","2","薬","The medicine"
"1402","bhramaṇam","bhramaṇa","Neuter","2","旅行","Traveling"
"1403","makṣikāmalam","makṣikāmala","Neuter","2","蜂の蓮","The bee lotus"
"1404","magham","magha","Neuter","2","贈り物、報酬、報奨金、富、権力","gift, reward, bounty, wealth, power"
"1405","madyam","madya","Neuter","2","酔わせる酒,ぶどう酒,酒精,ワイン","intoxicating drink, vinous liquor, spiritous liquor, wine"
"1406","madyapānam","madyapāna","Neuter","2","酩酊酒を飲むこと","the drinking of intoxicating liquors"
"1407","madhyastham","madhyastha","Neuter","2","仲買人","The middleman"
"1408","mananam","manana","Neuter","2","熟考","Contemplation"
"1409","manogatam","manogata","Neuter","2","精神的に","mentally"
"1410","maraṇam","maraṇa","Neuter","2","死","Death"
"1411","mardanam","mardana","Neuter","2","粉砕","Crushing"
"1412","maṣipātram","maṣipātra","Neuter","2","インク壺","The ink pot"
"1413","maṣīpātram","maṣīpātra","Neuter","2","インク壺","The ink pot"
"1414","masipātram","masipātra","Neuter","2","インク壺","The inkwell"
"1415","masīpātram","masīpātra","Neuter","2","インク壺","The inkwell"
"1416","mahattvam","mahattva","Neuter","2","重要性","The importance"
"1417","māṃsam","māṃsa","Neuter","2","肉","Meat"
"1418","māṅgalikam","māṅgalika","Neuter","2","成功を望んでいる","desirous of success"
"1419","mātram","mātra","Neuter","2","それだけ","only"
"1420","mātsaryam","mātsarya","Neuter","2","嫉妬","Jealousy"
"1421","māraṇam","māraṇa","Neuter","2","殺害","killing"
"1422","mālam","māla","Neuter","2","フィールド、詐欺、作為","field, fraud, artifice"
"1423","mīl̤ham","mīl̤ha","Neuter","2","meh","meh"
"1424","mukham","mukha","Neuter","2","顔","The face"
"1425","mudgaudanam","mudgaudana","Neuter","2","豆と米で作ったスープ","a soup made of beans and rice"
"1426","mūtram","mūtra","Neuter","2","尿","Urine"
"1427","mūrchanam","mūrchana","Neuter","2","失神","fainting"
