"2861","θεολόγος",θεολόγ,Masculine,2,神学者,theologian,0,0,0
"2862","θερμός",θερμ,Masculine,2,ホット,hot,0,0,0
"2863","θεσμός",θεσμ,Masculine,2,機関,institution,0,0,0
"2864","θεωρός",θεωρ,Masculine,2,仮説,theory,0,0,0
"2865","θεός",θε,Masculine,2,神様,god,0,0,0
"2866","θεῖος",θεῖ,Masculine,2,おじさん,uncle,0,0,0
"2867","θησαυρός",θησαυρ,Masculine,2,宝物,treasure,0,0,0
"2868","θολός",θολ,Masculine,2,ぼやけた,blurred,0,0,0
"2869","θορός",θορ,Masculine,2,トロス,Thoros,0,0,0
"2870","θρίαμβος",θρίαμβ,Masculine,2,勝利,triumph,0,0,0
"2871","θριγκός",θριγκ,Masculine,2,脱穀,thresh,0,0,0
"2872","θρόμβος",θρόμβ,Masculine,2,血餅,clot,0,0,0
"2873","θρόνος",θρόν,Masculine,2,王位,throne,0,0,0
"2874","θρόος",θρό,Masculine,2,ホラー,horror,0,0,0
"2875","θρᾶνος",θρᾶν,Masculine,2,叫び,cry,0,0,0
"2876","θρῆνος",θρῆν,Masculine,2,嘆く,lament,0,0,0
"2877","θρῦλος",θρῦλ,Masculine,2,伝説,legend,0,0,0
"2878","θυγατριδοῦς",θυγατριδ,Masculine,2u,娘たち,daughters,0,0,0
"2879","θυμός",θυμ,Masculine,2,怒り,anger,0,0,0
"2880","θυρεός",θυρε,Masculine,2,紋章,coat of arms,0,0,0
"2881","θυρωρός",θυρωρ,Masculine,2,コンシェルジュ,concierge,0,0,0
"2882","θωμός",θωμ,Masculine,2,トーマス,thomas,0,0,0
"2883","θωός",θω,Masculine,2,神様,god,0,0,0
"2884","θόρυβος",θόρυβ,Masculine,2,ノイズ,noise,0,0,0
"2885","θύαρος",θύαρ,Masculine,2,シールド,shield,0,0,0
"2886","θύλακος",θύλακ,Masculine,2,ポーチ,pouch,0,0,0
"2887","θύμαλλος",θύμαλλ,Masculine,2,ティマラ,tymalla,0,0,0
"2888","θύμος",θύμ,Masculine,2,怒り,anger,0,0,0
"2889","θύννος",θύνν,Masculine,2,タニー,tunny,0,0,0
"2890","θύρσος",θύρσ,Masculine,2,ティルソス,Thyrsos,0,0,0
"2891","θύσανος",θύσαν,Masculine,2,房,tuft,0,0,0
"2892","θᾶκος",θᾶκ,Masculine,2,タソス,Thassos,0,0,0
"2893","κάβαισος",κάβαισ,Masculine,2,食いしん坊、食いしん坊,"glutton, gourmand",0,0,0
"2894","κάβος",κάβ,Masculine,2,カーボ,cavo,0,0,0
"2895","κάδος",κάδ,Masculine,2,置き場,bin,0,0,0
"2896","κάκτος",κάκτ,Masculine,2,カルドン、アーティチョーク,"cardoon, artichoke",0,0,0
"2897","κάλαθος",κάλαθ,Masculine,2,バスケット,basket,0,0,0
"2898","κάλαμος",κάλαμ,Masculine,2,杖,cane,0,0,0
"2899","κάλανδρος",κάλανδρ,Masculine,2,カレンデュラ,Calendula,0,0,0
"2900","κάματος",κάματ,Masculine,2,火災の,of fire,0,0,0
"2901","κάμηλος",κάμηλ,Masculine,2,キャメル,camel,0,0,0
"2902","κάμιλος",κάμιλ,Masculine,2,キャメル,camel,0,0,0
"2903","κάμμαρος",κάμμαρ,Masculine,2,ボールト,vault,0,0,0
"2904","κάμπος",κάμπ,Masculine,2,プレーン,plain,0,0,0
"2905","κάναβος",κάναβ,Masculine,2,麻,hemp,0,0,0
"2906","κάνθαρος",κάνθαρ,Masculine,2,甲虫,beetle,0,0,0
"2907","κάπηλος",κάπηλ,Masculine,2,物売り,monger,0,0,0
"2908","κάπρος",κάπρ,Masculine,2,イノシシ,boar,0,0,0
"2909","κάραβος",κάραβ,Masculine,2,船,ship,0,0,0
"2910","κάρος",κάρ,Masculine,2,カート,cart,0,0,0
"2911","κάρταλλος",κάρταλλ,Masculine,2,カルテル,cartel,0,0,0
"2912","κάτοικος",κάτοικ,Masculine,2,住民,inhabitant,0,0,0
"2913","κέγχρος",κέγχρ,Masculine,2,カンガルー,kangaroo,0,0,0
"2914","κέλαδος",κέλαδ,Masculine,2,大きな騒音、喧噪、喧噪、楽音、澄んだ声、叫び、泣き声、蝉のさえずり、鳥のさえずり,"loud noise, din, clamour, musical sound, clear voice, shout, cry, chirp of cicadas, twitter of birds",0,0,0
"2915","κέλευθος",κέλευθ,Masculine,2,道、道、道,"road, way, path",0,0,0
"2916","κένταυρος",κένταυρ,Masculine,2,ケンタウロス,centaur,0,0,0
"2917","κέπφος",κέπφ,Masculine,2,頭,head,0,0,0
"2918","κέραμος",κέραμ,Masculine,2,タイル,tile,0,0,0
"2919","κέρασος",κέρασ,Masculine,2,チェリー,cherry,0,0,0
"2920","κέρθιος",κέρθι,Masculine,2,儲かる,profitable,0,0,0
"2921","κέρκουρος",κέρκουρ,Masculine,2,ボート、小型船、魚の種類,"boat, small ship, type of fish",0,0,0
"2922","κέρχνος",κέρχν,Masculine,2,ざらついた排泄物、嗄声、喉のざらつき、銀粉,"rough excrescence, hoarseness, roughness of the throat, silver dust",0,0,0
"2923","κέστρος",κέστρ,Masculine,2,舌の鋭さ、舌の荒さ、種の初芽、エンジンから放たれるボルト,"sharpness of tongue, roughness of tongue, first sprout of seeds, bolt discharged from engines",0,0,0
"2924","κέφαλος",κέφαλ,Masculine,2,ボラ,mullet,0,0,0
"2925","κήρινθος",κήρινθ,Masculine,2,キリンス,Cyrinth,0,0,0
"2926","κίβδος",κίβδ,Masculine,2,キブダス,kibdus,0,0,0
"2927","κίγκλος",κίγκλ,Masculine,2,ガードル,girdle,0,0,0
"2928","κίκιννος",κίκινν,Masculine,2,ききんの,kikinnos,0,0,0
"2929","κίναιδος",κίναιδ,Masculine,2,親切,kind,0,0,0
"2930","κίνδυνος",κίνδυν,Masculine,2,危険,danger,0,0,0
"2931","κίουρος",κίουρ,Masculine,2,キウロス,kiuros,0,0,0
"2932","κίρκος",κίρκ,Masculine,2,サーカス,circus,0,0,0
"2933","κίσθος",κίσθ,Masculine,2,胸,chest,0,0,0
"2934","καθαρισμός",καθαρισμ,Masculine,2,クリーニング,cleaning,0,0,0
"2935","καιετός",καιετ,Masculine,2,そして年,and year,0,0,0
"2936","καιρός",καιρ,Masculine,2,天気,weather,0,0,0
"2937","κακοῦργος",κακοῦργ,Masculine,2,犯罪的,criminal,0,0,0
"2938","καλαθίσκος",καλαθίσκ,Masculine,2,バスケット,basket,0,0,0
"2939","καλλιώνυμος",καλλιώνυμ,Masculine,2,愛称,nicknamed,0,0,0
"2940","κανθός",κανθ,Masculine,2,眼角,canthus,0,0,0
"2941","καπνός",καπν,Masculine,2,煙,Smoke,0,0,0
"2942","καρκίνος",καρκίν,Masculine,2,癌,Cancer,0,0,0
"2943","καρπός",καρπ,Masculine,2,フルーツ,fruit,0,0,0
"2944","καρτάζωνος",καρτάζων,Masculine,2,カルタゴ語,Carthaginian,0,0,0
"2945","κασίγνητος",κασίγνητ,Masculine,2,咳,cough,0,0,0
"2946","κασκός",κασκ,Masculine,2,ヘルメット,helmet,0,0,0
"2947","κασσίτερος",κασσίτερ,Masculine,2,錫,tin,0,0,0
"2948","κασσιτερουργός",κασσιτερουργ,Masculine,2,ブリキ職人,tinsmith,0,0,0
"2949","κατάγλωττος",κατάγλωττ,Masculine,2,無言,speechless,0,0,0
"2950","κατάλογος",κατάλογ,Masculine,2,リスト,list,0,0,0
"2951","κατάρροος",κατάρρο,Masculine,2,鼻水が出る,runny nose,0,0,0
"2952","κατάφρακτος",κατάφρακτ,Masculine,2,行き詰まり,deadlocked,0,0,0
"2953","κατήγορος",κατήγορ,Masculine,2,検察官,prosecutor,0,0,0
"2954","καταιγισμός",καταιγισμ,Masculine,2,嵐,storm,0,0,0
"2955","κατακλυσμός",κατακλυσμ,Masculine,2,洪水,flood,0,0,0
"2956","κατοικητής",κατοικητ,Masculine,1es,居住者,resident,0,0,0
"2957","κατοικισμός",κατοικισμ,Masculine,2,ハウジング,housing,0,0,0
"2958","καυλός",καυλ,Masculine,2,コック,cock,0,0,0
"2959","καῖρος",καῖρ,Masculine,2,天気,weather,0,0,0
"2960","καῦκος",καῦκ,Masculine,2,杯の種類、コップの種類,kind of cup,0,0,0
"2961","κεκρύφαλος",κεκρύφαλ,Masculine,2,セクリファロス,cecryphalos,0,0,0
"2962","κελεός",κελε,Masculine,2,細胞,cell,0,0,0
"2963","κεράστης",κεράστ,Masculine,1es,チャーマー,charmer,0,0,0
"2964","κερασός",κερασ,Masculine,2,チェリー,cherry,0,0,0
"2965","κεραυνός",κεραυν,Masculine,2,落雷,lightning strike,0,0,0
"2966","κερκοπίθηκος",κερκοπίθηκ,Masculine,2,キツネザル,lemur,0,0,0
"2967","κεστός",κεστ,Masculine,2,胸,chest,0,0,0
"2968","κεφαλῖνος",κεφαλῖν,Masculine,2,頭,head,0,0,0
"2969","κημός",κημ,Masculine,2,公園,garden,0,0,0
"2970","κηρός",κηρ,Masculine,2,ワックス,wax,0,0,0
"2971","κηρύλος",κηρύλ,Masculine,2,説教者,preacher,0,0,0
"2972","κιρσός",κιρσ,Masculine,2,静脈瘤,varicose vein,0,0,0
"2973","κισσάμπελος",κισσάμπελ,Masculine,2,キサンベロス,kissambelos,0,0,0
"2974","κισσός",κισσ,Masculine,2,アイビー,ivy,0,0,0
"2975","κλάδος",κλάδ,Masculine,2,ブランチ,branch,0,0,0
"2976","κληρικός",κληρικ,Masculine,2,事務的な,clerical,0,0,0
"2977","κλινικός",κλινικ,Masculine,2,臨床,clinical,0,0,0
"2978","κλισμός",κλισμ,Masculine,2,ソファー,couch,0,0,0
"2979","κλοιός",κλοι,Masculine,2,呼び出し音,ringer,0,0,0
"2980","κλωβός",κλωβ,Masculine,2,ケージ,cage,0,0,0
"2981","κλόνος",κλόν,Masculine,2,混乱した動き、混乱、戦闘敗走、震え、混乱、動揺、動揺、腸内の風の動揺、震え、動揺、収縮,"confused motion, turmoil, battle-rout, trembling, confusion, agitation, agitation, agitation of wind in bowels, shaking, agitation, contraction",0,0,0
"2982","κλῆρος",κλῆρ,Masculine,2,聖職者,clergy,0,0,0
"2983","κνάφος",κνάφ,Masculine,2,冬眠,hibernation,0,0,0
"2984","κνιπολόγος",κνιπολόγ,Masculine,2,文理学者,cnipologist,0,0,0
"2985","κοάλεμος",κοάλεμ,Masculine,2,コアレモス,koalemos,0,0,0
"2986","κοίρανος",κοίραν,Masculine,2,コイラーノ,coirano,0,0,0
"2987","κολεός",κολε,Masculine,2,膣,vagina,0,0,0
"2988","κολοιός",κολοι,Masculine,2,やった,daw,0,0,0
"2989","κολοσσός",κολοσσ,Masculine,2,コロッサス,Colossus,0,0,0
"2990","κολοσυρτός",κολοσυρτ,Masculine,2,ずんぐりした,stubby,0,0,0
"2991","κολῳός",κολῳ,Masculine,2,コロッサス,colossus,0,0,0
"2992","κονιορτός",κονιορτ,Masculine,2,粉,powder,0,0,0
"2993","κοντός",κοντ,Masculine,2,短い,short,0,0,0
"2994","κορακῖνος",κορακῖν,Masculine,2,カラス,raven,0,0,0
"2995","κορδύλος",κορδύλ,Masculine,2,リボン,ribbon,0,0,0
"2996","κορμός",κορμ,Masculine,2,トランク,trunk,0,0,0
"2997","κοροπλάθος",κοροπλάθ,Masculine,2,コロプラトス,coroplathos,0,0,0
"2998","κοτυλίσκος",κοτυλίσκ,Masculine,2,子葉,cotyledon,0,0,0
"2999","κουλεός",κουλε,Masculine,2,いいね,cool,0,0,0
"3000","κοῖτος",κοῖτ,Masculine,2,横になって,lying down,0,0,0
"3001","κοῦρος",κοῦρ,Masculine,2,多く,lot,0,0,0
"3002","κράββατος",κράββατ,Masculine,2,ネクタイ,tie,0,0,0
"3003","κράμβος",κράμβ,Masculine,2,乾燥、大声、高鳴り,"dry, loud, ringing",0,0,0
"3004","κράταιγος",κράταιγ,Masculine,2,サンザシ,hawthorn,0,0,0
"3005","κρίβανος",κρίβαν,Masculine,2,クリバノス,Krivanos,0,0,0
"3006","κρίκος",κρίκ,Masculine,2,リンク,link,0,0,0
"3007","κρημνός",κρημν,Masculine,2,フラップ,flap,0,0,0
"3008","κριός",κρι,Masculine,2,牡羊座,Aries,0,0,0
"3009","κροκόδειλος",κροκόδειλ,Masculine,2,トカゲ、鰐、ソフィストの誤謬,"lizard, crocodile, fallacy of the sophists",0,0,0
"3010","κροκόδιλος",κροκόδιλ,Masculine,2,トカゲ、鰐、ソフィストの誤謬,"lizard, crocodile, fallacy of the sophists",0,0,0
"3011","κροσσός",κροσσ,Masculine,2,フリンジ,fringe,0,0,0
"3012","κρουνός",κρουν,Masculine,2,蛇口,faucet,0,0,0
"3013","κρωβύλος",κρωβύλ,Masculine,2,小屋,shed,0,0,0
"3014","κρωγμός",κρωγμ,Masculine,2,クラクション,honk,0,0,0
"3015","κρωσσός",κρωσσ,Masculine,2,フリンジ,fringe,0,0,0
"3016","κρόκος",κρόκ,Masculine,2,卵黄,yolk,0,0,0
"3017","κρόταφος",κρόταφ,Masculine,2,寺,temple,0,0,0
"3018","κρότος",κρότ,Masculine,2,強打,bang,0,0,0
"3019","κρύος",κρύ,Masculine,2,寒い,cold,0,0,0
"3020","κρύσταλλος",κρύσταλλ,Masculine,2,結晶,crystal,0,0,0
"3021","κτίλος",κτίλ,Masculine,2,クチルス,ctilus,0,0,0
"3022","κτόνος",κτόν,Masculine,2,キラー,killer,0,0,0
"3023","κτύπος",κτύπ,Masculine,2,ノック,knock,0,0,0
"3024","κυβερνισμός",κυβερνισμ,Masculine,2,政府,government,0,0,0
"3025","κυδοιμός",κυδοιμ,Masculine,2,フローティング,floating,0,0,0
"3026","κυκλάμινος",κυκλάμιν,Masculine,2,シクラメン,cyclamen,0,0,0
"3027","κυνισμός",κυνισμ,Masculine,2,皮肉,cynicism,0,0,0
"3028","κυνοκέφαλος",κυνοκέφαλ,Masculine,2,犬の頭,dog head,0,0,0
"3029","κυνοῦχος",κυνοῦχ,Masculine,2,犬,dog,0,0,0
"3030","κυπρῖνος",κυπρῖν,Masculine,2,鯉,carp,0,0,0
"3031","κωβιός",κωβι,Masculine,2,ガジョン,gudgeon,0,0,0
"3032","κωκυτός",κωκυτ,Masculine,2,生意気,cocky,0,0,0
"3033","κωμῳδιογράφος",κωμῳδιογράφ,Masculine,2,コメディアン,comedian,0,0,0
"3034","κόβαλος",κόβαλ,Masculine,2,切り落とす,cut off,0,0,0
"3035","κόγχος",κόγχ,Masculine,2,適所,niche,0,0,0
"3036","κόθορνος",κόθορν,Masculine,2,コトゥルヌス,cothurnus,0,0,0
"3037","κόκκαλος",κόκκαλ,Masculine,2,骨,bone,0,0,0
"3038","κόκκος",κόκκ,Masculine,2,顆粒,granule,0,0,0
"3039","κόλαφος",κόλαφ,Masculine,2,袖口,cuff,0,0,0
"3040","κόλλαβος",κόλλαβ,Masculine,2,コラボ,collab,0,0,0
"3041","κόλουρος",κόλουρ,Masculine,2,ぽっちゃり,chubby,0,0,0
"3042","κόλπος",κόλπ,Masculine,2,副鼻腔,sinus,0,0,0
"3043","κόλυμβος",κόλυμβ,Masculine,2,スイマー,swimmer,0,0,0
"3044","κόμαρος",κόμαρ,Masculine,2,コマール,comar,0,0,0
"3045","κόμβος",κόμβ,Masculine,2,ノード,node,0,0,0
"3046","κόμπος",κόμπ,Masculine,2,結び目,knot,0,0,0
"3047","κόναβος",κόναβ,Masculine,2,コナボス,konavos,0,0,0
"3048","κόνδυλος",κόνδυλ,Masculine,2,塊茎,tuber,0,0,0
"3049","κόπος",κόπ,Masculine,2,苦労する,toil,0,0,0
"3050","κόρθιλος",κόρθιλ,Masculine,2,コルティロ,cortillo,0,0,0
"3051","κόρος",κόρ,Masculine,2,飽和,saturation,0,0,0
"3052","κόρυδος",κόρυδ,Masculine,2,廊下,Corridor,0,0,0
"3053","κόρυμβος",κόρυμβ,Masculine,2,コリンブ,corymb,0,0,0
"3054","κόρυνθος",κόρυνθ,Masculine,2,コリント,Corinth,0,0,0
"3055","κόρχορος",κόρχορ,Masculine,2,コルコーラス,corchorus,0,0,0
"3056","κόσμος",κόσμ,Masculine,2,世界,world,0,0,0
"3057","κόσσυφος",κόσσυφ,Masculine,2,マール,merle,0,0,0
"3058","κόστος",κόστ,Masculine,2,費用,cost,0,0,0
"3059","κότινος",κότιν,Masculine,2,連続的な,cotinous,0,0,0
"3060","κότος",κότ,Masculine,2,チキン,chicken,0,0,0
"3061","κότταβος",κότταβ,Masculine,2,チキン,chicken,0,0,0
"3062","κόφινος",κόφιν,Masculine,2,棺,coffin,0,0,0
"3063","κόχλος",κόχλ,Masculine,2,足首,ankle,0,0,0
"3064","κύαθος",κύαθ,Masculine,2,丼鉢,bowl,0,0,0
"3065","κύαμος",κύαμ,Masculine,2,豆,bean,0,0,0
"3066","κύανος",κύαν,Masculine,2,青い,blue,0,0,0
"3067","κύβηβος",κύβηβ,Masculine,2,立方体,cube,0,0,0
"3068","κύβος",κύβ,Masculine,2,立方体,cube,0,0,0
"3069","κύδαρος",κύδαρ,Masculine,2,キダルス,kydarus,0,0,0
"3070","κύδος",κύδ,Masculine,2,嚢胞,cyst,0,0,0
"3071","κύκλος",κύκλ,Masculine,2,サークル、リング、円形オブジェクト、ホイール、群衆、市場、円形運動、球、地球,"circle, ring, circular object, wheel, crowd of people, marketplace, circular movement, sphere, globe",0,0,0
"3072","κύκνος",κύκν,Masculine,2,白鳥,swan,0,0,0
"3073","κύλινδρος",κύλινδρ,Masculine,2,シリンダー,Cylinder,0,0,0
"3074","κύμβαχος",κύμβαχ,Masculine,2,シンバル,cymbal,0,0,0
"3075","κύνδαλος",κύνδαλ,Masculine,2,松明,torch,0,0,0
"3076","κύριος",κύρι,Masculine,2,氏,Mr,0,0,0
"3077","κύτινος",κύτιν,Masculine,2,シチン,cytin,0,0,0
"3078","κύτισος",κύτισ,Masculine,2,船体,hull,0,0,0
"3079","κύχραμος",κύχραμ,Masculine,2,潮,tide,0,0,0
"3080","κύψελος",κύψελ,Masculine,2,ハイブ,hive,0,0,0
"3081","κώρυκος",κώρυκ,Masculine,2,コリクス,Corycus,0,0,0
"3082","κῆβος",κῆβ,Masculine,2,骨,bone,0,0,0
"3083","κῆπος",κῆπ,Masculine,2,公園,garden,0,0,0
"3084","κῶμος",κῶμ,Masculine,2,市長,mayor,0,0,0
"3085","κῶνος",κῶν,Masculine,2,円錐,cone,0,0,0
"3086","κῶρος",κῶρ,Masculine,2,カード,card,0,0,0
"3087","λάγυνος",λάγυν,Masculine,2,トカゲ,lizard,0,0,0
"3088","λάθυρος",λάθυρ,Masculine,2,スイートピー,sweet pea,0,0,0
"3089","λάκκος",λάκκ,Masculine,2,ピット,pit,0,0,0
"3090","λάπαθος",λάπαθ,Masculine,2,失った,lost,0,0,0
"3091","λάρκος",λάρκ,Masculine,2,ひばり,lark,0,0,0
"3092","λάρος",λάρ,Masculine,2,ラルス,larus,0,0,0
"3093","λάσταυρος",λάσταυρ,Masculine,2,ラスタウロ,lastauro,0,0,0
"3094","λάτος",λάτ,Masculine,2,ラトス,latos,0,0,0
"3095","λέκιθος",λέκιθ,Masculine,2,言って,saying,0,0,0
"3096","λέμφος",λέμφ,Masculine,2,リンパ,lymph,0,0,0
"3097","λέρος",λέρ,Masculine,2,泥,dirt,0,0,0
"3098","λήθαργος",λήθαργ,Masculine,2,無気力,lethargy,0,0,0
"3099","λίβανος",λίβαν,Masculine,2,レバノン,Lebanon,0,0,0
"3100","λίβελλος",λίβελλ,Masculine,2,ディアトライブ,diatribe,0,0,0
"3101","λίγδος",λίγδ,Masculine,2,少し,little,0,0,0
"3102","λίθος",λίθ,Masculine,2,結石,stone,0,0,0
"3103","λαβδακισμός",λαβδακισμ,Masculine,2,ラヴダキズム,lavdakism,0,0,0
"3104","λαβρώνιος",λαβρώνι,Masculine,2,ラヴロニウス,Lavronius,0,0,0
"3105","λαβύρινθος",λαβύρινθ,Masculine,2,迷路,maze,0,0,0
"3106","λαγώς",λαγ,Masculine,2a,野ウサギ,hare,0,0,0
"3107","λαιμός",λαιμ,Masculine,2,首,neck,0,0,0
"3108","λαιός",λαι,Masculine,2,人,people,0,0,0
"3109","λαμβδακισμός",λαμβδακισμ,Masculine,2,ラムダイズム,lambdaism,0,0,0
"3110","λαρκαγωγός",λαρκαγωγ,Masculine,2,運送業者,hauler,0,0,0
"3111","λαός",λα,Masculine,2,人,people,0,0,0
"3112","λειτουργός",λειτουργ,Masculine,2,役員,officer,0,0,0
"3113","λευκίσκος",λευκίσκ,Masculine,2,魚の一種,bleak,0,0,0
"3114","λεώς",λε,Masculine,2a,スムーズ,smooth,0,0,0
"3115","λημνίσκος",λημνίσκ,Masculine,2,池,pond,0,0,0
"3116","λιβανωτός",λιβανωτ,Masculine,2,乳香,frankincense,0,0,0
"3117","λιθολάβος",λιθολάβ,Masculine,2,石の恋人,stone lover,0,0,0
"3118","λιθουργός",λιθουργ,Masculine,2,石工,stone mason,0,0,0
"3119","λιμός",λιμ,Masculine,2,飢饉,famine,0,0,0
"3120","λινουργός",λινουργ,Masculine,2,リネン織工,linen weaver,0,0,0
"3121","λοίδορος",λοίδορ,Masculine,2,わいせつな,lewd,0,0,0
"3122","λοβός",λοβ,Masculine,2,ローブ,lobe,0,0,0
"3123","λογισμός",λογισμ,Masculine,2,微積分,calculus,0,0,0
"3124","λογογράφος",λογογράφ,Masculine,2,ロゴグラファー,logographer,0,0,0
"3125","λοιγός",λοιγ,Masculine,2,それでおしまい,that's it,0,0,0
"3126","λοιμός",λοιμ,Masculine,2,ペスト,plague,0,0,0
"3127","λοπός",λοπ,Masculine,2,狼,wolf,0,0,0
"3128","λοχέος",λοχέ,Masculine,2,ロケオス,locheos,0,0,0
"3129","λοχαγός",λοχαγ,Masculine,2,キャプテン,captain,0,0,0
"3130","λοῖσθος",λοῖσθ,Masculine,2,リスト,listos,0,0,0
"3131","λυκάνθρωπος",λυκάνθρωπ,Masculine,2,人狼,werewolf,0,0,0
"3132","λυκόστομος",λυκόστομ,Masculine,2,リコトーマ,lycostoma,0,0,0
"3133","λυρικός",λυρικ,Masculine,2,叙情的な,lyrical,0,0,0
"3134","λυρτός",λυρτ,Masculine,2,身代金,ransom,0,0,0
"3135","λυχνοῦχος",λυχνοῦχ,Masculine,2,ランプの匂い,lamp smelling,0,0,0
"3136","λωτός",λωτ,Masculine,2,ロータス,lotus,0,0,0
"3137","λόγος",λόγ,Masculine,2,理由,reason,0,0,0
"3138","λόφος",λόφ,Masculine,2,丘,hill,0,0,0
"3139","λόχος",λόχ,Masculine,2,会社,company,0,0,0
"3140","λύκαψος",λύκαψ,Masculine,2,後悔,regret,0,0,0
"3141","λύκος",λύκ,Masculine,2,狼,wolf,0,0,0
"3142","λύχνος",λύχν,Masculine,2,ランプ,lamp,0,0,0
"3143","λῆρος",λῆρ,Masculine,2,土地,land,0,0,0
"3144","λῶρος",λῶρ,Masculine,2,ロープ,rope,0,0,0
"3145","μάγδωλος",μάγδωλ,Masculine,2,マグダレン,Magdalene,0,0,0
"3146","μάγειρος",μάγειρ,Masculine,2,料理,cook,0,0,0
"3147","μάγος",μάγ,Masculine,2,マジシャン,magician,0,0,0
"3148","μάνδαλος",μάνδαλ,Masculine,2,ラッチ,latch,0,0,0
"3149","μάννος",μάνν,Masculine,2,マンノス,mannos,0,0,0
"3150","μάρδος",μάρδ,Masculine,2,マルド,mardo,0,0,0
"3151","μάρμαρος",μάρμαρ,Masculine,2,大理石,marble,0,0,0
"3152","μάρσιππος",μάρσιππ,Masculine,2,ポーチ,pouch,0,0,0
"3153","μάρτυρος",μάρτυρ,Masculine,2,目撃者,witness,0,0,0
"3154","μάτρυλλος",μάτρυλλ,Masculine,2,マトリロ,matrillo,0,0,0
"3155","μάχιμος",μάχιμ,Masculine,2,戦闘員,combatant,0,0,0
"3156","μέδιμνος",μέδιμν,Masculine,2,中くらい,medium,0,0,0
"3157","μέρμνος",μέρμν,Masculine,2,勤勉な,industrious,0,0,0
"3158","μέσκος",μέσκ,Masculine,2,真ん中,middle,0,0,0
"3159","μέτοικος",μέτοικ,Masculine,2,ルームメイト,roommate,0,0,0
"3160","μέτοχος",μέτοχ,Masculine,2,株主,shareholder,0,0,0
"3161","μήτρως",μήτρ,Masculine,2a,子宮,uterus,0,0,0
"3162","μίνθος",μίνθ,Masculine,2,ミント,mint,0,0,0
"3163","μίσχος",μίσχ,Masculine,2,幹,stem,0,0,0
"3164","μίτος",μίτ,Masculine,2,ミトス,mitos,0,0,0
"3165","μαζός",μαζ,Masculine,2,一緒,together,0,0,0
"3166","μαθηματικός",μαθηματικ,Masculine,2,数学的,mathematical,0,0,0
"3167","μαλακός",μαλακ,Masculine,2,可鍛性,malleable,0,0,0
"3168","μαλλός",μαλλ,Masculine,2,羊毛,wool,0,0,0
"3169","μανάσιος",μανάσι,Masculine,2,マナシウス,Manasius,0,0,0
"3170","μαρίσκος",μαρίσκ,Masculine,2,貝,shellfish,0,0,0
"3171","μαρασμός",μαρασμ,Masculine,2,しおれた,wilting,0,0,0
"3172","μαρμαρουργός",μαρμαρουργ,Masculine,2,マーブルメイソン,marble mason,0,0,0
"3173","μαρῖνος",μαρῖν,Masculine,2,マリン,marine,0,0,0
"3174","μασγίδιον",μασγίδι,Masculine,2on,マジディオン,masgidion,0,0,0
"3175","μαστιγοφόρος",μαστιγοφόρ,Masculine,2,むち打ち症,whiplash,0,0,0
"3176","μαστροπός",μαστροπ,Masculine,2,ヒモ,pimp,0,0,0
"3177","μαστός",μαστ,Masculine,2,胸,breast,0,0,0
"3178","μεθοδικοί",μεθοδικ,Masculine,2,几帳面な,methodical,1,0,0
"3179","μελάνουρος",μελάνουρ,Masculine,2,浅黒い肌,dark-skinned,0,0,0
"3180","μελαγκόρυφος",μελαγκόρυφ,Masculine,2,暗い,dark-headed,0,0,0
"3181","μελισσουργός",μελισσουργ,Masculine,2,養蜂家,beekeeper,0,0,0
"3182","μερισμός",μερισμ,Masculine,2,配当,dividend,0,0,0
"3183","μερμνάδαι",μερμνάδ,Masculine,1es,メルナダイ,mernadai,1,0,0
"3184","μεσόλαβος",μεσόλαβ,Masculine,2,仲介者,intermediary,0,0,0
"3185","μετάβολος",μετάβολ,Masculine,2,代謝,Metabolism,0,0,0
"3186","μεταλλουργός",μεταλλουργ,Masculine,2,冶金学者,metallurgist,0,0,0
"3187","μεταπλασμός",μεταπλασμ,Masculine,2,変態,metamorphosis,0,0,0
"3188","μηλάτης",μηλάτ,Masculine,1es,アップルサイダー,apple cider,0,0,0
"3189","μηνάνθος",μηνάνθ,Masculine,2,メナント,Menantho,0,0,0
"3190","μηνίσκος",μηνίσκ,Masculine,2,メニスカス,meniscus,0,0,0
"3191","μηρός",μηρ,Masculine,2,大腿,thigh,0,0,0
"3192","μιλφός",μιλφ,Masculine,2,熟女,milf,0,0,0
"3193","μισθοφόρος",μισθοφόρ,Masculine,2,傭兵,mercenary,0,0,0
"3194","μισθωτός",μισθωτ,Masculine,2,従業員,employee,0,0,0
"3195","μισθός",μισθ,Masculine,2,給料,salary,0,0,0
"3196","μνόος",μνό,Masculine,2,ヌース,mnoos,0,0,0
"3197","μοιχός",μοιχ,Masculine,2,姦通者,adulterer,0,0,0
"3198","μολγός",μολγ,Masculine,2,モルゴ,molgo,0,0,0
"3199","μολοβρός",μολοβρ,Masculine,2,梅,plum,0,0,0
"3200","μοναχός",μοναχ,Masculine,2,孤独な,solitary,0,0,0
"3201","μορμύρος",μορμύρ,Masculine,2,不平を言う,grumbling,0,0,0
"3202","μοχλός",μοχλ,Masculine,2,レバー,lever,0,0,0
"3203","μοῖτος",μοῖτ,Masculine,2,お気に入り,like,0,0,0
"3204","μοῦστος",μοῦστ,Masculine,2,しなければならない,must,0,0,0
