"antraknoza",antraknoza,antraknoz-,炭疽病,anthracnose,Feminine,1,,,
"antrepryza",antrepryza,antrepryz-,企業,enterprise,Feminine,1,,,
"antropogeneza",antropogeneza,antropogenez-,人類形成,anthropogenesis,Feminine,1,,,
"antropolożka",antropolożka,antropolożk-,人類学者,an anthropologist,Feminine,1,,,
"antropotechnika",antropotechnika,antropotechnik-,人類工学,anthropotechnics,Feminine,1,,,
"antropozoonoza",antropozoonoza,antropozoonoz-,anthropozoonosis,anthropozoonosis,Feminine,1,,,
"antybioza",antybioza,antybioz-,抗生物質,antibiosis,Feminine,1,,,
"antybohaterka",antybohaterka,antybohaterk-,アンチヒーロー,antihero,Feminine,1,,,
"antycząstka",antycząstka,antycząstk-,アンチパーティクル,antiparticle,Feminine,1,,,
"antydiuretyna",antydiuretyna,antydiuretyn-,抗ジウレチン,antidiuretin,Feminine,1,,,
"antyestetyka",antyestetyka,antyestetyk-,反美学,anti-aesthetics,Feminine,1,,,
"antyfaszystka",antyfaszystka,antyfaszystk-,反ファシスト,anti-fascist,Feminine,1,,,
"antyfebryna",antyfebryna,antyfebryn-,アンチフェブリン,antifebrin,Feminine,1,,,
"antyfeministka",antyfeministka,antyfeministk-,アンチフェミニスト,antifeminist,Feminine,1,,,
"antyfertylizyna",antyfertylizyna,antyfertylizyn-,アンチフェルチリシン,antifertilisin,Feminine,1,,,
"antyfona",antyfona,antyfon-,アンチフォン,antiphon,Feminine,1,,,
"antyfraza",antyfraza,antyfraz-,アンチフレーズ,antiphrasis,Feminine,1,,,
"antyglobalistka",antyglobalistka,antyglobalistk-,反グローバリスト,anti-globalist,Feminine,1,,,
"antygrypina",antygrypina,antygrypin-,アンチギピン,antigipine,Feminine,1,,,
"antykamera",antykamera,antykamer-,アンチカメラ,anti-camera,Feminine,1,,,
"antykatoda",antykatoda,antykatod-,anticathode,anticathode,Feminine,1,,,
"antyklina",antyklina,antyklin-,サドルバッグ,saddlebag,Feminine,1,,,
"antykomunistka",antykomunistka,antykomunistk-,反共,anti-communist,Feminine,1,,,
"antykwa",antykwa,antykw-,アンティーク,antique,Feminine,1,,,
"antyliteratura",antyliteratura,antyliteratur-,反文学,anti-literature,Feminine,1,,,
"antylopa",antylopa,antylop-,アンテロープ,antelope,Feminine,1,,,
"antymetateza",antymetateza,antymetatez-,アンチメタセシス,antimetathesis,Feminine,1,,,
"antypedagogika",antypedagogika,antypedagogik-,反教育,anti-pedagogy,Feminine,1,,,
"antyperystaltyka",antyperystaltyka,antyperystaltyk-,抗蠕動症,anti-peristalsis,Feminine,1,,,
"antypiryna",antypiryna,antypiryn-,アンチピリン,antipyrine,Feminine,1,,,
"antypoetyka",antypoetyka,antypoetyk-,抗詩薬,antipoetics,Feminine,1,,,
"antyrakieta",antyrakieta,antyrakiet-,アンチミサイル,anti-missile,Feminine,1,,,
"antyrama",antyrama,antyram-,アンチフレーム,anti-frame,Feminine,1,,,
"antysemitka",antysemitka,antysemitk-,反セミテ,anti-Semite,Feminine,1,,,
"antyseptyka",antyseptyka,antyseptyk-,抗敗血症,antisepsis,Feminine,1,,,
"antystrofa",antystrofa,antystrof-,アンチストロフ,antistrophe,Feminine,1,,,
"antyteza",antyteza,antytez-,アンチテーゼ,antithesis,Feminine,1,,,
"antytoksyna",antytoksyna,antytoksyn-,抗毒素,antitoxin,Feminine,1,,,
"antywitamina",antywitamina,antywitamin-,抗ビタミン,antivitamin,Feminine,1,,,
"anyżówka",anyżówka,anyżówk-,アニス,anise,Feminine,1,,,
"aorta",aorta,aort-,大動脈,aorta,Feminine,1,,,
"apadana",apadana,apadan-,アパダナ,apadana,Feminine,1,,,
"aparatka",aparatka,aparatk-,カメラ,camera,Feminine,1,,,
"aparatura",aparatura,aparatur-,装置,apparatus,Feminine,1,,,
"apaszka",apaszka,apaszk-,スカーフ,scarf,Feminine,1,,,
"apertura",apertura,apertur-,開口部,aperture,Feminine,1,,,
"apka",apka,apk-,アプリ,app,Feminine,1,,,
"aplika",aplika,aplik-,応用,application,Feminine,1,,,
"aplikantka",aplikantka,aplikantk-,研修生,trainee,Feminine,1,,,
"aplikantura",aplikantura,aplikantur-,見習い,apprenticeship,Feminine,1,,,
"aplikatura",aplikatura,aplikatur-,運指,fingering,Feminine,1,,,
"apofiza",apofiza,apofiz-,アポフィジス,apophysis,Feminine,1,,,
"apokalipsa",apokalipsa,apokalips-,黙示録,apocalypse,Feminine,1,,,
"apokopa",apokopa,apokop-,アポコープ,apocope,Feminine,1,,,
"apologetka",apologetka,apologetk-,弁明者,apologist,Feminine,1,,,
"apologetyka",apologetyka,apologetyk-,謝罪,apologetics,Feminine,1,,,
"apoplektyczka",apoplektyczka,apoplektyczk-,apoplectician,apoplectician,Feminine,1,,,
"aporetyka",aporetyka,aporetyk-,アポレティシャン,aporetician,Feminine,1,,,
"aposjopeza",aposjopeza,aposjopez-,アポシオペシス,aposiopesis,Feminine,1,,,
"apostatka",apostatka,apostatk-,使徒,apostate,Feminine,1,,,
"apostołka",apostołka,apostołk-,使徒,apostle,Feminine,1,,,
"apostrofa",apostrofa,apostrof-,アポストロフィ,apostrophe,Feminine,1,,,
"apotema",apotema,apotem-,アポテム,apothem,Feminine,1,,,
"apoteoza",apoteoza,apoteoz-,アポテオシス,apotheosis,Feminine,1,,,
"apozjopeza",apozjopeza,apozjopez-,アポシオペシス,aposiopesis,Feminine,1,,,
"apretura",apretura,apretur-,仕上げ,finishing,Feminine,1,,,
"aprobata",aprobata,aprobat-,承認,approval,Feminine,1,,,
"aprosza",aprosza,aprosz-,aph,aph,Feminine,1,,,
"apsyda",apsyda,apsyd-,apse,apse,Feminine,1,,,
"apteczka",apteczka,apteczk-,応急処置キット,first aid kit,Feminine,1,,,
"apteka",apteka,aptek-,薬局,pharmacy,Feminine,1,,,
"aptekarka",aptekarka,aptekark-,アポセカリー,apothecary,Feminine,1,,,
"aptekarzowa",aptekarzowa,aptekarzow-,アポセカリー,apothecary,Feminine,1,,,
"aptekarzówna",aptekarzówna,aptekarzówn-,薬剤師,pharmacists,Feminine,1,,,
"ara",ara,ar-,アラ,ara,Feminine,1,,,
"arabeska",arabeska,arabesk-,アラベスク,arabesque,Feminine,1,,,
"arafatka",arafatka,arafatk-,アラファトカ,arafatka,Feminine,1,,,
"aranżerka",aranżerka,aranżerk-,アレンジャー,arranger,Feminine,1,,,
"arba",arba,arb-,アルバ,arba,Feminine,1,,,
"archaika",archaika,archaik-,アルカイック,archaic,Feminine,1,,,
"archeolożka",archeolożka,archeolożk-,考古学者,archaeologist,Feminine,1,,,
"archikatedra",archikatedra,archikatedr-,大聖堂,archcathedral,Feminine,1,,,
"architektka",architektka,architektk-,建築家,architect,Feminine,1,,,
"architektonika",architektonika,architektonik-,アーキテクトニクス,architectonics,Feminine,1,,,
"architektura",architektura,architektur-,建築,architecture,Feminine,1,,,
"archiwariuszka",archiwariuszka,archiwariuszk-,アーキビスト,archivist,Feminine,1,,,
"archiwistka",archiwistka,archiwistk-,アーキビスト,archivist,Feminine,1,,,
"archiwistyka",archiwistyka,archiwistyk-,アーカイブ,archivistics,Feminine,1,,,
"archiwolta",archiwolta,archiwolt-,アーキボルト,archivolt,Feminine,1,,,
"arcykapłanka",arcykapłanka,arcykapłank-,大巫女,high priestess,Feminine,1,,,
"arcyksiężna",arcyksiężna,arcyksiężn-,大公爵夫人,archduchess,Feminine,1,,,
"areka",areka,arek-,アレカ,areka,Feminine,1,,,
"arena",arena,aren-,アリーナ,arena,Feminine,1,,,
"arenda",arenda,arend-,家賃,rent,Feminine,1,,,
"arendarka",arendarka,arendark-,借手,lessee,Feminine,1,,,
"arenga",arenga,areng-,アレンガ,arenga,Feminine,1,,,
"aresztantka",aresztantka,aresztantk-,被拘禁者,detainee,Feminine,1,,,
"aresztowana",aresztowana,aresztowan-,逮捕された,arrested,Feminine,1,,,
"arfa",arfa,arf-,アルファ,arfa,Feminine,1,,,
"arginina",arginina,arginin-,アルギニン,arginine,Feminine,1,,,
"arianka",arianka,ariank-,arianka,arianka,Feminine,1,,,
"ariergarda",ariergarda,ariergard-,リアガード,rearguard,Feminine,1,,,
"arierscena",arierscena,arierscen-,arierscena,arierscena,Feminine,1,,,
"arieta",arieta,ariet-,アリエッタ,arietta,Feminine,1,,,
"arietka",arietka,arietk-,アリエトカ,arietka,Feminine,1,,,
"arietta",arietta,ariett-,アリエッタ,arietta,Feminine,1,,,
"arka",arka,ark-,箱舟,ark,Feminine,1,,,
"arkada",arkada,arkad-,アーケード,arcade,Feminine,1,,,
"arkadka",arkadka,arkadk-,アーケード,arcade,Feminine,1,,,
"arkatura",arkatura,arkatur-,アーカチュア,arcature,Feminine,1,,,
"arkebuza",arkebuza,arkebuz-,火縄銃,arquebus,Feminine,1,,,
"arkoza",arkoza,arkoz-,arkose,arkose,Feminine,1,,,
"arlekinada",arlekinada,arlekinad-,馬鹿騒ぎ,horseplay,Feminine,1,,,
"armada",armada,armad-,艦隊,armada,Feminine,1,,,
"armata",armata,armat-,大砲,cannon,Feminine,1,,,
"armatka",armatka,armatk-,大砲,cannon,Feminine,1,,,
"armatura",armatura,armatur-,アーマチュア,armature,Feminine,1,,,
"arnika",arnika,arnik-,arnica,arnica,Feminine,1,,,
"arogantka",arogantka,arogantk-,傲慢,arrogant,Feminine,1,,,
"aromaterapeutka",aromaterapeutka,aromaterapeutk-,アロマセラピスト,aromatherapist,Feminine,1,,,
"arterioskleroza",arterioskleroza,arterioskleroz-,動脈硬化症,arteriosclerosis,Feminine,1,,,
"artretyczka",artretyczka,artretyczk-,関節炎,arthritic,Feminine,1,,,
"artroza",artroza,artroz-,関節症,arthrosis,Feminine,1,,,
"artylerzystka",artylerzystka,artylerzystk-,砲兵,artilleryman,Feminine,1,,,
"artystka",artystka,artystk-,アーティスト,artist,Feminine,1,,,
"arystokratka",arystokratka,arystokratk-,貴族,aristocrat,Feminine,1,,,
"arytmetyczka",arytmetyczka,arytmetyczk-,算術,arithmetic,Feminine,1,,,
"arytmetyka",arytmetyka,arytmetyk-,算術,arithmetic,Feminine,1,,,
"arywistka",arywistka,arywistk-,クライマー,climber,Feminine,1,,,
"asafetyda",asafetyda,asafetyd-,アサフェティダ,asafoetida,Feminine,1,,,
"asana",asana,asan-,アサナ,asana,Feminine,1,,,
"ascetka",ascetka,ascetk-,アスセティック,ascetic,Feminine,1,,,
"ascetyka",ascetyka,ascetyk-,禁欲主義,asceticism,Feminine,1,,,
"asceza",asceza,ascez-,禁欲主義,asceticism,Feminine,1,,,
"aseksualistka",aseksualistka,aseksualistk-,無性,asexual,Feminine,1,,,
"asekurantka",asekurantka,asekurantk-,ビレイヤー,belayer,Feminine,1,,,
"asekuratorka",asekuratorka,asekuratork-,ビレイヤー,belayer,Feminine,1,,,
"aseptyka",aseptyka,aseptyk-,アセプシス,asepsis,Feminine,1,,,
"asesura",asesura,asesur-,評価,assessment,Feminine,1,,,
"asfalciarka",asfalciarka,asfalciark-,アスファルター,asphalter,Feminine,1,,,
"asfaltoguma",asfaltoguma,asfaltogum-,アスファルトゴム,asphalt rubber,Feminine,1,,,
"asfaltówka",asfaltówka,asfaltówk-,アスファルト,asphalt,Feminine,1,,,
"askarioza",askarioza,askarioz-,アスカリア症,ascariasis,Feminine,1,,,
"askaryda",askaryda,askaryd-,アスカリッド,ascarid,Feminine,1,,,
"askarydoza",askarydoza,askarydoz-,アスカリドーシス,ascaridosis,Feminine,1,,,
"askeza",askeza,askez-,禁欲主義,asceticism,Feminine,1,,,
"asparagina",asparagina,asparagin-,アスパラギン,asparagine,Feminine,1,,,
"asparaginaza",asparaginaza,asparaginaz-,アスパラギナーゼ,asparaginase,Feminine,1,,,
"aspektywa",aspektywa,aspektyw-,側面,aspects,Feminine,1,,,
"aspidistra",aspidistra,aspidistr-,アスピディストラ,aspidistra,Feminine,1,,,
"aspirantka",aspirantka,aspirantk-,志願者,aspirant,Feminine,1,,,
"aspirantura",aspirantura,aspirantur-,大学院研究,postgraduate studies,Feminine,1,,,
"aspirata",aspirata,aspirat-,吸引する,aspirate,Feminine,1,,,
"aspiryna",aspiryna,aspiryn-,アスピリン,aspirin,Feminine,1,,,
"asteniczka",asteniczka,asteniczk-,アステニック,asthenic,Feminine,1,,,
"astenosfera",astenosfera,astenosfer-,アステノスフィア,asthenosphere,Feminine,1,,,
"asteroida",asteroida,asteroid-,小惑星,asteroid,Feminine,1,,,
"astika",astika,astik-,アスティカ,astika,Feminine,1,,,
"astma",astma,astm-,喘息,asthma,Feminine,1,,,
"astmatyczka",astmatyczka,astmatyczk-,喘息,asthmatic,Feminine,1,,,
"astralistyka",astralistyka,astralistyk-,アストラリスト,astralistics,Feminine,1,,,
"astrobotanika",astrobotanika,astrobotanik-,宇宙植物学,astrobotany,Feminine,1,,,
"astrofizyka",astrofizyka,astrofizyk-,天体物理学,astrophysics,Feminine,1,,,
"astrokamera",astrokamera,astrokamer-,アストロカメラ,astro camera,Feminine,1,,,
"astrokopuła",astrokopuła,astrokopuł-,アストロドーム,astro-dome,Feminine,1,,,
"astronautka",astronautka,astronautk-,宇宙飛行士,astronaut,Feminine,1,,,
"astronautyka",astronautyka,astronautyk-,天文学,astronautics,Feminine,1,,,
"astronomka",astronomka,astronomk-,天文学者,astronomer,Feminine,1,,,
"astrowieżyczka",astrowieżyczka,astrowieżyczk-,アストロドーム,astrodome,Feminine,1,,,
"astygmatyczka",astygmatyczka,astygmatyczk-,非点,astigmatic,Feminine,1,,,
"asygnata",asygnata,asygnat-,バウチャー,voucher,Feminine,1,,,
"asygnatka",asygnatka,asygnatk-,asygnatka,asygnatka,Feminine,1,,,
"asymilatorka",asymilatorka,asymilatork-,同化主義者,assimilationist,Feminine,1,,,
"asymptota",asymptota,asymptot-,漸近,asymptote,Feminine,1,,,
"asysta",asysta,asyst-,支援,assistance,Feminine,1,,,
"asystentka",asystentka,asystentk-,アシスタント,assistant,Feminine,1,,,
"asystentura",asystentura,asystentur-,アシスタントシップ,assistantships,Feminine,1,,,
"atamanka",atamanka,atamank-,アタマン,ataman,Feminine,1,,,
"ateistka",ateistka,ateistk-,無神論者,atheist,Feminine,1,,,
"atencyjka",atencyjka,atencyjk-,気配り,attentive,Feminine,1,,,
"atetoza",atetoza,atetoz-,アテトーシス,athetosis,Feminine,1,,,
"ateuszka",ateuszka,ateuszk-,atheuszka,atheuszka,Feminine,1,,,
"atletka",atletka,atletk-,アスリート,athlete,Feminine,1,,,
"atletyka",atletyka,atletyk-,陸上競技,athletics,Feminine,1,,,
"atmoliza",atmoliza,atmoliz-,雰囲気,atmolysis,Feminine,1,,,
"atmosfera",atmosfera,atmosfer-,雰囲気,atmosphere,Feminine,1,,,
"atmosferka",atmosferka,atmosferk-,雰囲気,atmosphere,Feminine,1,,,
"atomistyka",atomistyka,atomistyk-,アトミズム,atomism,Feminine,1,,,
"atomówka",atomówka,atomówk-,ヌケ,nuke,Feminine,1,,,
"atonalistka",atonalistka,atonalistk-,アトナリスト,atonalist,Feminine,1,,,
"atramentówka",atramentówka,atramentówk-,インクジェット,inkjet,Feminine,1,,,
"atrapa",atrapa,atrap-,ダミー,dummy,Feminine,1,,,
"atropina",atropina,atropin-,アトロピン,atropine,Feminine,1,,,
"attosekunda",attosekunda,attosekund-,attosecond,attosecond,Feminine,1,,,
"attyka",attyka,attyk-,屋根裏,attic,Feminine,1,,,
"audycyjka",audycyjka,audycyjk-,audiotka,audiotka,Feminine,1,,,
"audytorka",audytorka,audytork-,監査人,auditor,Feminine,1,,,
"augustówka",augustówka,augustówk-,augustówka,augustówka,Feminine,1,,,
"aukcjonariuszka",aukcjonariuszka,aukcjonariuszk-,競売人,auctioneer,Feminine,1,,,
"auksyna",auksyna,auksyn-,オーキシン,auxin,Feminine,1,,,
"aukuba",aukuba,aukub-,アウクバ,Aukuba,Feminine,1,,,
"aura",aura,aur-,オーラ,aura,Feminine,1,,,
"auramina",auramina,auramin-,オーラミン,auramine,Feminine,1,,,
"aureolka",aureolka,aureolk-,ハロー,halo,Feminine,1,,,
"aureomycyna",aureomycyna,aureomycyn-,オーレオマイシン,aureomycin,Feminine,1,,,
"aurora",aurora,auror-,オーロラ,aurora,Feminine,1,,,
"autentyka",autentyka,autentyk-,信憑性,authenticity,Feminine,1,,,
"autoanaliza",autoanaliza,autoanaliz-,自己分析,self-analysis,Feminine,1,,,
"autobiografka",autobiografka,autobiografk-,オートバイオグラファー,autobiographer,Feminine,1,,,
"autocenzura",autocenzura,autocenzur-,自己検閲,self-censorship,Feminine,1,,,
"autocharakterystyka",autocharakterystyka,autocharakterystyk-,自己特性化,self-characterization,Feminine,1,,,
"autochtonka",autochtonka,autochtonk-,先住民族,indigenous,Feminine,1,,,
"autodrabina",autodrabina,autodrabin-,オートラダー,autodladder,Feminine,1,,,
"autodydaktyka",autodydaktyka,autodydaktyk-,自習,self-teaching,Feminine,1,,,
"autodyna",autodyna,autodyn-,オートダイン,autodyne,Feminine,1,,,
"autofagocytoza",autofagocytoza,autofagocytoz-,自己貪食,autophagocytosis,Feminine,1,,,
"autogiełda",autogiełda,autogiełd-,自動車市場,auto market,Feminine,1,,,
"autohipnoza",autohipnoza,autohipnoz-,自己催眠,autohypnosis,Feminine,1,,,
"autokarykatura",autokarykatura,autokarykatur-,似顔絵,caricature,Feminine,1,,,
"autokataliza",autokataliza,autokataliz-,自動触媒作用,autocatalysis,Feminine,1,,,
"autokorekta",autokorekta,autokorekt-,自動修正,autocorrect,Feminine,1,,,
"autokratka",autokratka,autokratk-,オートクラット,autocrat,Feminine,1,,,
"autokrytyka",autokrytyka,autokrytyk-,自己批判,self-criticism,Feminine,1,,,
"autoliza",autoliza,autoliz-,自動溶解,autolysis,Feminine,1,,,
"automaniaczka",automaniaczka,automaniaczk-,自動狂信者,auto-fanatic,Feminine,1,,,
"automatyka",automatyka,automatyk-,オートメーション,automation,Feminine,1,,,
"automobilistka",automobilistka,automobilistk-,運転手,motorist,Feminine,1,,,
"autonaprawa",autonaprawa,autonapraw-,自動車修理,auto repair,Feminine,1,,,
"autonomistka",autonomistka,autonomistk-,オートノミスト,autonomist,Feminine,1,,,
"autopompa",autopompa,autopomp-,オートポンプ,autopump,Feminine,1,,,
"autopoprawka",autopoprawka,autopoprawk-,自動パッチ,auto-patch,Feminine,1,,,
"autoprotoliza",autoprotoliza,autoprotoliz-,自動プロトリシス,autoprotolysis,Feminine,1,,,
"autoreklama",autoreklama,autoreklam-,自己宣伝,self-advertising,Feminine,1,,,
"autorka",autorka,autork-,著者,author,Feminine,1,,,
"autostopowiczka",autostopowiczka,autostopowiczk-,ヒッチハイカー,hitchhiker,Feminine,1,,,
"autostrada",autostrada,autostrad-,高速道路,highway,Feminine,1,,,
"autoszczepionka",autoszczepionka,autoszczepionk-,自動ワクチン,autovaccine,Feminine,1,,,
"autoszkoła",autoszkoła,autoszkoł-,カースクール,car school,Feminine,1,,,
"autowakcyna",autowakcyna,autowakcyn-,オートワクチン,autovaccin,Feminine,1,,,
"autyczka",autyczka,autyczk-,おもちゃの車,toy car,Feminine,1,,,
"autystka",autystka,autystk-,自閉症,autistic,Feminine,1,,,
"awalansza",awalansza,awalansz-,awalansza,awalansza,Feminine,1,,,
"awangarda",awangarda,awangard-,バン,van,Feminine,1,,,
"awangardystka",awangardystka,awangardystk-,アバンギャルド,avant-garde,Feminine,1,,,
"awangardzistka",awangardzistka,awangardzistk-,前衛的な芸術家,avant-garde artist,Feminine,1,,,
"awanscena",awanscena,awanscen-,プロモーション価格,promotion price,Feminine,1,,,
"awantura",awantura,awantur-,行,row,Feminine,1,,,
"awanturka",awanturka,awanturk-,事件、出来事,affair,Feminine,1,,,
"awatara",awatara,awatar-,アバター,avatar,Feminine,1,,,
"awenina",awenina,awenin-,アベニン,avenine,Feminine,1,,,
"awiatka",awiatka,awiatk-,aviatka,aviatka,Feminine,1,,,
"awiatyka",awiatyka,awiatyk-,aviatics,aviatics,Feminine,1,,,
"awifauna",awifauna,awifaun-,鳥類相,avifauna,Feminine,1,,,
"awiomatka",awiomatka,awiomatk-,aviomat,aviomat,Feminine,1,,,
"awionetka",awionetka,awionetk-,軽飛行機,light aircraft,Feminine,1,,,
"awionika",awionika,awionik-,アビオニクス,avionics,Feminine,1,,,
"awitaminoza",awitaminoza,awitaminoz-,アビタミノーシス,avitaminosis,Feminine,1,,,
"azalijka",azalijka,azalijk-,つつじ,azalea,Feminine,1,,,
"azbestoza",azbestoza,azbestoz-,アスベスト症,asbestosis,Feminine,1,,,
"azbestyna",azbestyna,azbestyn-,アスベスチン,asbestine,Feminine,1,,,
"azotobakteryna",azotobakteryna,azotobakteryn-,ニトロバクテリン,nitrobacterin,Feminine,1,,,
"azylantka",azylantka,azylantk-,亡命希望者,asylum seeker,Feminine,1,,,
"baba",baba,bab-,女性,woman,Feminine,1,,,
"babeczka",babeczka,babeczk-,カップケーキ,cupcake,Feminine,1,,,
"babina",babina,babin-,バビナ,babina,Feminine,1,,,
"babinka",babinka,babink-,カラビナー,carabiner,Feminine,1,,,
"babka",babka,babk-,祖母,grandmother,Feminine,1,,,
"babranina",babranina,babranin-,バングル,bungle,Feminine,1,,,
"babuleńka",babuleńka,babuleńk-,おばあちゃん,granny,Feminine,1,,,
"babulka",babulka,babulk-,祖母,grandmother,Feminine,1,,,
"babuśka",babuśka,babuśk-,おばあちゃん,grandma,Feminine,1,,,
"bachanalijka",bachanalijka,bachanalijk-,バッカナル,Bacchanal,Feminine,1,,,
"bachantka",bachantka,bachantk-,マエナド,maenad,Feminine,1,,,
"bachorza",bachorza,bachorz-,ガキ,brat,Feminine,1,,,
"baczmaga",baczmaga,baczmag-,注意深い,watchful,Feminine,1,,,
"bacówka",bacówka,bacówk-,羊飼いの小屋,shepherd's hut,Feminine,1,,,
"badaczka",badaczka,badaczk-,研究者,researcher,Feminine,1,,,
"badana",badana,badan-,調べた,examined,Feminine,1,,,
"badmintonistka",badmintonistka,badmintonistk-,バドミントンプレーヤー,badminton player,Feminine,1,,,
"badylarka",badylarka,badylark-,ストーカー,stalker,Feminine,1,,,
"bagatelka",bagatelka,bagatelk-,ささいなこと,trifle,Feminine,1,,,
"bagażówka",bagażówka,bagażówk-,荷物室,luggage compartment,Feminine,1,,,
"bagietka",bagietka,bagietk-,バゲット,baguette,Feminine,1,,,
"bagniczka",bagniczka,bagniczk-,荷物,baggage,Feminine,1,,,
"bajaczka",bajaczka,bajaczk-,おとぎ話,fairy tale,Feminine,1,,,
"bajadera",bajadera,bajader-,バヤダー,bayader,Feminine,1,,,
"bajaderka",bajaderka,bajaderk-,おとぎ話,fairy tale,Feminine,1,,,
"bajarka",bajarka,bajark-,ストーリーテラー,storyteller,Feminine,1,,,
"bajczarka",bajczarka,bajczark-,タビー,tabby,Feminine,1,,,
"bajda",bajda,bajd-,ボッシュ,bosh,Feminine,1,,,
"bajdura",bajdura,bajdur-,ごみ,rubbish,Feminine,1,,,
"bajeczka",bajeczka,bajeczk-,話,story,Feminine,1,,,
"bajerantka",bajerantka,bajerantk-,素晴らしい女の子,fabulous girl,Feminine,1,,,
"bajka",bajka,bajk-,話,story,Feminine,1,,,
"bajronistka",bajronistka,bajronistk-,セイロニスト,thayronist,Feminine,1,,,
"bajzelmama",bajzelmama,bajzelmam-,子なし,bastard,Feminine,1,,,
"bajówka",bajówka,bajówk-,おとぎ話,fairy tale,Feminine,1,,,
"bajęda",bajęda,bajęd-,ストーリー,a story,Feminine,1,,,
"baka",baka,bak-,サイドバーン,sideburn,Feminine,1,,,
"bakburta",bakburta,bakburt-,larboard,larboard,Feminine,1,,,
"bakista",bakista,bakist-,ロッカー,locker,Feminine,1,,,
"baklava",baklava,baklav-,バクラバ,baklava,Feminine,1,,,
"baklawa",baklawa,baklaw-,バクラバ,baklava,Feminine,1,,,
"bakterioliza",bakterioliza,bakterioliz-,溶菌,bacteriolysis,Feminine,1,,,
"bakteriolizyna",bakteriolizyna,bakteriolizyn-,バクテリオリシン,bacteriolysin,Feminine,1,,,
"bakterioryza",bakterioryza,bakterioryz-,細菌症,bacteriosis,Feminine,1,,,
"bakterioza",bakterioza,bakterioz-,細菌症,bacteriosis,Feminine,1,,,
"bakłaszka",bakłaszka,bakłaszk-,食堂,canteen,Feminine,1,,,
"balanga",balanga,balang-,パーティ,party,Feminine,1,,,
"balangowiczka",balangowiczka,balangowiczk-,パーティーガール,party girl,Feminine,1,,,
"balansówka",balansówka,balansówk-,バランス,balancing,Feminine,1,,,
"balaska",balaska,balask-,バラスク,balask,Feminine,1,,,
"balata",balata,balat-,バラタ,balata,Feminine,1,,,
"balerina",balerina,balerin-,バレリーナ,ballerina,Feminine,1,,,
"balerinka",balerinka,balerink-,バレリーナ,ballerina,Feminine,1,,,
"baletka",baletka,baletk-,バレエ,ballet,Feminine,1,,,
"baletniczka",baletniczka,baletniczk-,バレリーナ,ballerina,Feminine,1,,,
"balijka",balijka,balijk-,バリア,balia,Feminine,1,,,
"balista",balista,balist-,バリスタ,ballista,Feminine,1,,,
"balistyka",balistyka,balistyk-,弾道,ballistics,Feminine,1,,,
"ballada",ballada,ballad-,バラード,ballade,Feminine,1,,,
"balladka",balladka,balladk-,バラード,ballad,Feminine,1,,,
"balladystka",balladystka,balladystk-,バラディスト,balladist,Feminine,1,,,
"balladzistka",balladzistka,balladzistk-,バラディスト,balladist,Feminine,1,,,
"balonówka",balonówka,balonówk-,バルーン,balloon,Feminine,1,,,
"balotada",balotada,balotad-,バロタード,ballotade,Feminine,1,,,
"balowiczka",balowiczka,balowiczk-,balowiczka,balowiczka,Feminine,1,,,
"balsa",balsa,bals-,バルサ,balsa,Feminine,1,,,
"balsamina",balsamina,balsamin-,バルサミン,balsamine,Feminine,1,,,
"balsaminka",balsaminka,balsamink-,香油,balm,Feminine,1,,,
"balustrada",balustrada,balustrad-,手すり,balustrade,Feminine,1,,,
"balustradka",balustradka,balustradk-,手すり,railing,Feminine,1,,,
"bananówa",bananówa,bananów-,バナナ,banana,Feminine,1,,,
"bananówka",bananówka,bananówk-,バナナ,banana,Feminine,1,,,
"banda",banda,band-,バンド,band,Feminine,1,,,
"bandana",bandana,bandan-,バンダナ,bandana,Feminine,1,,,
"bandanka",bandanka,bandank-,バンダナ,bandana,Feminine,1,,,
"bandera",bandera,bander-,国旗,flag,Feminine,1,,,
"banderolka",banderolka,banderolk-,バンド,band,Feminine,1,,,
"banderówka",banderówka,banderówk-,flagówka,flagówka,Feminine,1,,,
"bandoska",bandoska,bandosk-,バンドスカ,bandoska,Feminine,1,,,
"bandura",bandura,bandur-,バンドゥラ,bandura,Feminine,1,,,
"bandurka",bandurka,bandurk-,バンドゥラ,bandura,Feminine,1,,,
"bandurzystka",bandurzystka,bandurzystk-,バンドゥリスト,bandurist,Feminine,1,,,
"bandyterka",bandyterka,bandyterk-,盗賊,banditry,Feminine,1,,,
"bandytka",bandytka,bandytk-,盗賊,bandit,Feminine,1,,,
"banieczka",banieczka,banieczk-,バブル,bubble,Feminine,1,,,
"banitka",banitka,banitk-,無法者,outlaw,Feminine,1,,,
"bankierka",bankierka,bankierk-,バンカー,banker,Feminine,1,,,
"bankierowa",bankierowa,bankierow-,バンカー,banker,Feminine,1,,,
"bankierówna",bankierówna,bankierówn-,バンカー,banker,Feminine,1,,,
"bankietowiczka",bankietowiczka,bankietowiczk-,宴会の女の子,banquet girl,Feminine,1,,,
"bankrutka",bankrutka,bankrutk-,破産,bankrupt,Feminine,1,,,
"banowina",banowina,banowin-,くだらない,crap,Feminine,1,,,
"banta",banta,bant-,バンタ,banta,Feminine,1,,,
"baptystka",baptystka,baptystk-,バプテスト,baptist,Feminine,1,,,
"barabanda",barabanda,baraband-,バラバンダ,barabanda,Feminine,1,,,
