"355","podjudzać",podjudz,podjudz,podjudzać,猟犬,hound,1,present,0,0
"356","podkradać",podkrad,podkrad,podkradać,盗む,to steal,1,present,0,0
"357","podkreślać",podkreśl,podkreśl,podkreślać,下線を引く,underline,1,present,0,0
"358","podkręcać",podkręc,podkręc,podkręcać,微調整,tweak,1,present,0,0
"359","podkurczać",podkurcz,podkurcz,podkurczać,くるくるする,curl up,1,present,0,0
"360","podkładać",podkład,podkład,podkładać,置く,put,1,present,0,0
"361","podlegać",podleg,podleg,podlegać,の対象となります,be subject to,1,present,0,0
"362","podliczać",podlicz,podlicz,podliczać,追加,add,1,present,0,0
"363","podmieniać",podmieni,podmieni,podmieniać,交換,replace,1,present,0,0
"364","podniecać",podniec,podniec,podniecać,エキサイト,excite,1,present,0,0
"365","podpalać",podpal,podpal,podpalać,燃えた,burn,1,present,0,0
"366","podpierać",podpier,podpier,podpierać,サポート,support,1,present,0,0
"367","podpierdalać",podpierdal,podpierdal,podpierdalać,ファックオフ,fuck off,1,present,0,0
"368","podpinać",podpin,podpin,podpinać,つなぐ,hook up,1,present,0,0
"369","podpowiadać",podpowiad,podpowiad,podpowiadać,促す,prompt,1,present,0,0
"370","podprawiać",podprawi,podprawi,podprawiać,味付けする,season it,1,present,0,0
"371","podrabiać",podrabi,podrabi,podrabiać,偽造,counterfeit,1,present,0,0
"372","podrywać",podryw,podryw,podrywać,選び出す,pick up,1,present,0,0
"373","podrzynać",podrzyn,podrzyn,podrzynać,切り落とす,cut off,1,present,0,0
"374","podsycać",podsyc,podsyc,podsycać,燃料へ,to fuel,1,present,0,0
"375","podsychać",podsych,podsych,podsychać,乾く,dry up,1,present,0,0
"376","podszkalać",podszkal,podszkal,podszkalać,受けた,undergone,1,present,0,0
"377","poduczać",poducz,poducz,poduczać,教えるために,to teach,1,present,0,0
"378","podważać",podważ,podważ,podważać,弱体化,undermine,1,present,0,0
"379","podwijać",podwij,podwij,podwijać,タック,tuck,1,present,0,0
"380","podwędzać",podwędz,podwędz,podwędzać,煙,smoke,1,present,0,0
"381","podzielać",podziel,podziel,podzielać,シェア,share,1,present,0,0
"382","podążać",podąż,podąż,podążać,フォローする,to follow,1,present,0,0
"383","podłączać",podłącz,podłącz,podłączać,接続,connect,1,present,0,0
"384","poganiać",pogani,pogani,poganiać,ドライブ,drive,1,present,0,0
"385","pogardzać",pogardz,pogardz,pogardzać,軽蔑する,despise,1,present,0,0
"386","pogarszać",pogarsz,pogarsz,pogarszać,悪化する,worsen,1,present,0,0
"387","pogrubiać",pogrubi,pogrubi,pogrubiać,大胆な,bold,1,present,0,0
"388","pogrążać",pogrąż,pogrąż,pogrążać,急落,plunge,1,present,0,0
"389","pogłębiać",pogłębi,pogłębi,pogłębiać,深める,deepen,1,present,0,0
"390","pojawiać",pojawi,pojawi,pojawiać,現れる,appear,1,present,0,0
"391","pokrzepiać",pokrzepi,pokrzepi,pokrzepiać,リフレッシュ,refresh,1,present,0,0
"392","pokręcać",pokręc,pokręc,pokręcać,ねじれ,twist,1,present,0,0
"393","pokwitać",pokwit,pokwit,pokwitać,認める,to admit,1,present,0,0
"394","polecać",polec,polec,polecać,お勧め,recommend,1,present,0,0
"395","polegać",poleg,poleg,polegać,頼る,rely,1,present,0,0
"396","poluźniać",poluźni,poluźni,poluźniać,緩める,loosen up,1,present,0,0
"397","pomagać",pomag,pomag,pomagać,ヘルプ,help,1,present,0,0
"398","pomawiać",pomawi,pomawi,pomawiać,告発,accuse,1,present,0,0
"399","pomiatać",pomiat,pomiat,pomiatać,掃く,sweep,1,present,0,0
"400","pomieszczać",pomieszcz,pomieszcz,pomieszczać,収容,accommodate,1,present,0,0
"401","pomnażać",pomnaż,pomnaż,pomnażać,かける,multiply,1,present,0,0
"402","pomniejszać",pomniejsz,pomniejsz,pomniejszać,減らす,reduce,1,present,0,0
"403","pomykać",pomyk,pomyk,pomykać,横滑り,skidding,1,present,0,0
"404","ponawiać",ponawi,ponawi,ponawiać,更新する,renew,1,present,0,0
"405","poniżać",poniż,poniż,poniżać,屈辱,humiliate,1,present,0,0
"406","popełniać",popełni,popełni,popełniać,専念,commit,1,present,0,0
"407","popierać",popier,popier,popierać,サポート,support,1,present,0,0
"408","popijać",popij,popij,popijać,一口,sip,1,present,0,0
"409","poprawiać",poprawi,poprawi,poprawiać,正しい,correct,1,present,0,0
"410","poprzedzać",poprzedz,poprzedz,poprzedzać,先行する,precede,1,present,0,0
"411","popychać",popych,popych,popychać,押す,push,1,present,0,0
"412","popędzać",popędz,popędz,popędzać,鉄道,railroad,1,present,0,0
"413","porabiać",porabi,porabi,porabiać,乗っている,be getting on,1,present,0,0
"414","porastać",porast,porast,porastać,生い茂る,overgrow,1,present,0,0
"415","porażać",poraż,poraż,porażać,ショック,shock,1,present,0,0
"416","poruszać",porusz,porusz,poruszać,動く,move,1,present,0,0
"417","porywać",poryw,poryw,porywać,誘拐する,to kidnap,1,present,0,0
"418","poróżniać",poróżni,poróżni,poróżniać,違いが生じる・異なる,make a difference,1,present,0,0
"419","poręczać",poręcz,poręcz,poręczać,保証する,to guarantee,1,present,0,0
"420","poskramiać",poskrami,poskrami,poskramiać,抑制,restrain,1,present,0,0
"421","pospieszać",pospiesz,pospiesz,pospieszać,急いで,hasten,1,present,0,0
"422","posrebrzać",posrebrz,posrebrz,posrebrzać,葉状,foliate,1,present,0,0
"423","postanawiać",postanawi,postanawi,postanawiać,決めます,decide,1,present,0,0
"424","postrzegać",postrzeg,postrzeg,postrzegać,知覚,perceive,1,present,0,0
"425","poszerzać",poszerz,poszerz,poszerzać,広げる,broaden,1,present,0,0
"426","posądzać",posądz,posądz,posądzać,容疑者,suspect,1,present,0,0
"427","potrząsać",potrząs,potrząs,potrząsać,振る,shake,1,present,0,0
"428","potwierdzać",potwierdz,potwierdz,potwierdzać,確認,confirm,1,present,0,0
"429","potępiać",potępi,potępi,potępiać,非難する,condemn,1,present,0,0
"430","pouczać",poucz,poucz,pouczać,教える,teach,1,present,0,0
"431","powalać",powal,powal,powalać,倒す,knock down,1,present,0,0
"432","poważać",poważ,poważ,poważać,尊敬する,respect,1,present,0,0
"433","powierzać",powierz,powierz,powierzać,委託する,entrust,1,present,0,0
"434","powijać",powij,powij,powijać,巻き上げる,roll up,1,present,0,0
"435","powiększać",powiększ,powiększ,powiększać,増加,increase,1,present,0,0
"436","powlekać",powlek,powlek,powlekać,コーティングする,to coat,1,present,0,0
"437","pozbawiać",pozbawi,pozbawi,pozbawiać,奪う,deprive,1,present,0,0
"438","pozostawiać",pozostawi,pozostawi,pozostawiać,離れる,leave,1,present,0,0
"439","pozwalać",pozwal,pozwal,pozwalać,させて,let,1,present,0,0
"440","pozywać",pozyw,pozyw,pozywać,訴える,sue,1,present,0,0
"441","pozłacać",pozłac,pozłac,pozłacać,ギルド,gild,1,present,0,0
"442","poślubiać",poślubi,poślubi,poślubiać,結婚する,marry,1,present,0,0
"443","pośpieszać",pośpiesz,pośpiesz,pośpieszać,急いで,hasten,1,present,0,0
"444","poświadczać",poświadcz,poświadcz,poświadczać,証明する,certify,1,present,0,0
"445","pożerać",pożer,pożer,pożerać,むさぼり食う,devour,1,present,0,0
"446","pożyczać",pożycz,pożycz,pożyczać,借りる,to borrow,1,present,0,0
"447","pożywiać",pożywi,pożywi,pożywiać,栄養を与える,nourish,1,present,0,0
"448","prowadzać",prowadz,prowadz,prowadzać,リード,lead,1,present,0,0
"449","przebaczać",przebacz,przebacz,przebaczać,許す,forgive,1,present,0,0
"450","przebierać",przebier,przebier,przebierać,ドレス,dress,1,present,0,0
"451","przebijać",przebij,przebij,przebijać,ピアス,pierce,1,present,0,0
"452","przebudzać",przebudz,przebudz,przebudzać,目覚め,awaken,1,present,0,0
"453","przeceniać",przeceni,przeceni,przeceniać,過大評価,overestimate,1,present,0,0
"454","przechwycać",przechwyc,przechwyc,przechwycać,傍受,intercept,1,present,0,0
"455","przechylać",przechyl,przechyl,przechylać,傾ける,tilt,1,present,0,0
"456","przechytrzać",przechytrz,przechytrz,przechytrzać,アウトスマート,outsmart,1,present,0,0
"457","przeciekać",przeciek,przeciek,przeciekać,リーク,leak,1,present,0,0
"458","przecinać",przecin,przecin,przecinać,切る,cut,1,present,0,0
"459","przeczyszczać",przeczyszcz,przeczyszcz,przeczyszczać,パージ,purge,1,present,0,0
"460","przedawniać",przedawni,przedawni,przedawniać,期限切れ,expire,1,present,0,0
"461","przedrzeźniać",przedrzeźni,przedrzeźni,przedrzeźniać,模倣する,mimic,1,present,0,0
"462","przedstawiać",przedstawi,przedstawi,przedstawiać,現在,present,1,present,0,0
"463","przedzielać",przedziel,przedziel,przedzielać,部,part,1,present,0,0
"464","przeganiać",przegani,przegani,przeganiać,追跡,chase,1,present,0,0
"465","przegapiać",przegapi,przegapi,przegapiać,逃した,missed,1,present,0,0
"466","przeginać",przegin,przegin,przeginać,やり過ぎ,overdo it,1,present,0,0
"467","przegradzać",przegradz,przegradz,przegradzać,分ける,separate,1,present,0,0
"468","przegryzać",przegryz,przegryz,przegryzać,噛む,bite through,1,present,0,0
"469","przeinaczać",przeinacz,przeinacz,przeinaczać,ねじれ,twist,1,present,0,0
"470","przeistaczać",przeistacz,przeistacz,przeistaczać,変身,transform,1,present,0,0
"471","przejaśniać",przejaśni,przejaśni,przejaśniać,クリア,clear,1,present,0,0
"472","przejeżdżać",przejeżdż,przejeżdż,przejeżdżać,ドライブスルー,drive through,1,present,0,0
"473","przejęzyczać",przejęzycz,przejęzycz,przejęzyczać,怠惰,laze,1,present,0,0
"474","przekabacać",przekabac,przekabac,przekabacać,ゲインオーバー,gain over,1,present,0,0
"475","przeklinać",przeklin,przeklin,przeklinać,呪い,curse,1,present,0,0
"476","przekomarzać",przekomarz,przekomarz,przekomarzać,バンター,banter,1,present,0,0
"477","przekreślać",przekreśl,przekreśl,przekreślać,取り消し線,cross out,1,present,0,0
"478","przekręcać",przekręc,przekręc,przekręcać,順番,turn,1,present,0,0
"479","przekształcać",przekształc,przekształc,przekształcać,変身,transform,1,present,0,0
"480","przekwitać",przekwit,przekwit,przekwitać,枯れる,wither,1,present,0,0
"481","przekąszać",przekąsz,przekąsz,przekąszać,スナック,snack,1,present,0,0
"482","przekładać",przekład,przekład,przekładać,翻訳,translate,1,present,0,0
"483","przeliczać",przelicz,przelicz,przeliczać,再集計,recount,1,present,0,0
"484","przemagać",przemag,przemag,przemagać,暴力,violence,1,present,0,0
"485","przemieniać",przemieni,przemieni,przemieniać,変身,transform,1,present,0,0
"486","przemierzać",przemierz,przemierz,przemierzać,さまよう,wander,1,present,0,0
"487","przemieszczać",przemieszcz,przemieszcz,przemieszczać,動く,move,1,present,0,0
"488","przemilczać",przemilcz,przemilcz,przemilczać,静かに,keep silent,1,present,0,0
"489","przemycać",przemyc,przemyc,przemycać,密輸,smuggle,1,present,0,0
"490","przemykać",przemyk,przemyk,przemykać,こっそり,sneak by,1,present,0,0
"491","przenikać",przenik,przenik,przenikać,浸透する,penetrate,1,present,0,0
"492","przeobrażać",przeobraż,przeobraż,przeobrażać,変身,transform,1,present,0,0
"493","przeoczać",przeocz,przeocz,przeoczać,見落とす,overlook,1,present,0,0
"494","przepajać",przepaj,przepaj,przepajać,注入する,infuse,1,present,0,0
"495","przepełniać",przepełni,przepełni,przepełniać,オーバーフィル,overfill,1,present,0,0
"496","przepierać",przepier,przepier,przepierać,押し通します,push through,1,present,0,0
"497","przepierdalać",przepierdal,przepierdal,przepierdalać,ファックオフ,fuck off,1,present,0,0
"498","przepijać",przepij,przepij,przepijać,ガズル,guzzle,1,present,0,0
"499","przeplatać",przeplat,przeplat,przeplatać,インターレース,interlace,1,present,0,0
"500","przepoczwarzać",przepoczwarz,przepoczwarz,przepoczwarzać,蛹,pupate,1,present,0,0
"501","przepoławiać",przepoławi,przepoławi,przepoławiać,バイセクト,bisect,1,present,0,0
"502","przeprawiać",przeprawi,przeprawi,przeprawiać,取り次ぐ,convey,1,present,0,0
"503","przeprowadzać",przeprowadz,przeprowadz,przeprowadzać,運ぶ,carry,1,present,0,0
"504","przepychać",przepych,przepych,przepychać,プッシュする,to push,1,present,0,0
"505","przepędzać",przepędz,przepędz,przepędzać,ドライブ,drive,1,present,0,0
"506","przepłacać",przepłac,przepłac,przepłacać,過払い,overpay,1,present,0,0
"507","przerabiać",przerabi,przerabi,przerabiać,リサイクル,recycle,1,present,0,0
"508","przerastać",przerast,przerast,przerastać,超える,surpass,1,present,0,0
"509","przerażać",przeraż,przeraż,przerażać,怖がらせる,frighten,1,present,0,0
"510","przerywać",przeryw,przeryw,przerywać,止まる,stop,1,present,0,0
"511","przerzedzać",przerzedz,przerzedz,przerzedzać,間引く,thin out,1,present,0,0
"512","przesadzać",przesadz,przesadz,przesadzać,事前判断,prejudge,1,present,0,0
"513","przestraszać",przestrasz,przestrasz,przestraszać,怖がらせること,to scare,1,present,0,0
"514","przestrzegać",przestrzeg,przestrzeg,przestrzegać,観察する,observe,1,present,0,0
"515","przesychać",przesych,przesych,przesychać,完全に乾く,dry out,1,present,0,0
"516","przeszkadzać",przeszkadz,przeszkadz,przeszkadzać,邪魔する,to disturb,1,present,0,0
"517","przeszkalać",przeszkal,przeszkal,przeszkalać,歪める,to distort,1,present,0,0
"518","przesączać",przesącz,przesącz,przesączać,フィルター,filter,1,present,0,0
"519","przesądzać",przesądz,przesądz,przesądzać,事前判断,prejudge,1,present,0,0
"520","przesłaniać",przesłani,przesłani,przesłaniać,あいまい,obscure,1,present,0,0
"521","przetaczać",przetacz,przetacz,przetaczać,ロール,roll,1,present,0,0
"522","przetrzebiać",przetrzebi,przetrzebi,przetrzebiać,間引,decimate,1,present,0,0
"523","przetłaczać",przetłacz,przetłacz,przetłaczać,ポンプ,pump,1,present,0,0
"524","przewalać",przewal,przewal,przewalać,ロール,roll,1,present,0,0
"525","przeważać",przeważ,przeważ,przeważać,上回る,outweigh,1,present,0,0
"526","przewietrzać",przewietrz,przewietrz,przewietrzać,換気する,ventilate,1,present,0,0
"527","przewijać",przewij,przewij,przewijać,スクロール,scroll,1,present,0,0
"528","przeznaczać",przeznacz,przeznacz,przeznaczać,割り当てる,allocate,1,present,0,0
"529","przezywać",przezyw,przezyw,przezywać,名前,name,1,present,0,0
"530","przełączać",przełącz,przełącz,przełączać,切り替える,to switch,1,present,0,0
"531","przeświadczać",przeświadcz,przeświadcz,przeświadczać,証言する,to testify,1,present,0,0
"532","prześwietlać",prześwietl,prześwietl,prześwietlać,X線,x-ray,1,present,0,0
"533","przeżerać",przeżer,przeżer,przeżerać,むさぼり食う,devour,1,present,0,0
"534","przybierać",przybier,przybier,przybierać,取った,take,1,present,0,0
"535","przybijać",przybij,przybij,przybijać,見極めます,nail down,1,present,0,0
"536","przychylać",przychyl,przychyl,przychylać,曲げる,bend,1,present,0,0
"537","przycichać",przycich,przycich,przycichać,静かにする,to quiet down,1,present,0,0
"538","przycinać",przycin,przycin,przycinać,プルーン,prune,1,present,0,0
"539","przyczyniać",przyczyni,przyczyni,przyczyniać,助ける,contribute,1,present,0,0
"540","przydarzać",przydarz,przydarz,przydarzać,起こる,happen,1,present,0,0
"541","przyduszać",przydusz,przydusz,przyduszać,むせさせる,choke,1,present,0,0
"542","przydzielać",przydziel,przydziel,przydzielać,割当,assign,1,present,0,0
"543","przydzwaniać",przydzwani,przydzwani,przydzwaniać,呼び出し,calling,1,present,0,0
"544","przygarniać",przygarni,przygarni,przygarniać,採用,adopt,1,present,0,0
"545","przygniatać",przygniat,przygniat,przygniatać,圧倒する,overwhelm,1,present,0,0
"546","przygryzać",przygryz,przygryz,przygryzać,一口,bite,1,present,0,0
"547","przygważdżać",przygważdż,przygważdż,przygważdżać,突き止める,pin down,1,present,0,0
"548","przyjeżdżać",przyjeżdż,przyjeżdż,przyjeżdżać,到着する,to arrive,1,present,0,0
"549","przyklejać",przyklej,przyklej,przyklejać,棒,stick,1,present,0,0
"550","przykręcać",przykręc,przykręc,przykręcać,スクリュー,screw,1,present,0,0
"551","przykładać",przykład,przykład,przykładać,申し込み,apply,1,present,0,0
"552","przylepiać",przylepi,przylepi,przylepiać,棒,stick,1,present,0,0
"553","przylewać",przylew,przylew,przylewać,注ぎ入れる,pour in,1,present,0,0
"554","przymarzać",przymarz,przymarz,przymarzać,氷結,freeze,1,present,0,0
"555","przymawiać",przymawi,przymawi,przymawiać,納得させる,to convince,1,present,0,0
"556","przymierzać",przymierz,przymierz,przymierzać,試す,try on,1,present,0,0
"557","przymilać",przymil,przymil,przymilać,だまします,to coax,1,present,0,0
"558","przymykać",przymyk,przymyk,przymykać,閉じる,close up,1,present,0,0
"559","przyoblekać",przyoblek,przyoblek,przyoblekać,つける,put on,1,present,0,0
"560","przypalać",przypal,przypal,przypalać,燃えた,burn,1,present,0,0
"561","przypiekać",przypiek,przypiek,przypiekać,焦げ,scorch,1,present,0,0
"562","przypierać",przypier,przypier,przypierać,押す,press,1,present,0,0
"563","przypinać",przypin,przypin,przypinać,ピン留めします,pin it on,1,present,0,0
"564","przypochlebiać",przypochlebi,przypochlebi,przypochlebiać,よりフラット,flatter,1,present,0,0
"565","przypominać",przypomin,przypomin,przypominać,思い出させる,remind,1,present,0,0
"566","przyprawiać",przyprawi,przyprawi,przyprawiać,シーズン,season,1,present,0,0
"567","przyprowadzać",przyprowadz,przyprowadz,przyprowadzać,持っていく,bring,1,present,0,0
"568","przyprószać",przyprósz,przyprósz,przyprószać,振りかける,sprinkle,1,present,0,0
"569","przyrastać",przyrast,przyrast,przyrastać,増加,increase,1,present,0,0
"570","przyrzekać",przyrzek,przyrzek,przyrzekać,お約束します,to promise,1,present,0,0
"571","przyrządzać",przyrządz,przyrządz,przyrządzać,準備,prepare,1,present,0,0
"572","przysiadać",przysiad,przysiad,przysiadać,座る,sit,1,present,0,0
"573","przyskrzyniać",przyskrzyni,przyskrzyni,przyskrzyniać,クラッシュする,to crash,1,present,0,0
"574","przysparzać",przysparz,przysparz,przysparzać,発生する,accrue,1,present,0,0
"575","przysposabiać",przysposabi,przysposabi,przysposabiać,準備,prepare,1,present,0,0
"576","przystawiać",przystawi,przystawi,przystawiać,つける,put on,1,present,0,0
"577","przystrajać",przystraj,przystraj,przystrajać,飾る,adorn,1,present,0,0
"578","przyswajać",przyswaj,przyswaj,przyswajać,同化する,assimilate,1,present,0,0
"579","przysychać",przysych,przysych,przysychać,枯渇,drying up,1,present,0,0
"580","przysysać",przysys,przysys,przysysać,吸う,suck,1,present,0,0
"581","przyszpilać",przyszpil,przyszpil,przyszpilać,突き止める,pin down,1,present,0,0
"582","przysłaniać",przysłani,przysłani,przysłaniać,隠ぺいする,cover up,1,present,0,0
"583","przytaczać",przytacz,przytacz,przytaczać,見積もり,quote,1,present,0,0
"584","przytulać",przytul,przytul,przytulać,抱擁,hug,1,present,0,0
"585","przytwierdzać",przytwierdz,przytwierdz,przytwierdzać,添付,attach,1,present,0,0
"586","przytępiać",przytępi,przytępi,przytępiać,鈍い,dull,1,present,0,0
"587","przytłaczać",przytłacz,przytłacz,przytłaczać,重量を量る,weigh down,1,present,0,0
"588","przytłumiać",przytłumi,przytłumi,przytłumiać,窒息する,stifle,1,present,0,0
"589","przyuczać",przyucz,przyucz,przyuczać,慣れる,accustom,1,present,0,0
"590","przywalać",przywal,przywal,przywalać,スマック,smack,1,present,0,0
"591","przywierać",przywier,przywier,przywierać,棒,stick,1,present,0,0
"592","przywłaszczać",przywłaszcz,przywłaszcz,przywłaszczać,奪う,usurp,1,present,0,0
"593","przyzwyczajać",przyzwyczaj,przyzwyczaj,przyzwyczajać,慣れる,getting used to,1,present,0,0
"594","przyłączać",przyłącz,przyłącz,przyłączać,加入,join,1,present,0,0
"595","pykać",pyk,pyk,pykać,バブル,bubble,1,present,0,0
"596","rozanielać",rozaniel,rozaniel,rozanielać,こぼれ,spill,1,present,0,0
"597","rozbestwiać",rozbestwi,rozbestwi,rozbestwiać,醸し出す,engender,1,present,0,0
"598","rozbierać",rozbier,rozbier,rozbierać,服を脱ぐ,undress,1,present,0,0
"599","rozbijać",rozbij,rozbij,rozbijać,スマッシュ,smash,1,present,0,0
"600","rozbrajać",rozbraj,rozbraj,rozbrajać,武装解除,disarm,1,present,0,0
"601","rozbudzać",rozbudz,rozbudz,rozbudzać,目覚め,awaken,1,present,0,0
"602","rozchmurzać",rozchmurz,rozchmurz,rozchmurzać,元気づける,cheer up,1,present,0,0
"603","rozchylać",rozchyl,rozchyl,rozchylać,部,part,1,present,0,0
"604","rozcinać",rozcin,rozcin,rozcinać,切り開く,cut open,1,present,0,0
"605","rozczulać",rozczul,rozczul,rozczulać,触る,to touch,1,present,0,0
"606","rozdrabniać",rozdrabni,rozdrabni,rozdrabniać,打ち砕く,crush,1,present,0,0
"607","rozdymać",rozdym,rozdym,rozdymać,膨らませる,inflate,1,present,0,0
"608","rozdziawiać",rozdziawi,rozdziawi,rozdziawiać,広く開く,open wide,1,present,0,0
"609","rozdzielać",rozdziel,rozdziel,rozdzielać,スプリット,split,1,present,0,0
"610","rozdzierać",rozdzier,rozdzier,rozdzierać,破れ目,tear,1,present,0,0
"611","rozdziewiczać",rozdziewicz,rozdziewicz,rozdziewiczać,花を咲かせる,deflower,1,present,0,0
"612","rozganiać",rozgani,rozgani,rozganiać,分散する,disperse,1,present,0,0
"613","rozgarniać",rozgarni,rozgarni,rozgarniać,部,part,1,present,0,0
"614","rozgaszczać",rozgaszcz,rozgaszcz,rozgaszczać,甘やかす,pamper,1,present,0,0
"615","rozgałęziać",rozgałęzi,rozgałęzi,rozgałęziać,分岐,ramify,1,present,0,0
"616","rozgramiać",rozgrami,rozgrami,rozgramiać,打ち砕く,crush,1,present,0,0
"617","rozgraniczać",rozgranicz,rozgranicz,rozgraniczać,境界を定める,demarcate,1,present,0,0
"618","rozgryzać",rozgryz,rozgryz,rozgryzać,かみます,chew on,1,present,0,0
"619","rozgwieżdżać",rozgwieżdż,rozgwieżdż,rozgwieżdżać,星空,starry,1,present,0,0
"620","rozjaśniać",rozjaśni,rozjaśni,rozjaśniać,明るくする,brighten,1,present,0,0
"621","rozjuszać",rozjusz,rozjusz,rozjuszać,激怒する,enrage,1,present,0,0
"622","rozjątrzać",rozjątrz,rozjątrz,rozjątrzać,悪化させる,exacerbate,1,present,0,0
"623","rozkradać",rozkrad,rozkrad,rozkradać,盗む,to steal,1,present,0,0
"624","rozkręcać",rozkręc,rozkręc,rozkręcać,ネジを緩めます,unscrew,1,present,0,0
"625","rozkwitać",rozkwit,rozkwit,rozkwitać,花,blossom,1,present,0,0
"626","rozkładać",rozkład,rozkład,rozkładać,展開する,unfold,1,present,0,0
"627","rozleniwiać",rozleniwi,rozleniwi,rozleniwiać,あなたを怠惰にする,make you lazy,1,present,0,0
"628","rozliczać",rozlicz,rozlicz,rozliczać,アカウント,account for,1,present,0,0
"629","rozmieniać",rozmieni,rozmieni,rozmieniać,変化する,change,1,present,0,0
"630","rozmieszczać",rozmieszcz,rozmieszcz,rozmieszczać,整える,arrange,1,present,0,0
"631","rozmyślać",rozmyśl,rozmyśl,rozmyślać,瞑想する,meditate,1,present,0,0
"632","rozpalać",rozpal,rozpal,rozpalać,キンドル,kindle,1,present,0,0
"633","rozpierać",rozpier,rozpier,rozpierać,広がる,spread out,1,present,0,0
"634","rozpierdalać",rozpierdal,rozpierdal,rozpierdalać,ファックオフ,fuck off,1,present,0,0
"635","rozpinać",rozpin,rozpin,rozpinać,ボタンを外す,unbutton,1,present,0,0
"636","rozplatać",rozplat,rozplat,rozplatać,解く,unravel,1,present,0,0
"637","rozpogadzać",rozpogadz,rozpogadz,rozpogadzać,明るくする,lighten up,1,present,0,0
"638","rozporządzać",rozporządz,rozporządz,rozporządzać,廃棄,dispose,1,present,0,0
"639","rozpościerać",rozpościer,rozpościer,rozpościerać,広がる,spread out,1,present,0,0
"640","rozpraszać",rozprasz,rozprasz,rozpraszać,気を散らす,distract,1,present,0,0
"641","rozprawiać",rozprawi,rozprawi,rozprawiać,話し合います,discuss,1,present,0,0
"642","rozprawiczać",rozprawicz,rozprawicz,rozprawiczać,取り締まる,crack down,1,present,0,0
"643","rozpromieniać",rozpromieni,rozpromieni,rozpromieniać,輝き,glow,1,present,0,0
"644","rozprowadzać",rozprowadz,rozprowadz,rozprowadzać,分配します,distribute,1,present,0,0
"645","rozpychać",rozpych,rozpych,rozpychać,肘,elbow,1,present,0,0
"646","rozpędzać",rozpędz,rozpędz,rozpędzać,分散する,disperse,1,present,0,0
"647","rozrabiać",rozrabi,rozrabi,rozrabiać,めちゃくちゃにする,to mess up,1,present,0,0
"648","rozrastać",rozrast,rozrast,rozrastać,拡大,expand,1,present,0,0
"649","rozrywać",rozryw,rozryw,rozrywać,引き裂く,tear apart,1,present,0,0
"650","rozrzedzać",rozrzedz,rozrzedz,rozrzedzać,薄い,thin,1,present,0,0
"651","rozróżniać",rozróżni,rozróżni,rozróżniać,差別化する,to differentiate,1,present,0,0
"652","rozsadzać",rozsadz,rozsadz,rozsadzać,ジャッジ,judge,1,present,0,0
"653","rozsierdzać",rozsierdz,rozsierdz,rozsierdzać,あなたを怒らせる,make you angry,1,present,0,0
"654","rozstrajać",rozstraj,rozstraj,rozstrajać,混乱させる,disrupt,1,present,0,0
"655","rozsychać",rozsych,rozsych,rozsychać,乾く,dry up,1,present,0,0
"656","rozszerzać",rozszerz,rozszerz,rozszerzać,拡大,expand,1,present,0,0
"657","rozsławiać",rozsławi,rozsławi,rozsławiać,栄光を与えるために,to glorify,1,present,0,0
"658","roztapiać",roztapi,roztapi,roztapiać,溶けた,melt,1,present,0,0
"659","roztkliwiać",roztkliwi,roztkliwi,roztkliwiać,私に触れて,touch me,1,present,0,0
"660","roztrwaniać",roztrwani,roztrwani,roztrwaniać,浪費家,squander,1,present,0,0
"661","rozwalać",rozwal,rozwal,rozwalać,スマッシュ,smash,1,present,0,0
"662","rozważać",rozważ,rozważ,rozważać,考慮する,to consider,1,present,0,0
"663","rozweselać",rozwesel,rozwesel,rozweselać,元気づける,cheer up,1,present,0,0
"664","rozwidlać",rozwidl,rozwidl,rozwidlać,フォーク,fork,1,present,0,0
"665","rozwidniać",rozwidni,rozwidni,rozwidniać,点灯,light up,1,present,0,0
"666","rozwierać",rozwier,rozwier,rozwierać,開く,open up,1,present,0,0
"667","rozwijać",rozwij,rozwij,rozwijać,開発する,to develop,1,present,0,0
"668","rozwydrzać",rozwydrz,rozwydrz,rozwydrzać,フリル,ruffle,1,present,0,0
"669","rozwścieczać",rozwściecz,rozwściecz,rozwścieczać,激怒する,to infuriate,1,present,0,0
"670","rozłączać",rozłącz,rozłącz,rozłączać,切断する,disconnect,1,present,0,0
"671","rozśmieszać",rozśmiesz,rozśmiesz,rozśmieszać,アミューズ,amuse,1,present,0,0
"672","rozświetlać",rozświetl,rozświetl,rozświetlać,ライト,light,1,present,0,0
"673","rozżarzać",rozżarz,rozżarz,rozżarzać,キンドル,kindle,1,present,0,0
"674","ruszać",rusz,rusz,ruszać,動く,move,1,present,0,0
"675","rzucać",rzuc,rzuc,rzucać,投げる,throw,1,present,0,0
"676","sadzać",sadz,sadz,sadzać,シート,seat,1,present,0,0
"677","scalać",scal,scal,scalać,マージ,merge,1,present,0,0
"678","schlebiać",schlebi,schlebi,schlebiać,よりフラット,flatter,1,present,0,0
"679","schrzaniać",schrzani,schrzani,schrzaniać,ねじ込みます,screw up,1,present,0,0
"680","schylać",schyl,schyl,schylać,かがむ,bend down,1,present,0,0
"681","schładzać",schładz,schładz,schładzać,クールダウン,cool down,1,present,0,0
"682","sczyszczać",sczyszcz,sczyszcz,sczyszczać,ブラッシュアウェイ,brush away,1,present,0,0
"683","siodłać",siodł,siodł,siodłać,サドル,saddle,1,present,0,0
