Gałaś,,,,,,,,,1
Gałczyński,,,,,,,,,1
Gałdyś,,,,,,,,,1
Gałecki,,,,,,,,,1
Gałeczka,,,,,,,,,1
Gałenza,,,,,,,,,1
Gałgan,,,,,,,,,1
Gałkiewicz,,,,,,,,,1
Gałota,,,,,,,,,1
Gałowicz,,,,,,,,,1
Gałuch,,,,,,,,,1
Gałucha,,,,,,,,,1
Gałus,,,,,,,,,1
Gałusza,,,,,,,,,1
Gałuszka,,,,,,,,,1
Gałuszkiewicz,,,,,,,,,1
Gałązka,,,,,,,,,1
Gałązkiewicz,,,,,,,,,1
Gałęza,,,,,,,,,1
Gaś,,,,,,,,,1
Gaździak,,,,,,,,,1
Gbiorczyk,,,,,,,,,1
Gbur,,,,,,,,,1
Gbyl,,,,,,,,,1
Gdak,,,,,,,,,1
Gdaniec,,,,,,,,,1
Gdawiec,,,,,,,,,1
Gdańsk,,,,,,,,,1
Gdesz,,,,,,,,,1
Gdowik,,,,,,,,,1
Gdowski,,,,,,,,,1
Gdyk,,,,,,,,,1
Gediga,,,,,,,,,1
Gemba,,,,,,,,,1
Gembal,,,,,,,,,1
Gembalski,,,,,,,,,1
Gembel,,,,,,,,,1
Gembolis,,,,,,,,,1
Gemborys,,,,,,,,,1
Gembołyś,,,,,,,,,1
Gembuś,,,,,,,,,1
Genda,,,,,,,,,1
Gendek,,,,,,,,,1
Gensior,,,,,,,,,1
Geremek,,,,,,,,,1
Giba,,,,,,,,,1
Gibas,,,,,,,,,1
Gibasiewicz,,,,,,,,,1
Gibała,,,,,,,,,1
Gibiec,,,,,,,,,1
Gicewicz,,,,,,,,,1
Giec,,,,,,,,,1
Giedrowicz,,,,,,,,,1
Giedziun,,,,,,,,,1
Giel,,,,,,,,,1
Gielata,,,,,,,,,1
Gielec,,,,,,,,,1
Gieleta,,,,,,,,,1
Giemza,,,,,,,,,1
Gieniec,,,,,,,,,1
Gierach,,,,,,,,,1
Gieraga,,,,,,,,,1
Gierak,,,,,,,,,1
Giercuszkiewicz,,,,,,,,,1
Gierejkiewicz,,,,,,,,,1
Gierek,,,,,,,,,1
Gierlach,,,,,,,,,1
Gieroń,,,,,,,,,1
Gieroś,,,,,,,,,1
Gierymski,,,,,,,,,1
Gieszczyk,,,,,,,,,1
Giez,,,,,,,,,1
Giełdoń,,,,,,,,,1
Gigoń,,,,,,,,,1
Gikiewicz,,,,,,,,,1
Gil,,,,,,,,,1
Gilewicz,,,,,,,,,1
Gilgamesz,,,,,,,,,1
Giller,,,,,,,,,1
Giniewicz,,,,,,,,,1
Gintowt,,,,,,,,,1
Gintrowski,,,,,,,,,1
Giszczak,,,,,,,,,1
Giza,,,,,,,,,1
Gizdoń,,,,,,,,,1
Giziewicz,,,,,,,,,1
Giś,,,,,,,,,1
Giża,,,,,,,,,1
Glanowski,,,,,,,,,1
Glebowicz,,,,,,,,,1
Glemp,,,,,,,,,1
Gliniewicz,,,,,,,,,1
Glinka,,,,,,,,,1
Gliwa,,,,,,,,,1
Gliński,,,,,,,,,1
Globisz,,,,,,,,,1
Glomb,,,,,,,,,1
Gmitrowicz,,,,,,,,,1
Gmiąt,,,,,,,,,1
Gmoch,,,,,,,,,1
Gmur,,,,,,,,,1
Gmyz,,,,,,,,,1
Gnach,,,,,,,,,1
Gnat,,,,,,,,,1
Gnatowski,,,,,,,,,1
Gnaś,,,,,,,,,1
Gniaź,,,,,,,,,1
Gnich,,,,,,,,,1
Gnieciak,,,,,,,,,1
Gniewek,,,,,,,,,1
Gniewosz,,,,,,,,,1
Gniot,,,,,,,,,1
Gniozdorz,,,,,,,,,1
Gnitecki,,,,,,,,,1
Gnojek,,,,,,,,,1
Gnot,,,,,,,,,1
Gnych,,,,,,,,,1
Goc,,,,,,,,,1
Gocal,,,,,,,,,1
Gocek,,,,,,,,,1
Goch,,,,,,,,,1
Gocoł,,,,,,,,,1
Gocół,,,,,,,,,1
Gocław,,,,,,,,,1
Gocłowski,,,,,,,,,1
Godebski,,,,,,,,,1
Godlewski,,,,,,,,,1
Godleś,,,,,,,,,1
Godoj,,,,,,,,,1
Godoń,,,,,,,,,1
Godula,,,,,,,,,1
Godun,,,,,,,,,1
Godyń,,,,,,,,,1
Godzic,,,,,,,,,1
Godzich,,,,,,,,,1
Godziemba,,,,,,,,,1
Godzięba,,,,,,,,,1
Godzwon,,,,,,,,,1
Godłoza,,,,,,,,,1
Gofron,,,,,,,,,1
Gogacz,,,,,,,,,1
Gogojewicz,,,,,,,,,1
Gogol,,,,,,,,,1
Gogola,,,,,,,,,1
Gogołkiewicz,,,,,,,,,1
Gogut,,,,,,,,,1
Goguł,,,,,,,,,1
Gogól,,,,,,,,,1
Gogół,,,,,,,,,1
Goik,,,,,,,,,1
Goj,,,,,,,,,1
Gojowczyk,,,,,,,,,1
Golach,,,,,,,,,1
Golak,,,,,,,,,1
Golas,,,,,,,,,1
Golasa,,,,,,,,,1
Golda,,,,,,,,,1
Golec,,,,,,,,,1
Golemba,,,,,,,,,1
Golemiec,,,,,,,,,1
Golenia,,,,,,,,,1
Goleniec,,,,,,,,,1
Golik,,,,,,,,,1
Goliwąs,,,,,,,,,1
Golka,,,,,,,,,1
Gollob,,,,,,,,,1
Golon,,,,,,,,,1
Goluch,,,,,,,,,1
Golus,,,,,,,,,1
Golęba,,,,,,,,,1
Gombrowicz,,,,,,,,,1
Gomola,,,,,,,,,1
Gomoluch,,,,,,,,,1
Gomoła,,,,,,,,,1
Gomula,,,,,,,,,1
Gomulec,,,,,,,,,1
Gomuła,,,,,,,,,1
Gomułkiewicz,,,,,,,,,1
Goncerz,,,,,,,,,1
Gondek,,,,,,,,,1
Gongała,,,,,,,,,1
Gongor,,,,,,,,,1
Goniewicz,,,,,,,,,1
Goniwiecha,,,,,,,,,1
Gonsior,,,,,,,,,1
Gontkiewicz,,,,,,,,,1
Goraj,,,,,,,,,1
Goral,,,,,,,,,1
Gorazd,,,,,,,,,1
Gorczyca,,,,,,,,,1
Gorczycki,,,,,,,,,1
Gordon,,,,,,,,,1
Gorecki,,,,,,,,,1
Gorgol,,,,,,,,,1
Gorgoń,,,,,,,,,1
Gorlewicz,,,,,,,,,1
Gornostaj,,,,,,,,,1
Gornowicz,,,,,,,,,1
Gorol,,,,,,,,,1
Goryś,,,,,,,,,1
Gorzawski,,,,,,,,,1
Gorzała,,,,,,,,,1
Gorzałczany,,,,,,,,,1
Gorzałka,,,,,,,,,1
Gorzelańczyk,,,,,,,,,1
Gorzelec,,,,,,,,,1
Gorzelik,,,,,,,,,1
Gorzenik,,,,,,,,,1
Gorzkiewicz,,,,,,,,,1
Gorzkowicz,,,,,,,,,1
Gorzoch,,,,,,,,,1
Gorzoła,,,,,,,,,1
Gorzołka,,,,,,,,,1
Gorzuch,,,,,,,,,1
Gorzym,,,,,,,,,1
Gorząch,,,,,,,,,1
Gorząd,,,,,,,,,1
Gosieniecki,,,,,,,,,1
Gosiewski,,,,,,,,,1
Gosk,,,,,,,,,1
Gospodarowicz,,,,,,,,,1
Gostkiewicz,,,,,,,,,1
Gostomski,,,,,,,,,1
Goszczyk,,,,,,,,,1
Gosławski,,,,,,,,,1
Gotkiewicz,,,,,,,,,1
Gotkowicz,,,,,,,,,1
Gotowicz,,,,,,,,,1
Gotowiec,,,,,,,,,1
Gottlieb,,,,,,,,,1
Goworek,,,,,,,,,1
Gozdan,,,,,,,,,1
Gozdawa,,,,,,,,,1
Gozdur,,,,,,,,,1
Gołach,,,,,,,,,1
Gołas,,,,,,,,,1
Gołasa,,,,,,,,,1
Gołasiewicz,,,,,,,,,1
Gołaś,,,,,,,,,1
Gołembiewski,,,,,,,,,1
Gołembiowski,,,,,,,,,1
Gołembowski,,,,,,,,,1
Gołembski,,,,,,,,,1
Gołka,,,,,,,,,1
Gołofit,,,,,,,,,1
Gołojuch,,,,,,,,,1
Gołomb,,,,,,,,,1
Gołombek,,,,,,,,,1
Gołowicz,,,,,,,,,1
Gołoś,,,,,,,,,1
Gołubowicz,,,,,,,,,1
Gołuch,,,,,,,,,1
Gołuchowski,,,,,,,,,1
Gołyś,,,,,,,,,1
Gołąbek,,,,,,,,,1
Gołębicki,,,,,,,,,1
Gołębiecki,,,,,,,,,1
Gołębiewski,,,,,,,,,1
Gołębiowski,,,,,,,,,1
Gołębowski,,,,,,,,,1
Gołębski,,,,,,,,,1
Goń,,,,,,,,,1
Goś,,,,,,,,,1
Gościniewicz,,,,,,,,,1
Goździewicz,,,,,,,,,1
Goździk,,,,,,,,,1
Goździkiewicz,,,,,,,,,1
Grab,,,,,,,,,1
Grabarek,,,,,,,,,1
Grabas,,,,,,,,,1
Grabias,,,,,,,,,1
Grabiec,,,,,,,,,1
Grabowicz,,,,,,,,,1
Grabowiec,,,,,,,,,1
Grabowski,,,,,,,,,1
Graboń,,,,,,,,,1
Graboś,,,,,,,,,1
Grabuś,,,,,,,,,1
Gracjan,,,,,,,,,1
Gracz,,,,,,,,,1
Graczak,,,,,,,,,1
Graczyk,,,,,,,,,1
Grad,,,,,,,,,1
Gradowicz,,,,,,,,,1
Gradoń,,,,,,,,,1
Graj,,,,,,,,,1
Grajek,,,,,,,,,1
Gral,,,,,,,,,1
Gralec,,,,,,,,,1
Gralewicz,,,,,,,,,1
Gralka,,,,,,,,,1
Granat,,,,,,,,,1
Graniczny,,,,,,,,,1
Granieczny,,,,,,,,,1
Granosik,,,,,,,,,1
Granowicz,,,,,,,,,1
Graszkiewicz,,,,,,,,,1
Graś,,,,,,,,,1
Grażewicz,,,,,,,,,1
Grażul,,,,,,,,,1
Grech,,,,,,,,,1
Grechuta,,,,,,,,,1
Greger,,,,,,,,,1
Gregorkiewicz,,,,,,,,,1
Gregorowicz,,,,,,,,,1
Gregulec,,,,,,,,,1
Grek,,,,,,,,,1
Grela,,,,,,,,,1
Grelewicz,,,,,,,,,1
Grembowicz,,,,,,,,,1
Grenda,,,,,,,,,1
Grenlandczyk,,,,,,,,,1
Greszkiewicz,,,,,,,,,1
Greś,,,,,,,,,1
Grobarek,,,,,,,,,1
Grobel,,,,,,,,,1
Grobelkiewicz,,,,,,,,,1
Grobelny,,,,,,,,,1
Groblica,,,,,,,,,1
Groborz,,,,,,,,,1
Groch,,,,,,,,,1
Grochal,,,,,,,,,1
Grochola,,,,,,,,,1
Grocholewicz,,,,,,,,,1
Grochot,,,,,,,,,1
Grochowicz,,,,,,,,,1
Grochowiec,,,,,,,,,1
Grochowski,,,,,,,,,1
Grochowy,,,,,,,,,1
Grochoła,,,,,,,,,1
Grodecki,,,,,,,,,1
Grodkiewicz,,,,,,,,,1
Grodoń,,,,,,,,,1
Grodzicki,,,,,,,,,1
Grodź,,,,,,,,,1
Grojec,,,,,,,,,1
Grolik,,,,,,,,,1
Grom,,,,,,,,,1
Gromada,,,,,,,,,1
Gromala,,,,,,,,,1
Gromiec,,,,,,,,,1
Gromnicki,,,,,,,,,1
Gromny,,,,,,,,,1
Gromotka,,,,,,,,,1
Gromotowicz,,,,,,,,,1
Gromuł,,,,,,,,,1
Grondys,,,,,,,,,1
Grondziel,,,,,,,,,1
Gronkiewicz,,,,,,,,,1
Gronkowski,,,,,,,,,1
Gronostaj,,,,,,,,,1
Gronowicz,,,,,,,,,1
Grosicki,,,,,,,,,1
Groszkiewicz,,,,,,,,,1
Grotkiewicz,,,,,,,,,1
Groń,,,,,,,,,1
Gruba,,,,,,,,,1
Grubich,,,,,,,,,1
Gruchaj,,,,,,,,,1
Gruchal,,,,,,,,,1
Gruchała,,,,,,,,,1
Gruchel,,,,,,,,,1
Gruchlik,,,,,,,,,1
Gruchot,,,,,,,,,1
Grudniewicz,,,,,,,,,1
Grudny,,,,,,,,,1
Grudziądz,,,,,,,,,1
Grudziński,,,,,,,,,1
Gruszczak,,,,,,,,,1
Gruszczyk,,,,,,,,,1
Gruszewicz,,,,,,,,,1
Gruszka,,,,,,,,,1
Gruszkiewicz,,,,,,,,,1
Gruzin,,,,,,,,,1
Gryboś,,,,,,,,,1
Grycan,,,,,,,,,1
Grych,,,,,,,,,1
Gryckiewicz,,,,,,,,,1
Gryczan,,,,,,,,,1
Grygianiec,,,,,,,,,1
Grygierzec,,,,,,,,,1
Gryglas,,,,,,,,,1
Gryglewicz,,,,,,,,,1
Gryglik,,,,,,,,,1
Grygolec,,,,,,,,,1
Grygorcewicz,,,,,,,,,1
Grygorowicz,,,,,,,,,1
Gryguć,,,,,,,,,1
Gryguś,,,,,,,,,1
Grymuła,,,,,,,,,1
Gryniewicz,,,,,,,,,1
Grynkiewicz,,,,,,,,,1
Grysiewicz,,,,,,,,,1
Gryszczyk,,,,,,,,,1
Gryszkiewicz,,,,,,,,,1
Gryz,,,,,,,,,1
Gryzan,,,,,,,,,1
Gryziec,,,,,,,,,1
Gryzoń,,,,,,,,,1
Gryzło,,,,,,,,,1
Gryś,,,,,,,,,1
Grzanka,,,,,,,,,1
Grzanowicz,,,,,,,,,1
Grzbiela,,,,,,,,,1
Grzebielec,,,,,,,,,1
Grzebieluch,,,,,,,,,1
Grzebinoga,,,,,,,,,1
Grzebisz,,,,,,,,,1
Grzebyta,,,,,,,,,1
Grzeca,,,,,,,,,1
Grzech,,,,,,,,,1
Grzechnik,,,,,,,,,1
Grzechowiak,,,,,,,,,1
Grzeczkowicz,,,,,,,,,1
Grzegolec,,,,,,,,,1
Grzegorczyk,,,,,,,,,1
Grzegorkiewicz,,,,,,,,,1
Grzegorz,,,,,,,,,1
Grzegorzek,,,,,,,,,1
Grzegorzewicz,,,,,,,,,1
Grzegorzewski,,,,,,,,,1
Grzegoszczyk,,,,,,,,,1
Grzejszczak,,,,,,,,,1
Grzejszczyk,,,,,,,,,1
Grzelak,,,,,,,,,1
Grzelczyk,,,,,,,,,1
Grzelec,,,,,,,,,1
Grzelik,,,,,,,,,1
Grzemba,,,,,,,,,1
Grzenda,,,,,,,,,1
Grzenkowicz,,,,,,,,,1
Grzesiak,,,,,,,,,1
Grzesica,,,,,,,,,1
Grzesiek,,,,,,,,,1
Grzesiewicz,,,,,,,,,1
Grzesik,,,,,,,,,1
Grzesiuk,,,,,,,,,1
Grzeszczak,,,,,,,,,1
Grzeszczuk,,,,,,,,,1
Grzeszczyk,,,,,,,,,1
Grzeszczyszyn,,,,,,,,,1
Grzeszkiewicz,,,,,,,,,1
Grześ,,,,,,,,,1
Grześkiewicz,,,,,,,,,1
Grześków,,,,,,,,,1
Grzmiel,,,,,,,,,1
Grzmil,,,,,,,,,1
Grzondziel,,,,,,,,,1
Grzyb,,,,,,,,,1
Grzybacz,,,,,,,,,1
Grzybczak,,,,,,,,,1
Grzybczyk,,,,,,,,,1
Grzybowicz,,,,,,,,,1
Grzybowski,,,,,,,,,1
Grzych,,,,,,,,,1
Grzymała,,,,,,,,,1
Grzymek,,,,,,,,,1
Grzymisławski,,,,,,,,,1
Grzymowicz,,,,,,,,,1
Grzywacz,,,,,,,,,1
Grzywaczyk,,,,,,,,,1
Grzywna,,,,,,,,,1
Grzywnowicz,,,,,,,,,1
Grzywocz,,,,,,,,,1
Grzywok,,,,,,,,,1
Grządziel,,,,,,,,,1
Grząś,,,,,,,,,1
Grząślewicz,,,,,,,,,1
Grzęda,,,,,,,,,1
Gródecki,,,,,,,,,1
Grądowy,,,,,,,,,1
Grądys,,,,,,,,,1
Grądziel,,,,,,,,,1
Grąz,,,,,,,,,1
Gręba,,,,,,,,,1
Grębosz,,,,,,,,,1
Grębowicz,,,,,,,,,1
Grębowiec,,,,,,,,,1
Gręda,,,,,,,,,1
Gręś,,,,,,,,,1
Gubała,,,,,,,,,1
Gubiec,,,,,,,,,1
Gucwiński,,,,,,,,,1
Gudalewicz,,,,,,,,,1
Gudaniec,,,,,,,,,1
Guja,,,,,,,,,1
Gujańczyk,,,,,,,,,1
Gulbinowicz,,,,,,,,,1
Gulewicz,,,,,,,,,1
Gumiela,,,,,,,,,1
Gumienny,,,,,,,,,1
Gumny,,,,,,,,,1
Gumula,,,,,,,,,1
Gumuła,,,,,,,,,1
Gura,,,,,,,,,1
Gural,,,,,,,,,1
Gurda,,,,,,,,,1
Gurecki,,,,,,,,,1
Gurgul,,,,,,,,,1
Gurowiec,,,,,,,,,1
Gurzęda,,,,,,,,,1
Gus,,,,,,,,,1
Gustajtis,,,,,,,,,1
Gustaw,,,,,,,,,1
Guszczak,,,,,,,,,1
Guszkiewicz,,,,,,,,,1
Gut,,,,,,,,,1
Guz,,,,,,,,,1
Guzal,,,,,,,,,1
Guzanek,,,,,,,,,1
Guzda,,,,,,,,,1
Guzdek,,,,,,,,,1
Guzek,,,,,,,,,1
Guzenda,,,,,,,,,1
Guzewicz,,,,,,,,,1
Guziel,,,,,,,,,1
Guzierowicz,,,,,,,,,1
Guziewicz,,,,,,,,,1
Guzik,,,,,,,,,1
Guzior,,,,,,,,,1
Gułaj,,,,,,,,,1
Gułaś,,,,,,,,,1
Guś,,,,,,,,,1
Guściora,,,,,,,,,1
Guździoł,,,,,,,,,1
Guźdź,,,,,,,,,1
Guźniczak,,,,,,,,,1
Gużda,,,,,,,,,1
Gwara,,,,,,,,,1
Gwatemalczyk,,,,,,,,,1
Gwiazda,,,,,,,,,1
Gwiazdowicz,,,,,,,,,1
Gwiazdowski,,,,,,,,,1
Gwiazdoń,,,,,,,,,1
Gwiozda,,,,,,,,,1
Gwis,,,,,,,,,1
Gwiszcz,,,,,,,,,1
Gwizd,,,,,,,,,1
Gwizdal,,,,,,,,,1
Gwizdalski,,,,,,,,,1
Gwizdał,,,,,,,,,1
Gwizdoń,,,,,,,,,1
Gwizuń,,,,,,,,,1
Gwiździel,,,,,,,,,1
Gwiźdź,,,,,,,,,1
Gwiżdż,,,,,,,,,1
Gwoździej,,,,,,,,,1
Gwoździewicz,,,,,,,,,1
Gwoźdź,,,,,,,,,1
Gwóźdź,,,,,,,,,1
Gzel,,,,,,,,,1
Gziut,,,,,,,,,1
Gzowski,,,,,,,,,1
Gzyl,,,,,,,,,1
Góra,,,,,,,,,1
Góraj,,,,,,,,,1
Góral,,,,,,,,,1
Góralczyk,,,,,,,,,1
Góralewicz,,,,,,,,,1
Góralski,,,,,,,,,1
Góras,,,,,,,,,1
Górecki,,,,,,,,,1
Góreczny,,,,,,,,,1
Górewicz,,,,,,,,,1
Górka,,,,,,,,,1
Górkiewicz,,,,,,,,,1
Górnaś,,,,,,,,,1
Górniewicz,,,,,,,,,1
Górnik,,,,,,,,,1
Górnikiewicz,,,,,,,,,1
Górnisiewicz,,,,,,,,,1
Górnowicz,,,,,,,,,1
Górny,,,,,,,,,1
Górowicz,,,,,,,,,1
Górski,,,,,,,,,1
Górszczyk,,,,,,,,,1
Górz,,,,,,,,,1
Górzny,,,,,,,,,1
Górzyński,,,,,,,,,1
Gółka,,,,,,,,,1
Góźdź,,,,,,,,,1
Gądecki,,,,,,,,,1
Gądek,,,,,,,,,1
Gągała,,,,,,,,,1
Gągol,,,,,,,,,1
Gągola,,,,,,,,,1
Gągor,,,,,,,,,1
Gągoł,,,,,,,,,1
Gąsewicz,,,,,,,,,1
Gąsieniec,,,,,,,,,1
Gąsiewicz,,,,,,,,,1
Gąsiewski,,,,,,,,,1
Gąsior,,,,,,,,,1
Gąsiorek,,,,,,,,,1
Gąsiorkiewicz,,,,,,,,,1
Gąsiorowicz,,,,,,,,,1
Gąsiorowski,,,,,,,,,1
Gąszcz,,,,,,,,,1
Gąszczak,,,,,,,,,1
Gąszczyk,,,,,,,,,1
Gąsławski,,,,,,,,,1
Gątkiewicz,,,,,,,,,1
Gęba,,,,,,,,,1
Gębal,,,,,,,,,1
Gębalski,,,,,,,,,1
Gębica,,,,,,,,,1
Gębicki,,,,,,,,,1
Gęborys,,,,,,,,,1
Gębołyś,,,,,,,,,1
Gębura,,,,,,,,,1
Gębuś,,,,,,,,,1
Gędek,,,,,,,,,1
Gędzior,,,,,,,,,1
Gęgała,,,,,,,,,1
Gęgniewicz,,,,,,,,,1
Gęsicki,,,,,,,,,1
Gęsikiewicz,,,,,,,,,1
Gęsior,,,,,,,,,1
Gęsiorek,,,,,,,,,1
Gęsty,,,,,,,,,1
Gęzikiewicz,,,,,,,,,1
Gładczak,,,,,,,,,1
Gładecki,,,,,,,,,1
Gładki,,,,,,,,,1
Gładkiewicz,,,,,,,,,1
Gładkowski,,,,,,,,,1
Gładoch,,,,,,,,,1
Gładun,,,,,,,,,1
Gładys,,,,,,,,,1
Gładysiewicz,,,,,,,,,1
Gładysz,,,,,,,,,1
Gładyś,,,,,,,,,1
Głaszcz,,,,,,,,,1
Gławenda,,,,,,,,,1
Głaz,,,,,,,,,1
Głodek,,,,,,,,,1
Głodny,,,,,,,,,1
Głodowicz,,,,,,,,,1
Głogiewicz,,,,,,,,,1
Głogowiec,,,,,,,,,1
Głoguś,,,,,,,,,1
Głomb,,,,,,,,,1
Głowa,,,,,,,,,1
Głowacki,,,,,,,,,1
Głowacz,,,,,,,,,1
Głowania,,,,,,,,,1
Głowaty,,,,,,,,,1
Głowiak,,,,,,,,,1
Głośny,,,,,,,,,1
Głuch,,,,,,,,,1
Głuchoniemcy,,,,,,,,,1
Głuchowicz,,,,,,,,,1
Głuchy,,,,,,,,,1
Głuszcz,,,,,,,,,1
Głuszczak,,,,,,,,,1
Głuszkiewicz,,,,,,,,,1
Głuś,,,,,,,,,1
Głód,,,,,,,,,1
Głódź,,,,,,,,,1
Głów,,,,,,,,,1
Główczyk,,,,,,,,,1
Główczyński,,,,,,,,,1
Głąb,,,,,,,,,1
Głąbicki,,,,,,,,,1
Głębowicz,,,,,,,,,1
Haas,,,,,,,,,1
Habakuk,,,,,,,,,1
Habdas,,,,,,,,,1
Habowski,,,,,,,,,1
Hachuła,,,,,,,,,1
Hackiewicz,,,,,,,,,1
Haczkiewicz,,,,,,,,,1
Hainaut,,,,,,,,,1
Haitańczyk,,,,,,,,,1
Hajdukiewicz,,,,,,,,,1
Hajdus,,,,,,,,,1
Hajkiewicz,,,,,,,,,1
Hajos,,,,,,,,,1
Halama,,,,,,,,,1
Halec,,,,,,,,,1
Halemba,,,,,,,,,1
Halkiewicz,,,,,,,,,1
Halkowicz,,,,,,,,,1
Haluch,,,,,,,,,1
Hamera,,,,,,,,,1
Hamerski,,,,,,,,,1
Hamielec,,,,,,,,,1
Handzlik,,,,,,,,,1
Haniewicz,,,,,,,,,1
Hankiewicz,,,,,,,,,1
Hanower,,,,,,,,,1
Hanuszewicz,,,,,,,,,1
Hanuszkiewicz,,,,,,,,,1
Harackiewicz,,,,,,,,,1
Harasimowicz,,,,,,,,,1
Harasymowicz,,,,,,,,,1
Harazim,,,,,,,,,1
Hardziej,,,,,,,,,1
Harenda,,,,,,,,,1
Harkot,,,,,,,,,1
Harłukowicz,,,,,,,,,1
Hasior,,,,,,,,,1
Hatko,,,,,,,,,1
Hawryłkiewicz,,,,,,,,,1
Hałaczkiewicz,,,,,,,,,1
Hałas,,,,,,,,,1
Hałubiec,,,,,,,,,1
Haś,,,,,,,,,1
Haśkiewicz,,,,,,,,,1
Heba,,,,,,,,,1
Hebda,,,,,,,,,1
Hefajstos,,,,,,,,,1
Helios,,,,,,,,,1
Helwing,,,,,,,,,1
Hennig,,,,,,,,,1
Henryk,,,,,,,,,1
Heraklit,,,,,,,,,1
Herbuś,,,,,,,,,1
Hermes,,,,,,,,,1
Hernes,,,,,,,,,1
Herod,,,,,,,,,1
Hetyta,,,,,,,,,1
Hiacynt,,,,,,,,,1
Hibner,,,,,,,,,1
Hickiewicz,,,,,,,,,1
Hieronim,,,,,,,,,1
Hil,,,,,,,,,1
Hindus,,,,,,,,,1
Hiob,,,,,,,,,1
Hirsz,,,,,,,,,1
Hiszpan,,,,,,,,,1
Hitler,,,,,,,,,1
Hlebowicz,,,,,,,,,1
Hlond,,,,,,,,,1
Hnatkiewicz,,,,,,,,,1
Hobot,,,,,,,,,1
Hodorowicz,,,,,,,,,1
Hodowaniec,,,,,,,,,1
Hodowany,,,,,,,,,1
Hoffmann,,,,,,,,,1
Hojan,,,,,,,,,1
Hojdys,,,,,,,,,1
Hok,,,,,,,,,1
Holec,,,,,,,,,1
Holecki,,,,,,,,,1
Holender,,,,,,,,,1
Homenda,,,,,,,,,1
Hongkong,,,,,,,,,1
Hopkowicz,,,,,,,,,1
Horacy,,,,,,,,,1
Horała,,,,,,,,,1
Horbowiec,,,,,,,,,1
Hordyj,,,,,,,,,1
Hordyniec,,,,,,,,,1
Hordziejewicz,,,,,,,,,1
Horosiewicz,,,,,,,,,1
Horoszkiewicz,,,,,,,,,1
Horus,,,,,,,,,1
Horwat,,,,,,,,,1
Horyń,,,,,,,,,1
Hoser,,,,,,,,,1
Howaniec,,,,,,,,,1
Hołod,,,,,,,,,1
Hołota,,,,,,,,,1
Hołownia,,,,,,,,,1
Hołoś,,,,,,,,,1
Hołub,,,,,,,,,1
Hołubiec,,,,,,,,,1
Hołubowicz,,,,,,,,,1
Hościłowicz,,,,,,,,,1
Hrapkowicz,,,,,,,,,1
Hruszowiec,,,,,,,,,1
Hryckiewicz,,,,,,,,,1
Hryniewicz,,,,,,,,,1
Hrynkiewicz,,,,,,,,,1
Hryszkiewicz,,,,,,,,,1
Hubert,,,,,,,,,1
Huchracki,,,,,,,,,1
Hucuł,,,,,,,,,1
Hudziec,,,,,,,,,1
Hudzik,,,,,,,,,1
Huk,,,,,,,,,1
Hukałowicz,,,,,,,,,1
Hukiewicz,,,,,,,,,1
Hulbój,,,,,,,,,1
Hulewicz,,,,,,,,,1
Humenny,,,,,,,,,1
Huptyś,,,,,,,,,1
Hus,,,,,,,,,1
Huwer,,,,,,,,,1
Huzarewicz,,,,,,,,,1
Huzior,,,,,,,,,1
Huć,,,,,,,,,1
Hybel,,,,,,,,,1
Hylak,,,,,,,,,1
Hypnos,,,,,,,,,1
Hytroś,,,,,,,,,1
Hyz,,,,,,,,,1
Hyś,,,,,,,,,1
Hyżyk,,,,,,,,,1
Idasiak,,,,,,,,,1
Idec,,,,,,,,,1
Idziak,,,,,,,,,1
Idziaszczyk,,,,,,,,,1
Idzik,,,,,,,,,1
Idzior,,,,,,,,,1
Igleniec,,,,,,,,,1
Ignacy,,,,,,,,,1
Ignatowicz,,,,,,,,,1
Ignyś,,,,,,,,,1
Igor,,,,,,,,,1
Igorek,,,,,,,,,1
Igras,,,,,,,,,1
Ihnatowicz,,,,,,,,,1
Ildefons,,,,,,,,,1
Ilewicz,,,,,,,,,1
Ilków,,,,,,,,,1
Ilnicki,,,,,,,,,1
Imbiorowicz,,,,,,,,,1
Imiela,,,,,,,,,1
Imiolczyk,,,,,,,,,1
Imioła,,,,,,,,,1
Imiołczyk,,,,,,,,,1
Imiołek,,,,,,,,,1
Indecki,,,,,,,,,1
Indonezyjczyk,,,,,,,,,1
Irak,,,,,,,,,1
Irakijczyk,,,,,,,,,1
Iran,,,,,,,,,1
Irańczyk,,,,,,,,,1
Ireneusz,,,,,,,,,1
Irlandczyk,,,,,,,,,1
Irokez,,,,,,,,,1
Irzyk,,,,,,,,,1
Irzykowski,,,,,,,,,1
Iskrzak,,,,,,,,,1
Iskrzycki,,,,,,,,,1
Islandczyk,,,,,,,,,1
Iszczek,,,,,,,,,1
Iwan,,,,,,,,,1
Iwanecki,,,,,,,,,1
Iwaniec,,,,,,,,,1
Iwankiewicz,,,,,,,,,1
Iwanowicz,,,,,,,,,1
Iwanowiec,,,,,,,,,1
Iwasiewicz,,,,,,,,,1
Iwaszczuk,,,,,,,,,1
Iwaszkiewicz,,,,,,,,,1
Iwański,,,,,,,,,1
Iwiński,,,,,,,,,1
Iwo,,,,,,,,,1
Iworyjczyk,,,,,,,,,1
Iwuć,,,,,,,,,1
Izajasz,,,,,,,,,1
Izdebski,,,,,,,,,1
Izrael,,,,,,,,,1
