41359,dzieciobójca,dzieciobójca,dzieciobójc-,子殺し,infanticide,Masculine-Animate,1,0,0,0
41360,dziedzic,dziedzic,dziedzic-,相続人,heir,Masculine-Animate,2p,0,0,0
41361,dziegciarz,dziegciarz,dziegciarz-,タールカッター,tar-cutter,Masculine-Animate,2,0,0,0
41362,dziejopisarz,dziejopisarz,dziejopisarz-,歴史家,historian,Masculine-Animate,2,0,0,0
41363,dziejopisca,dziejopisca,dziejopisc-,歴史家,historian,Masculine-Animate,1,0,0,0
41364,dziekai,dziekai,dzieka-,ありがとう,thanks,Masculine-Inanimate,2,0,0,0
41365,dzielnicowy,dzielnicowy,dzielnicow-,区域,district,Masculine-Inanimate,2adj1,0,0,0
41366,dziennikarz,dziennikarz,dziennikarz-,ジャーナリスト,journalist,Masculine-Animate,2,0,0,0
41367,dzierżawca,dzierżawca,dzierżawc-,テナント,tenant,Masculine-Animate,1,0,0,0
41368,dziewieer,dziewieer,dziewieer-,九,nine,Masculine-Inanimate,2p,0,0,0
41369,Dzień,Dzień,Dzieni-,,,Masculine-Animate,2p,0,0,1
41370,dzikuł,dzikuł,dzikuł-,イノシシ,wild boar,Masculine-Animate,2,0,0,0
41371,dziumdzia,dziumdzia,dziumdzi-,分割,division,Masculine-Animate,1,0,0,0
41372,dziurdziuch,dziurdziuch,dziurdziuch-,穴,hole,Masculine-Inanimate,2k,0,0,0
41373,dziwak,dziwak,dziwak-,変人,weirdo,Masculine-Animate,2k,0,0,0
41374,dziwkarz,dziwkarz,dziwkarz-,自由奔放,libertine,Masculine-Animate,2,0,0,0
41375,Dłoniak,Dłoniak,Dłoniak-,,,Masculine-Inanimate,2k,0,0,1
41376,długał,długał,długał-,長いです,long,Masculine-Inanimate,2,0,0,0
41377,długodystansowiec,długodystansowiec,długodystansowc-,長距離ランナー,long-distance runner,Masculine-Animate,2p1,0,0,0
41378,Dłużeń,Dłużeń,Dłużeni-,,,Masculine-Animate,2p,0,0,1
41379,dłużnik,dłużnik,dłużnik-,債務者,debtor,Masculine-Animate,2k,0,0,0
41380,dżentelmei,dżentelmei,dżentelme-,紳士,gentleman,Masculine-Animate,2,0,0,0
41381,dżezmei,dżezmei,dżezme-,ジャズメイ,Jazmei,Masculine-Inanimate,2,0,0,0
41382,dżihadysta,dżihadysta,dżihadyst-,ジハード主義者,jihadist,Masculine-Animate,1,0,0,0
41383,dżini,dżini,dżin-,精霊,genie,Masculine-Animate,2,0,0,0
41384,dżokez,dżokez,dżokez-,ジョッキー,jockeys,Masculine-Animate,2p,0,0,0
41385,dżudoka,dżudoka,dżudok-,柔道家,judoka,Masculine-Animate,1,0,0,0
41386,edyl,edyl,edyl-,エディル,edile,Masculine-Inanimate,2p,0,0,0
41387,efeb,efeb,efeb-,エフェブ,epheb,Masculine-Inanimate,2,0,0,0
41388,efekciarz,efekciarz,efekciarz-,ギミック,gimmick,Masculine-Animate,2,0,0,0
41389,egiptolog,egiptolog,egiptolog-,エジプト学者,Egyptologist,Masculine-Animate,2k,0,0,0
41390,egocentryk,egocentryk,egocentryk-,自己中心的,egocentric,Masculine-Inanimate,2k,0,0,0
41391,egoista,egoista,egoist-,エゴイスト,egoist,Masculine-Animate,1,0,0,0
41392,egzorcysta,egzorcysta,egzorcyst-,エクソシスト,exorcist,Masculine-Animate,1,0,0,0
41393,eklektyk,eklektyk,eklektyk-,折衷的な,eclectic,Masculine-Inanimate,2k,0,0,0
41394,ekolog,ekolog,ekolog-,生態学者,ecologist,Masculine-Animate,2k,0,0,0
41395,ekonom,ekonom,ekonom-,スチュワード,steward,Masculine-Animate,2,0,0,0
41396,ekonomista,ekonomista,ekonomist-,エコノミスト,economist,Masculine-Animate,1,0,0,0
41397,ekscentryk,ekscentryk,ekscentryk-,エキセントリック,eccentric,Masculine-Inanimate,2k,0,0,0
41398,ekshibicjonista,ekshibicjonista,ekshibicjonist-,露出狂,exhibitionist,Masculine-Animate,1,0,0,0
41399,eksmąż,eksmąż,eksmąż-,元夫,ex-husband,Masculine-Animate,2p,0,0,0
41400,ekspedient,ekspedient,ekspedient-,セールスマン,salesman,Masculine-Animate,2,0,0,0
41401,ekspert,ekspert,ekspert-,エキスパート,expert,Masculine-Animate,2,0,0,0
41402,ekspiator,ekspiator,ekspiator-,吐き気,expiator,Masculine-Animate,2,0,0,0
41403,ekstremista,ekstremista,ekstremist-,過激派,extremist,Masculine-Animate,1,0,0,0
41404,ekumenista,ekumenista,ekumenist-,エキュメニスト,ecumenist,Masculine-Animate,1,0,0,0
41405,ekwilibrysta,ekwilibrysta,ekwilibryst-,タンブラー,tumbler,Masculine-Animate,1,0,0,0
41406,elegant,elegant,elegant-,エレガント,elegant,Masculine-Animate,2,0,0,0
41407,elektronik,elektronik,elektronik-,エレクトロニクス・エンジニア,electronics engineer,Masculine-Animate,2k,0,0,0
41408,elektryk,elektryk,elektryk-,電気技師,electrician,Masculine-Animate,2k,0,0,0
41409,elew,elew,elew-,標高,elevation,Masculine-Inanimate,2,0,0,0
41410,emancypant,emancypant,emancypant-,解放,emancipation,Masculine-Animate,2,0,0,0
41411,emeryt,emeryt,emeryt-,年金受給者,pensioner,Masculine-Inanimate,2,0,0,0
41412,emigrant,emigrant,emigrant-,移民,emigrant,Masculine-Animate,2,0,0,0
41413,emir,emir,emir-,エミール,emir,Masculine-Inanimate,2,0,0,0
41414,emisariusz,emisariusz,emisariusz-,使者,emissary,Masculine-Animate,2p,0,0,0
41415,emitent,emitent,emitent-,発行者,issuer,Masculine-Animate,2,0,0,0
41416,endek,endek,endk-,エンデク,endek,Masculine-Inanimate,2k,0,0,0
41417,entomolog,entomolog,entomolog-,昆虫学者,entomologist,Masculine-Animate,2k,0,0,0
41418,entuzjasta,entuzjasta,entuzjast-,愛好家,enthusiast,Masculine-Animate,1,0,0,0
41419,epik,epik,epik-,大作,epic,Masculine-Inanimate,2k,0,0,0
41420,epistemolog,epistemolog,epistemolog-,認識論者,epistemologist,Masculine-Animate,2k,0,0,0
41421,epuzer,epuzer,epuzer-,エプザー,epuzer,Masculine-Inanimate,2,0,0,0
41422,eremita,eremita,eremit-,エレミテ,eremite,Masculine-Animate,1,0,0,0
41423,esdek,esdek,esdk-,esdek,esdek,Masculine-Inanimate,2k,0,0,0
41424,eskulap,eskulap,eskulap-,エスキュラップ,esculap,Masculine-Inanimate,2,0,0,0
41425,esperantysta,esperantysta,esperantyst-,エスペランティスト,Esperantist,Masculine-Animate,1,0,0,0
41426,esteta,esteta,estet-,エステ,esthete,Masculine-Animate,1,0,0,0
41427,etnolog,etnolog,etnolog-,民族学者,ethnologist,Masculine-Animate,2k,0,0,0
41428,etyk,etyk,etyk-,倫理学者,ethicist,Masculine-Animate,2k,0,0,0
41429,etymolog,etymolog,etymolog-,語源学者,etymologist,Masculine-Animate,2k,0,0,0
41430,eunuch,eunuch,eunuch-,宦官,eunuch,Masculine-Animate,2k,0,0,0
41431,eurodeputowany,eurodeputowany,eurodeputowan-,MEP,MEP,Masculine-Animate,2adj1,0,0,0
41432,europarlamentarzysta,europarlamentarzysta,europarlamentarzyst-,MEP,MEP,Masculine-Animate,1,0,0,0
41433,europoseł,europoseł,europoseł-,MEP,MEP,Masculine-Animate,2p,0,0,0
41434,eutanazista,eutanazista,eutanazist-,安楽死,euthanasia,Masculine-Animate,1,0,0,0
41435,ewakuant,ewakuant,ewakuant-,避難者,evacuee,Masculine-Animate,2,0,0,0
41436,ewangelik,ewangelik,ewangelik-,プロテスタント,Protestant,Masculine-Animate,2k,0,0,0
41437,fabrykant,fabrykant,fabrykant-,メーカー,manufacturer,Masculine-Animate,2,0,0,0
41438,facecik,facecik,facecik-,小さな男,little guy,Masculine-Animate,2k,0,0,0
41439,facet,facet,facet-,男,guy,Masculine-Animate,2,0,0,0
41440,fachmai,fachmai,fachma-,ファチマイ,Fachmai,Masculine-Inanimate,2,0,0,0
41441,fachowiec,fachowiec,fachowc-,プロフェッショナル,professional,Masculine-Animate,2p1,0,0,0
41442,fachura,fachura,fachur-,プロ意識,professionalism,Masculine-Animate,1,0,0,0
41443,fagał,fagał,fagał-,たばこ,fag,Masculine-Inanimate,2,0,0,0
41444,fai,fai,fa-,ファイ,fai,Masculine-Inanimate,2,0,0,0
41445,fajtłapa,fajtłapa,fajtłap-,壷,crock,Masculine-Animate,1,0,0,0
41446,fakir,fakir,fakir-,ファキール,fakir,Masculine-Inanimate,2,0,0,0
41447,familiant,familiant,familiant-,見慣れた,familiar,Masculine-Animate,2,0,0,0
41448,fanatyk,fanatyk,fanatyk-,狂信的な,fanatic,Masculine-Inanimate,2k,0,0,0
41449,faraoi,faraoi,farao-,ファラオイ,faraoi,Masculine-Inanimate,2,0,0,0
41450,farciarz,farciarz,farciarz-,ラッキーな人,lucky guy,Masculine-Animate,2,0,0,0
41451,farmaceuta,farmaceuta,farmaceut-,薬剤師,pharmacist,Masculine-Animate,1,0,0,0
41452,farmer,farmer,farmer-,農家,farmer,Masculine-Animate,2,0,0,0
41453,faryzeusz,faryzeusz,faryzeusz-,パリサイ人,Pharisee,Masculine-Animate,2p,0,0,0
41454,faszysta,faszysta,faszyst-,ファシスト,fascist,Masculine-Animate,1,0,0,0
41455,fatalista,fatalista,fatalist-,宿命論者,fatalist,Masculine-Animate,1,0,0,0
41456,fater,fater,fater-,運命,fater,Masculine-Inanimate,2,0,0,0
41457,fałszeer,fałszeer,fałszeer-,偽造者,counterfeiter,Masculine-Animate,2p,0,0,0
41458,felczer,felczer,felczer-,外科医,surgeon,Masculine-Animate,2,0,0,0
41459,feldmarszałek,feldmarszałek,feldmarszałk-,陸軍元帥,field marshal,Masculine-Animate,2k,0,0,0
41460,felietonista,felietonista,felietonist-,コラムニスト,columnist,Masculine-Animate,1,0,0,0
41461,feminazista,feminazista,feminazist-,フェミナジスト,feminazist,Masculine-Animate,1,0,0,0
41462,feminista,feminista,feminist-,フェミニスト,feminist,Masculine-Animate,1,0,0,0
41463,Fenicjanin,Fenicjanin,Fenicjanin-,,,Masculine-Animate,2,0,0,1
41464,feudał,feudał,feudał-,君主,liege lord,Masculine-Animate,2p,0,0,0
41465,fideikomisariusz,fideikomisariusz,fideikomisariusz-,公益委員会,fideicommissary,Masculine-Inanimate,2p,0,0,0
41466,fideista,fideista,fideist-,忠実主義者,fideist,Masculine-Animate,1,0,0,0
41467,Fiedeń,Fiedeń,Fiedeni-,,,Masculine-Animate,2p,0,0,1
41468,Figlarz,Figlarz,Figlarz-,,,Masculine-Animate,2,0,0,1
41469,figurant,figurant,figurant-,表札,figurehead,Masculine-Animate,2,0,0,0
41470,filantrop,filantrop,filantrop-,慈善家,philanthropist,Masculine-Animate,2,0,0,0
41471,filharmonik,filharmonik,filharmonik-,フィルハーモニー,philharmonic,Masculine-Inanimate,2k,0,0,0
41472,filister,filister,filister-,ペリシテ人,Philistine,Masculine-Animate,2,0,0,0
41473,filmowiec,filmowiec,filmowc-,映画製作者,filmmaker,Masculine-Animate,2p1,0,0,0
41474,filmoznawca,filmoznawca,filmoznawc-,映画の専門家,film expert,Masculine-Animate,1,0,0,0
41475,filolog,filolog,filolog-,哲学者,philologist,Masculine-Animate,2k,0,0,0
41476,filozof,filozof,filozof-,哲学者,philosopher,Masculine-Animate,2,0,0,0
41477,filut,filut,filut-,道化師,jester,Masculine-Animate,2,0,0,0
41478,finalista,finalista,finalist-,ファイナリスト,finalist,Masculine-Animate,1,0,0,0
41479,finansista,finansista,finansist-,金融業者,financier,Masculine-Animate,1,0,0,0
41480,fircyk,fircyk,fircyk-,ホップ,fop,Masculine-Inanimate,2k,0,0,0
41481,fizjoterapeuta,fizjoterapeuta,fizjoterapeut-,理学療法士,physiotherapist,Masculine-Animate,1,0,0,0
41482,fizyk,fizyk,fizyk-,物理学者,physicist,Masculine-Animate,2k,0,0,0
41483,fizykochemik,fizykochemik,fizykochemik-,物理化学者,physicochemist,Masculine-Animate,2k,0,0,0
41484,flecista,flecista,flecist-,フルート奏者,flutist,Masculine-Animate,1,0,0,0
41485,flegmatyk,flegmatyk,flegmatyk-,痰の,phlegmatic,Masculine-Inanimate,2k,0,0,0
41486,flejtuch,flejtuch,flejtuch-,ふしだらな女,slut,Masculine-Animate,2k,0,0,0
41487,flirciarz,flirciarz,flirciarz-,浮気する,flirt,Masculine-Animate,2,0,0,0
41488,flisak,flisak,flisak-,垂木,rafter,Masculine-Inanimate,2k,0,0,0
41489,florecista,florecista,florecist-,花屋,a florist,Masculine-Animate,1,0,0,0
41490,foliarz,foliarz,foliarz-,ホイルバッグ,foil bag,Masculine-Animate,2,0,0,0
41491,folksdojcz,folksdojcz,folksdojcz-,フォルクスドイチュ,Volksdojcz,Masculine-Inanimate,2p,0,0,0
41492,folwarczny,folwarczny,folwarczn-,農場,farm,Masculine-Animate,2adj1,0,0,0
41493,fonetyk,fonetyk,fonetyk-,音声学者,phonetician,Masculine-Animate,2k,0,0,0
41494,fordanser,fordanser,fordanser-,ジゴロ,gigolo,Masculine-Inanimate,2,0,0,0
41495,formalista,formalista,formalist-,形式主義者,formalist,Masculine-Animate,1,0,0,0
41496,Fortuniak,Fortuniak,Fortuniak-,,,Masculine-Inanimate,2k,0,0,1
41497,forumowicz,forumowicz,forumowicz-,フォーラムメンバー,forum member,Masculine-Animate,2p,0,0,0
41498,foryś,foryś,forysi-,先駆,outrider,Masculine-Inanimate,2p,0,0,0
41499,fotograf,fotograf,fotograf-,写真家,photographer,Masculine-Inanimate,2,0,0,0
41500,fotografik,fotografik,fotografik-,写真家,photographer,Masculine-Animate,2k,0,0,0
41501,frajer,frajer,frajer-,カモメ,gull,Masculine-Animate,2,0,0,0
41502,franciszkanin,franciszkanin,franciszkanin-,フランシスコ会,Franciscan,Masculine-Animate,2,0,0,0
41503,frankowicz,frankowicz,frankowicz-,スイスフラン,Swiss franc,Masculine-Inanimate,2p,0,0,0
41504,freelancer,freelancer,freelancer-,フリーランサー,freelancer,Masculine-Animate,2,0,0,0
41505,freudysta,freudysta,freudyst-,フロイト派,Freudian,Masculine-Animate,1,0,0,0
41506,frezer,frezer,frezer-,ミラー,miller,Masculine-Inanimate,2,0,0,0
41507,fristajlowiec,fristajlowiec,fristajlowc-,フリースタイル,freestyle,Masculine-Inanimate,2p1,0,0,0
41508,frustrat,frustrat,frustrat-,欲求不満,frustrated,Masculine-Animate,2,0,0,0
41509,fryzjer,fryzjer,fryzjer-,美容師,hairdresser,Masculine-Animate,2,0,0,0
41510,fundamentalista,fundamentalista,fundamentalist-,原理主義者,fundamentalist,Masculine-Animate,1,0,0,0
41511,fundator,fundator,fundator-,創設者,founder,Masculine-Animate,2,0,0,0
41512,funkcjonariusz,funkcjonariusz,funkcjonariusz-,役員,officer,Masculine-Animate,2p,0,0,0
41513,furiat,furiat,furiat-,狂人,madman,Masculine-Animate,2,0,0,0
41514,furmai,furmai,furma-,フルマイ,furmai,Masculine-Inanimate,2,0,0,0
41515,fuszer,fuszer,fuszer-,バングラー,bungler,Masculine-Inanimate,2,0,0,0
41516,gaduła,gaduła,gaduł-,話し手,talker,Masculine-Animate,1,0,0,0
41517,gadułka,gadułka,gadułk-,おしゃべり,chatter,Masculine-Animate,1,0,0,0
41518,gagatek,gagatek,gagatk-,お気に入り,favorite,Masculine-Inanimate,2k,0,0,0
41519,gajowy,gajowy,gajow-,ゲームキーパー,gamekeeper,Masculine-Animate,2adj1,0,0,0
41520,galernik,galernik,galernik-,ギャレーハウス,galley house,Masculine-Inanimate,2k,0,0,0
41521,gamajda,gamajda,gamajd-,とんちき,numskull,Masculine-Animate,1,0,0,0
41522,gamoń,gamoń,gamoni-,ガウク,gawk,Masculine-Inanimate,2p,0,0,0
41523,gamrat,gamrat,gamrat-,ガムラット,gamrat,Masculine-Inanimate,2,0,0,0
41524,gamuła,gamuła,gamuł-,ガミュール,gamule,Masculine-Animate,1,0,0,0
41525,gancarz,gancarz,gancarz-,ランナー,runner,Masculine-Animate,2,0,0,0
41526,gangster,gangster,gangster-,やくざ,gangster,Masculine-Animate,2,0,0,0
41527,gap,gap,gap-,ギャップ,gap,Masculine-Inanimate,2,0,0,0
41528,gapowicz,gapowicz,gapowicz-,フリーライダー,free rider,Masculine-Animate,2p,0,0,0
41529,garbarz,garbarz,garbarz-,タナー,tanner,Masculine-Animate,2,0,0,0
41530,Garbień,Garbień,Garbieni-,,,Masculine-Animate,2p,0,0,1
41531,garcoer,garcoer,garcoer-,ガーコア,garcoer,Masculine-Animate,2p,0,0,0
41532,gastarbajter,gastarbajter,gastarbajter-,ガスターバイター,gastarbyter,Masculine-Animate,2,0,0,0
41533,gaszek,gaszek,gaszk-,ガッシュ,gash,Masculine-Inanimate,2k,0,0,0
41534,gawędziarz,gawędziarz,gawędziarz-,荒らし,raconteur,Masculine-Animate,2,0,0,0
41535,gazda,gazda,gazd-,ガズダ,gazda,Masculine-Animate,1,0,0,0
41536,gazownik,gazownik,gazownik-,ガス炊飯器,gas cooker,Masculine-Inanimate,2k,0,0,0
41537,gbur,gbur,gbur-,山猿,boor,Masculine-Animate,2,0,0,0
41538,gdańszczanin,gdańszczanin,gdańszczanin-,グダニスク在住,resident of Gdańsk,Masculine-Animate,2,0,0,0
41539,genealog,genealog,genealog-,系図学者,genealogist,Masculine-Animate,2k,0,0,0
41540,generał,generał,generał-,全般的,general,Masculine-Inanimate,2p,0,0,0
41541,geodeta,geodeta,geodet-,測量士,surveyor,Masculine-Animate,1,0,0,0
41542,geograf,geograf,geograf-,地理学者,geographer,Masculine-Inanimate,2,0,0,0
41543,geolog,geolog,geolog-,地質学者,geologist,Masculine-Animate,2k,0,0,0
41544,geriatra,geriatra,geriatr-,老年科医,geriatrician,Masculine-Animate,1,0,0,0
41545,gestapowiec,gestapowiec,gestapowc-,ゲシュタポの将校,Gestapo officer,Masculine-Animate,2p1,0,0,0
41546,gez,gez,gez-,ゲズ,gez,Masculine-Inanimate,2p,0,0,0
41547,ghostwriter,ghostwriter,ghostwriter-,ゴーストライター,ghostwriter,Masculine-Animate,2,0,0,0
41548,giaur,giaur,giaur-,ジャウル,giaur,Masculine-Inanimate,2,0,0,0
41549,Giebień,Giebień,Giebieni-,,,Masculine-Animate,2p,0,0,1
41550,giermek,giermek,giermk-,従者,squire,Masculine-Animate,2k,0,0,0
41551,gieroz,gieroz,gieroz-,ゲーム,game,Masculine-Inanimate,2p,0,0,0
41552,gigant,gigant,gigant-,巨人,giant,Masculine-Animate,2,0,0,0
41553,gilotyniarz,gilotyniarz,gilotyniarz-,ギロチン,guillotine,Masculine-Animate,2,0,0,0
41554,gimnazjalista,gimnazjalista,gimnazjalist-,高校生,high school student,Masculine-Animate,1,0,0,0
41555,git,git,git-,ギット,git,Masculine-Inanimate,2,0,0,0
41556,gitarzysta,gitarzysta,gitarzyst-,ギタリスト,guitarist,Masculine-Animate,1,0,0,0
41557,gizd,gizd,gizd-,ホイッスル,whistle,Masculine-Inanimate,2,0,0,0
41558,gladiator,gladiator,gladiator-,グラディエーター,gladiator,Masculine-Animate,2,0,0,0
41559,gleboznawca,gleboznawca,gleboznawc-,土壌の専門家,soil expert,Masculine-Animate,1,0,0,0
41560,Gleń,Gleń,Gleni-,,,Masculine-Animate,2p,0,0,1
41561,glina,glina,glin-,粘土,clay,Masculine-Animate,1,0,0,0
41562,globtroter,globtroter,globtroter-,グローブトロッター,globetrotter,Masculine-Animate,2,0,0,0
41563,gnojek,gnojek,gnojk-,臭い,stinker,Masculine-Inanimate,2k,0,0,0
41564,gnębiciel,gnębiciel,gnębiciel-,抑圧者,oppressor,Masculine-Animate,2p,0,0,0
41565,godzinioer,godzinioer,godzinioer-,毎時,hourioer,Masculine-Inanimate,2p,0,0,0
41566,goguś,goguś,gogusi-,お前,dude,Masculine-Inanimate,2p,0,0,0
41567,Golarz,Golarz,Golarz-,,,Masculine-Animate,2,0,0,1
41568,golarz,golarz,golarz-,シェーバー,shaver,Masculine-Animate,2,0,0,0
41569,golał,golał,golał-,剃った,shaved,Masculine-Inanimate,2,0,0,0
41570,golem,golem,golem-,ゴーレム,golem,Masculine-Inanimate,2,0,0,0
41571,Goleń,Goleń,Goleni-,,,Masculine-Animate,2p,0,0,1
41572,golfista,golfista,golfist-,ゴルファー,golfer,Masculine-Animate,1,0,0,0
41573,golibroda,golibroda,golibrod-,床屋,barber,Masculine-Animate,1,0,0,0
41574,golkiper,golkiper,golkiper-,ゴールキーパー,goalkeeper,Masculine-Inanimate,2,0,0,0
41575,Gonciarz,Gonciarz,Gonciarz-,,,Masculine-Animate,2,0,0,1
41576,gonciarz,gonciarz,gonciarz-,チェイサー,chaser,Masculine-Animate,2,0,0,0
41577,gorol,gorol,gorol-,ゴロル,gorol,Masculine-Animate,2p,0,0,0
41578,gorzelnik,gorzelnik,gorzelnik-,蒸留器,distiller,Masculine-Inanimate,2k,0,0,0
41579,Gorzeń,Gorzeń,Gorzeni-,,,Masculine-Animate,2p,0,0,1
41580,gorzowianin,gorzowianin,gorzowianin-,ゴジュフの住人,resident of Gorzow,Masculine-Animate,2,0,0,0
41581,gospodarz,gospodarz,gospodarz-,ホスト,host,Masculine-Animate,2,0,0,0
41582,goz,goz,goz-,ゴズ,goz,Masculine-Inanimate,2p,0,0,0
41583,gołodupiec,gołodupiec,gołodupc-,豚かまど,pig-stove,Masculine-Inanimate,2p1,0,0,0
41584,gołowął,gołowął,gołowął-,裸,naked,Masculine-Inanimate,2,0,0,0
41585,Gościniak,Gościniak,Gościniak-,,,Masculine-Inanimate,2k,0,0,1
41586,gość,gość,gości-,ゲスト,guest,Masculine-Animate,2,0,0,0
41587,grabieżca,grabieżca,grabieżc-,強盗,robber,Masculine-Animate,1,0,0,0
41588,gracz,gracz,gracz-,プレーヤー,player,Masculine-Animate,2p,0,0,0
41589,grajek,grajek,grajk-,ゲーム,a game,Masculine-Animate,2k,0,0,0
41590,gramatyk,gramatyk,gramatyk-,文法学者,grammarian,Masculine-Animate,2k,0,0,0
41591,grand,grand,grand-,おじいちゃん,grandee,Masculine-Animate,2,0,0,0
41592,grawer,grawer,grawer-,彫刻家,engraver,Masculine-Animate,2,0,0,0
41593,Grdeń,Grdeń,Grdeni-,,,Masculine-Animate,2p,0,0,1
41594,Greń,Greń,Greni-,,,Masculine-Animate,2p,0,0,1
41595,grododzierżca,grododzierżca,grododzierżc-,城主,castellan,Masculine-Animate,1,0,0,0
41596,grosze,grosze,grosz-,ペニー,pennies,Masculine-Inanimate,2p,1,0,0
41597,grotołaz,grotołaz,grotołaz-,洞窟学者,speleologist,Masculine-Animate,2p,0,0,0
41598,grubasek,grubasek,grubask-,でぶ,fatso,Masculine-Inanimate,2k,0,0,0
41599,grubał,grubał,grubał-,致命的,fatał,Masculine-Inanimate,2,0,0,0
41600,grubianin,grubianin,grubianin-,がぶがぶ,gruff,Masculine-Animate,2,0,0,0
41601,Grudzień,Grudzień,Grudzieni-,,,Masculine-Animate,2p,0,0,1
41602,gruźlik,gruźlik,gruźlik-,消耗的な,consumptive,Masculine-Inanimate,2k,0,0,0
41603,gryzipiórek,gryzipiórek,gryzipiórk-,走り書き,scribbler,Masculine-Inanimate,2k,0,0,0
41604,grzdyl,grzdyl,grzdyl-,サンダーラー,thunderer,Masculine-Animate,2p,0,0,0
41605,grzebała,grzebała,grzebał-,彼女はうろついた,she rummaged,Masculine-Animate,1,0,0,0
41606,Grzebieniak,Grzebieniak,Grzebieniak-,,,Masculine-Inanimate,2k,0,0,1
41607,Grzebień,Grzebień,Grzebieni-,,,Masculine-Animate,2p,0,0,1
41608,grzebuła,grzebuła,grzebuł-,櫛,comb,Masculine-Animate,1,0,0,0
41609,grzesznik,grzesznik,grzesznik-,罪人,sinner,Masculine-Animate,2k,0,0,0
41610,grzybiarz,grzybiarz,grzybiarz-,きのこピッカー,mushroom picker,Masculine-Animate,2,0,0,0
41611,gubernator,gubernator,gubernator-,知事,governor,Masculine-Animate,2,0,0,0
41612,gudłaz,gudłaz,gudłaz-,グドゥワズ,gudłaz,Masculine-Inanimate,2p,0,0,0
41613,gumienny,gumienny,gumienn-,グミ,gummy,Masculine-Inanimate,2adj1,0,0,0
41614,guwerner,guwerner,guwerner-,家庭教師,tutor,Masculine-Animate,2,0,0,0
41615,guzdrała,guzdrała,guzdrał-,怠け者,laggard,Masculine-Animate,1,0,0,0
41616,guńkoer,guńkoer,guńkoer-,ガンコエル,guńkoer,Masculine-Inanimate,2p,0,0,0
41617,guślarz,guślarz,guślarz-,魔術師,sorcerer,Masculine-Animate,2,0,0,0
41618,gwardzista,gwardzista,gwardzist-,警備員,guardsman,Masculine-Animate,1,0,0,0
41619,gwatemalczyk,gwatemalczyk,gwatemalczyk-,グアテマラ人,guatemalan,Masculine-Animate,2k,0,0,0
41620,gwałciciel,gwałciciel,gwałciciel-,レイピスト,rapist,Masculine-Animate,2p,0,0,0
41621,gwiazdor,gwiazdor,gwiazdor-,星,star,Masculine-Inanimate,2,0,0,0
41622,Górniak,Górniak,Górniak-,,,Masculine-Inanimate,2k,0,0,1
41623,górnik,górnik,górnik-,鉱夫,miner,Masculine-Animate,2k,0,0,0
41624,gówniarz,gówniarz,gówniarz-,ホイップスター,whipster,Masculine-Animate,2,0,0,0
41625,Gąciarz,Gąciarz,Gąciarz-,,,Masculine-Animate,2,0,0,1
41626,gęgała,gęgała,gęgał-,彼女は窒息した,she choked,Masculine-Animate,1,0,0,0
41627,Gęsiarz,Gęsiarz,Gęsiarz-,,,Masculine-Animate,2,0,0,1
41628,głodomór,głodomór,głodomór-,飢えている,starveling,Masculine-Inanimate,2,0,0,0
41629,głosiciel,głosiciel,głosiciel-,出版社,a publisher,Masculine-Inanimate,2p,0,0,0
41630,głuchoniemy,głuchoniemy,głuchoniem-,聴覚障がい,deaf,Masculine-Animate,2adj1,0,0,0
41631,głup,głup,głup-,バカ,stupid,Masculine-Animate,2,0,0,0
41632,głupek,głupek,głupk-,バカ,stupid,Masculine-Animate,2k,0,0,0
41633,głupiec,głupiec,głupc-,バカ,fool,Masculine-Animate,2p1,0,0,0
41634,głupol,głupol,głupol-,バカ,stupid,Masculine-Animate,2p,0,0,0
41635,głuptasek,głuptasek,głuptask-,馬鹿な,silly,Masculine-Inanimate,2k,0,0,0
41636,głuptał,głuptał,głuptał-,馬鹿げた,foolish,Masculine-Inanimate,2,0,0,0
41637,głuptaś,głuptaś,głuptasi-,麺,noodle,Masculine-Inanimate,2p,0,0,0
41638,hacham,hacham,hacham-,笑,haha,Masculine-Inanimate,2,0,0,0
41639,haker,haker,haker-,ハッカー,hacker,Masculine-Animate,2,0,0,0
41640,haktywista,haktywista,haktywist-,ハクティビスト,hacktivist,Masculine-Animate,1,0,0,0
41641,handlarz,handlarz,handlarz-,トレーダー,trader,Masculine-Animate,2,0,0,0
41642,hanył,hanył,hanył-,不名誉,disgrace,Masculine-Inanimate,2,0,0,0
41643,harceer,harceer,harceer-,スカウト,scout,Masculine-Animate,2p,0,0,0
41644,harfista,harfista,harfist-,ハープ奏者,harpist,Masculine-Animate,1,0,0,0
41645,harnaś,harnaś,harnasi-,ハルナス,harnaś,Masculine-Inanimate,2p,0,0,0
41646,harpunnik,harpunnik,harpunnik-,銛打ち,harpooner,Masculine-Inanimate,2k,0,0,0
41647,hausa,hausa,haus-,ハウサ,Hausa,Masculine-Animate,1,0,0,0
41648,hawiarz,hawiarz,hawiarz-,ホーカー,the hawker,Masculine-Animate,2,0,0,0
41649,hazardzista,hazardzista,hazardzist-,ギャンブラー,gambler,Masculine-Animate,1,0,0,0
41650,hedonista,hedonista,hedonist-,快楽主義者,hedonist,Masculine-Animate,1,0,0,0
41651,hejnalista,hejnalista,hejnalist-,ヘイナリスト,hejnalist,Masculine-Animate,1,0,0,0
