a,m
anāthapiṇḍadas,anāthapiṇḍada,"Masculine",2,,,
anāthapiṇḍikas,anāthapiṇḍika,"Masculine",2,,,
anādas,anāda,"Masculine",2,,,
anādaras,anādara,"Masculine",2,,,
anādarākṣepas,anādarākṣepa,"Masculine",2,,,
anādyantas,anādyanta,"Masculine",2,,,
anādhṛṣṭis,anādhṛṣṭi,"Masculine",3i,,,
anānatas,anānata,"Masculine",2,,,
anāpānas,anāpāna,"Masculine",2,,,
anāptas,anāpta,"Masculine",2,,,
anābayus,anābayu,"Masculine",4u,,,
anāmakas,anāmaka,"Masculine",2,,,
anāmā,anāman,"Masculine",3n,,,
anāmayas,anāmaya,"Masculine",2,,,
anāyāsas,anāyāsa,"Masculine",2,,,
anārabhyavādas,anārabhyavāda,"Masculine",2,,,
anārambhas,anārambha,"Masculine",2,,,
anāryas,anārya,"Masculine",2,,,
anāryakarmī,anāryakarmin,"Masculine",3n,,,
anāryatiktas,anāryatikta,"Masculine",2,,,
anālambas,anālamba,"Masculine",2,,,
anālāpas,anālāpa,"Masculine",2,,,
anāvaraṇī,anāvaraṇin,"Masculine",3n,,,
anāvraskas,anāvraska,"Masculine",2,,,
anāśakanivṛttas,anāśakanivṛtta,"Masculine",2,,,
anāśakī,anāśakin,"Masculine",3n,,,
anāśramavāsas,anāśramavāsa,"Masculine",2,,,
anāśramī,anāśramin,"Masculine",3n,,,
anāśramevāsas,anāśramevāsa,"Masculine",2,,,
anāśrayas,anāśraya,"Masculine",2,,,
anāsaṅgas,anāsaṅga,"Masculine",2,,,
anāsvādas,anāsvāda,"Masculine",2,,,
anāhatanādas,anāhatanāda,"Masculine",2,,,
anāhavanīyas,anāhavanīya,"Masculine",2,,,
anāhāras,anāhāra,"Masculine",2,,,
anāhitāgnis,anāhitāgni,"Masculine",3i,,,
anāhūtopajalpī,anāhūtopajalpin,"Masculine",3n,,,
anāhlādas,anāhlāda,"Masculine",2,,,
anis,ani,"Masculine",3i,,,
anikṣiptadhūras,anikṣiptadhūra,"Masculine",2,,,
anikṣus,anikṣu,"Masculine",4u,,,
anigrahas,anigraha,"Masculine",2,,,
anighāteṣus,anighāteṣu,"Masculine",4u,,,
anicayas,anicaya,"Masculine",2,,,
anityadattas,anityadatta,"Masculine",2,,,
anityadattakas,anityadattaka,"Masculine",2,,,
anityadatrimas,anityadatrima,"Masculine",2,,,
anityabhāvas,anityabhāva,"Masculine",2,,,
anityasamas,anityasama,"Masculine",2,,,
anityasamāsas,anityasamāsa,"Masculine",2,,,
anidāghadīdhitis,anidāghadīdhiti,"Masculine",3i,,,
anipātas,anipāta,"Masculine",2,,,
anibādhas,anibādha,"Masculine",2,,,
animittas,animitta,"Masculine",2,,,
animittaliṅganāśas,animittaliṅganāśa,"Masculine",2,,,
animik,animiṣ,"Masculine",3s,,,
animiṣas,animiṣa,"Masculine",2,,,
animiṣācāryas,animiṣācārya,"Masculine",2,,,
aniyatāṅkas,aniyatāṅka,"Masculine",2,,,
aniyatātmā,aniyatātman,"Masculine",3n,,,
aniyamas,aniyama,"Masculine",2,,,
aniyuktas,aniyukta,"Masculine",2,,,
aniyogas,aniyoga,"Masculine",2,,,
aniruddhas,aniruddha,"Masculine",2,,,
anirghātas,anirghāta,"Masculine",2,,,
anirṇayas,anirṇaya,"Masculine",2,,,
anirdeśas,anirdeśa,"Masculine",2,,,
anirbhedas,anirbheda,"Masculine",2,,,
anirmārgas,anirmārga,"Masculine",2,,,
anirvāpas,anirvāpa,"Masculine",2,,,
anirvāhas,anirvāha,"Masculine",2,,,
anirvedas,anirveda,"Masculine",2,,,
anilas,anila,"Masculine",2,,,
anilakumāras,anilakumāra,"Masculine",2,,,
anilaghnakas,anilaghnaka,"Masculine",2,,,
anilaparyayas,anilaparyaya,"Masculine",2,,,
anilaparyāyas,anilaparyāya,"Masculine",2,,,
anilambhas,anilambha,"Masculine",2,,,
anilambhasamādhis,anilambhasamādhi,"Masculine",3i,,,
anilavyādhis,anilavyādhi,"Masculine",3i,,,
anilasakhas,anilasakha,"Masculine",2,,,
anilasārathis,anilasārathi,"Masculine",3i,,,
anilātmajas,anilātmaja,"Masculine",2,,,
anilāntakas,anilāntaka,"Masculine",2,,,
anilāmayas,anilāmaya,"Masculine",2,,,
anilāśanas,anilāśana,"Masculine",2,,,
anilāśī,anilāśin,"Masculine",3n,,,
aniṣṭagrahas,aniṣṭagraha,"Masculine",2,,,
aniṣṭaprasaṅgas,aniṣṭaprasaṅga,"Masculine",2,,,
aniṣṭahetus,aniṣṭahetu,"Masculine",4u,,,
aniṣṭī,aniṣṭin,"Masculine",3n,,,
anistīrṇābhiyogas,anistīrṇābhiyoga,"Masculine",2,,,
anīkavidāraṇas,anīkavidāraṇa,"Masculine",2,,,
anīkasthas,anīkastha,"Masculine",2,,,
anīcadarśī,anīcadarśin,"Masculine",3n,,,
anīcānuvartī,anīcānuvartin,"Masculine",3n,,,
anīḍas,anīḍa,"Masculine",2,,,
anīlas,anīla,"Masculine",2,,,
anīśas,anīśa,"Masculine",2,,,
anīśvaravādī,anīśvaravādin,"Masculine",3n,,,
anīhas,anīha,"Masculine",2,,,
anus,anu,"Masculine",4u,,,
anukampakas,anukampaka,"Masculine",2,,,
anukampyas,anukampya,"Masculine",2,,,
anukaras,anukara,"Masculine",2,,,
anukartā,anukartṛ,"Masculine",3r,,,
anukarmā,anukarman,"Masculine",3n,,,
anukarṣas,anukarṣa,"Masculine",2,,,
anukarṣā,anukarṣan,"Masculine",3n,,,
anukalpas,anukalpa,"Masculine",2,,,
anukāmas,anukāma,"Masculine",2,,,
anukāras,anukāra,"Masculine",2,,,
anukūlas,anukūla,"Masculine",2,,,
anukūlanāyakas,anukūlanāyaka,"Masculine",2,,,
anukūlavāyus,anukūlavāyu,"Masculine",4u,,,
anukramas,anukrama,"Masculine",2,,,
anukrośas,anukrośa,"Masculine",2,,,
anukrośākṣepas,anukrośākṣepa,"Masculine",2,,,
anukṣattā,anukṣattṛ,"Masculine",3r,,,
anukhañjas,anukhañja,"Masculine",2,,,
anukhyātā,anukhyātṛ,"Masculine",3r,,,
anugatikas,anugatika,"Masculine",2,,,
anugamas,anugama,"Masculine",2,,,
anugaras,anugara,"Masculine",2,,,
anugavīnas,anugavīna,"Masculine",2,,,
anuguṇas,anuguṇa,"Masculine",2,,,
anugoptā,anugoptṛ,"Masculine",3r,,,
anugrahas,anugraha,"Masculine",2,,,
anugrahasargas,anugrahasarga,"Masculine",2,,,
anugrahī,anugrahin,"Masculine",3n,,,
anugrahītā,anugrahītṛ,"Masculine",3r,,,
anugrāsakas,anugrāsaka,"Masculine",2,,,
anucaras,anucara,"Masculine",2,,,
anucārakas,anucāraka,"Masculine",2,,,
anucitārthas,anucitārtha,"Masculine",2,,,
anuccāras,anuccāra,"Masculine",2,,,
anucchādas,anucchāda,"Masculine",2,,,
anucchedas,anuccheda,"Masculine",2,,,
anujas,anuja,"Masculine",2,,,
anujanmā,anujanman,"Masculine",3n,,,
anujātas,anujāta,"Masculine",2,,,
anujīvī,anujīvin,"Masculine",3n,,,
anujñākṣepas,anujñākṣepa,"Masculine",2,,,
anujñāpakas,anujñāpaka,"Masculine",2,,,
anutarṣas,anutarṣa,"Masculine",2,,,
anutāpas,anutāpa,"Masculine",2,,,
anutodas,anutoda,"Masculine",2,,,
anutkarṣas,anutkarṣa,"Masculine",2,,,
anuttamanyas,anuttamanya,"Masculine",2,,,
anuttaras,anuttara,"Masculine",2,,,
anuttaropapātikas,anuttaropapātika,"Masculine",2,,,
anutpādas,anutpāda,"Masculine",2,,,
anutsāhas,anutsāha,"Masculine",2,,,
anutsekas,anutseka,"Masculine",2,,,
anudayas,anudaya,"Masculine",2,,,
anudarśas,anudarśa,"Masculine",2,,,
anudāttas,anudātta,"Masculine",2,,,
anudāttataras,anudāttatara,"Masculine",2,,,
anudāttet,m
anudeśas,anudeśa,"Masculine",2,,,
anudghātas,anudghāta,"Masculine",2,,,
anuddhatas,anuddhata,"Masculine",2,,,
anuddhāras,anuddhāra,"Masculine",2,,,
anuddhṛtābhyastamayas,anuddhṛtābhyastamaya,"Masculine",2,,,
anudyogas,anudyoga,"Masculine",2,,,
anudvāhas,anudvāha,"Masculine",2,,,
anudvīpas,anudvīpa,"Masculine",2,,,
anudvegas,anudvega,"Masculine",2,,,
anunayas,anunaya,"Masculine",2,,,
anunādas,anunāda,"Masculine",2,,,
anunāsikalopas,anunāsikalopa,"Masculine",2,,,
anunāsikādis,anunāsikādi,"Masculine",3i,,,
anunāsikāntas,anunāsikānta,"Masculine",2,,,
anunirdeśas,anunirdeśa,"Masculine",2,,,
anunmādas,anunmāda,"Masculine",2,,,
anupaṭhitī,anupaṭhitin,"Masculine",3n,,,
anupathas,anupatha,"Masculine",2,,,
anupadas,anupada,"Masculine",2,,,
anupadī,anupadin,"Masculine",3n,,,
anupadeṣṭṛ,m
anupadhas,anupadha,"Masculine",2,,,
anupanāhas,anupanāha,"Masculine",2,,,
anupanyāsas,anupanyāsa,"Masculine",2,,,
anupapādakas,anupapādaka,"Masculine",2,,,
anupamamatis,anupamamati,"Masculine",3i,,,
anupayogas,anupayoga,"Masculine",2,,,
anuparipāṭikramas,anuparipāṭikrama,"Masculine",2,,,
anuparodhas,anuparodha,"Masculine",2,,,
anuparvatas,anuparvata,"Masculine",2,,,
anupalambhas,anupalambha,"Masculine",2,,,
anupalābhas,anupalābha,"Masculine",2,,,
anupalālas,anupalāla,"Masculine",2,,,
anupaliptas,anupalipta,"Masculine",2,,,
anupavītī,anupavītin,"Masculine",3n,,,
anupaśayas,anupaśaya,"Masculine",2,,,
anupaśāntas,anupaśānta,"Masculine",2,,,
anupasargas,anupasarga,"Masculine",2,,,
anupāṭas,anupāṭa,"Masculine",2,,,
anupātas,anupāta,"Masculine",2,,,
anupāyas,anupāya,"Masculine",2,,,
anupāvṛttas,anupāvṛtta,"Masculine",2,,,
anupuruṣas,anupuruṣa,"Masculine",2,,,
anupuṣpas,anupuṣpa,"Masculine",2,,,
anupradātā,anupradātṛ,"Masculine",3r,,,
anuprayogas,anuprayoga,"Masculine",2,,,
anupraveśas,anupraveśa,"Masculine",2,,,
anupraśnas,anupraśna,"Masculine",2,,,
anuprāsas,anuprāsa,"Masculine",2,,,
anupraiṣas,anupraiṣa,"Masculine",2,,,
anuplavas,anuplava,"Masculine",2,,,
anubandhas,anubandha,"Masculine",2,,,
anubimbas,anubimba,"Masculine",2,,,
anubodhas,anubodha,"Masculine",2,,,
anubrāhmaṇikas,anubrāhmaṇika,"Masculine",2,,,
anubrāhmaṇī,anubrāhmaṇin,"Masculine",3n,,,
anubhavas,anubhava,"Masculine",2,,,
anubhāvas,anubhāva,"Masculine",2,,,
anubhāsas,anubhāsa,"Masculine",2,,,
anubhūtiprakāśas,anubhūtiprakāśa,"Masculine",2,,,
anubhūtisvarūpācāryas,anubhūtisvarūpācārya,"Masculine",2,,,
anubhogas,anubhoga,"Masculine",2,,,
anubhrātā,anubhrātṛ,"Masculine",3r,,,
anumantraṇamantras,anumantraṇamantra,"Masculine",2,,,
anumarus,anumaru,"Masculine",4u,,,
anumānas,anumāna,"Masculine",2,,,
anumānacintāmaṇis,anumānacintāmaṇi,"Masculine",3i,,,
anumānaprakāśas,anumānaprakāśa,"Masculine",2,,,
anumārgas,anumārga,"Masculine",2,,,
anumodas,anumoda,"Masculine",2,,,
anuyāgas,anuyāga,"Masculine",2,,,
anuyājas,anuyāja,"Masculine",2,,,
anuyājaprasavas,anuyājaprasava,"Masculine",2,,,
anuyājapraiṣas,anuyājapraiṣa,"Masculine",2,,,
anuyātā,anuyātṛ,"Masculine",3r,,,
anuyuktī,anuyuktin,"Masculine",3n,,,
anuyoktā,anuyoktṛ,"Masculine",3r,,,
anuyogas,anuyoga,"Masculine",2,,,
anuyogakṛt,anuyogakṛt,"Masculine",3s,,,
anuraktalokas,anuraktaloka,"Masculine",2,,,
anurathas,anuratha,"Masculine",2,,,
anurasas,anurasa,"Masculine",2,,,
anurāgas,anurāga,"Masculine",2,,,
anurādhas,anurādha,"Masculine",2,,,
anurādhagrāmas,anurādhagrāma,"Masculine",2,,,
anuruddhas,anuruddha,"Masculine",2,,,
anurūpas,anurūpa,"Masculine",2,,,
anurodhas,anurodha,"Masculine",2,,,
anurohas,anuroha,"Masculine",2,,,
anulāpas,anulāpa,"Masculine",2,,,
anulāsyas,anulāsya,"Masculine",2,,,
anulepas,anulepa,"Masculine",2,,,
anulomas,anuloma,"Masculine",2,,,
anulomakalpas,anulomakalpa,"Masculine",2,,,
anuvaṃśas,anuvaṃśa,"Masculine",2,,,
anuvaṃśaślokas,anuvaṃśaśloka,"Masculine",2,,,
anuvatsaras,anuvatsara,"Masculine",2,,,
anuvartitā,anuvartitṛ,"Masculine",3r,,,
anuvaśas,anuvaśa,"Masculine",2,,,
anuvaṣaṭkāras,anuvaṣaṭkāra,"Masculine",2,,,
anuvahas,anuvaha,"Masculine",2,,,
anuvākas,anuvāka,"Masculine",2,,,
anuvācanapraiṣas,anuvācanapraiṣa,"Masculine",2,,,
anuvādas,anuvāda,"Masculine",2,,,
anuvāsas,anuvāsa,"Masculine",2,,,
anuvināśas,anuvināśa,"Masculine",2,,,
anuvindas,anuvinda,"Masculine",2,,,
anuviśvas,anuviśva,"Masculine",2,,,
anuviṣṭambhas,anuviṣṭambha,"Masculine",2,,,
anuvedhas,anuvedha,"Masculine",2,,,
anuveśas,anuveśa,"Masculine",2,,,
anuvyādhas,anuvyādha,"Masculine",2,,,
anuvyāhāras,anuvyāhāra,"Masculine",2,,,
anuśaṃsas,anuśaṃsa,"Masculine",2,,,
anuśayas,anuśaya,"Masculine",2,,,
anuśayākṣepas,anuśayākṣepa,"Masculine",2,,,
anuśaras,anuśara,"Masculine",2,,,
anuśikhas,anuśikha,"Masculine",2,,,
anuśokas,anuśoka,"Masculine",2,,,
anuśravas,anuśrava,"Masculine",2,,,
anuślokas,anuśloka,"Masculine",2,,,
anuṣas,anuṣa,"Masculine",2,,,
anuṣaṅgas,anuṣaṅga,"Masculine",2,,,
anuṣekas,anuṣeka,"Masculine",2,,,
anuṣṭras,anuṣṭra,"Masculine",2,,,
anuṣṭhātā,anuṣṭhātṛ,"Masculine",3r,,,
anuṣṭhānakramas,anuṣṭhānakrama,"Masculine",2,,,
anuṣṭhānikas,anuṣṭhānika,"Masculine",2,,,
anuṣṇagus,anuṣṇagu,"Masculine",4u,,,
anuṣyandas,anuṣyanda,"Masculine",2,,,
anusaṃtānas,anusaṃtāna,"Masculine",2,,,
anusaṃdhis,anusaṃdhi,"Masculine",3i,,,
anusamayas,anusamaya,"Masculine",2,,,
anusargas,anusarga,"Masculine",2,,,
anusarpas,anusarpa,"Masculine",2,,,
anusāras,anusāra,"Masculine",2,,,
anusūs,anusū,"Masculine",3s,,,
anustaraṇas,anustaraṇa,"Masculine",2,,,
anusrayāmā,anusrayāman,"Masculine",3n,,,
anusvānas,anusvāna,"Masculine",2,,,
anusvāras,anusvāra,"Masculine",2,,,
anusvāravyavāyas,anusvāravyavāya,"Masculine",2,,,
anusvārāgamas,anusvārāgama,"Masculine",2,,,
anuhas,anuha,"Masculine",2,,,
anuharan,anuharat,"Masculine",3con,,,
anuhavas,anuhava,"Masculine",2,,,
anuhāras,anuhāra,"Masculine",2,,,
anuhāryas,anuhārya,"Masculine",2,,,
anuhoḍas,anuhoḍa,"Masculine",2,,,
anuhomas,anuhoma,"Masculine",2,,,
anuhrādas,anuhrāda,"Masculine",2,,,
anuhlādas,anuhlāda,"Masculine",2,,,
anūkāśas,anūkāśa,"Masculine",2,,,
anūḍhābhrātā,anūḍhābhrātṛ,"Masculine",3r,,,
anūtthātā,anūtthātṛ,"Masculine",3r,,,
anūtsargas,anūtsarga,"Masculine",2,,,
anūdaras,anūdara,"Masculine",2,,,
anūddeśas,anūddeśa,"Masculine",2,,,
anūpas,anūpa,"Masculine",2,,,
anūpadeśas,anūpadeśa,"Masculine",2,,,
anūpavilāsas,anūpavilāsa,"Masculine",2,,,
anūrus,anūru,"Masculine",4u,,,
anūrusārathis,anūrusārathi,"Masculine",3i,,,
anūhas,anūha,"Masculine",2,,,
anṛtadevas,anṛtadeva,"Masculine",2,,,
anṛtapaśus,anṛtapaśu,"Masculine",4u,,,
anṛtasarvasvas,anṛtasarvasva,"Masculine",2,,,
anṛtus,anṛtu,"Masculine",4u,,,
anekakṛt,anekakṛt,"Masculine",3s,,,
anekagotras,anekagotra,"Masculine",2,,,
anekacittamantras,anekacittamantra,"Masculine",2,,,
anekajas,anekaja,"Masculine",2,,,
anekadhāprayogas,anekadhāprayoga,"Masculine",2,,,
anekadhṛt,anekadhṛt,"Masculine",3s,,,
anekayuddhavijayī,anekayuddhavijayin,"Masculine",3n,,,
anekalocanas,anekalocana,"Masculine",2,,,
anekāntavādas,anekāntavāda,"Masculine",2,,,
anekāntavādī,anekāntavādin,"Masculine",3n,,,
anekārthasaṃgrahas,anekārthasaṃgraha,"Masculine",2,,,
aneḍas,aneḍa,"Masculine",2,,,
anedhas,anedhas,"Masculine",3con,,,
anehas,anehas,"Masculine",3con,,,
anokaśāyī,anokaśāyin,"Masculine",3n,,,
anokahas,anokaha,"Masculine",2,,,
anorathas,anoratha,"Masculine",2,,,
anaurasas,anaurasa,"Masculine",2,,,
antas,anta,"Masculine",2,,,
antaḥkalpas,antaḥkalpa,"Masculine",2,,,
antaḥkuṭilas,antaḥkuṭila,"Masculine",2,,,
antaḥkṛmis,antaḥkṛmi,"Masculine",3i,,,
antaḥkoṇas,antaḥkoṇa,"Masculine",2,,,
antaḥkopas,antaḥkopa,"Masculine",2,,,
antaḥpaṭas,antaḥpaṭa,"Masculine",2,,,
antaḥpātas,antaḥpāta,"Masculine",2,,,
antaḥpātyas,antaḥpātya,"Masculine",2,,,
antaḥpālas,antaḥpāla,"Masculine",2,,,
antaḥpuracaras,antaḥpuracara,"Masculine",2,,,
antaḥpurajanas,antaḥpurajana,"Masculine",2,,,
antaḥpurapracāras,antaḥpurapracāra,"Masculine",2,,,
antaḥpurarakṣakas,antaḥpurarakṣaka,"Masculine",2,,,
antaḥpuravartī,antaḥpuravartin,"Masculine",3n,,,
antaḥpurasahāyas,antaḥpurasahāya,"Masculine",2,,,
antaḥpurādhyakṣas,antaḥpurādhyakṣa,"Masculine",2,,,
antaḥpurāvacaras,antaḥpurāvacara,"Masculine",2,,,
antaḥpurikas,antaḥpurika,"Masculine",2,,,
antaḥpramodas,antaḥpramoda,"Masculine",2,,,
antaḥpraveśas,antaḥpraveśa,"Masculine",2,,,
antaḥprāṇī,antaḥprāṇin,"Masculine",3n,,,
antaḥśaras,antaḥśara,"Masculine",2,,,
antaḥśailajas,antaḥśailaja,"Masculine",2,,,
antaḥśleṣas,antaḥśleṣa,"Masculine",2,,,
antaḥsāras,antaḥsāra,"Masculine",2,,,
antaḥsthamudgaras,antaḥsthamudgara,"Masculine",2,,,
antaḥsthībhāvas,antaḥsthībhāva,"Masculine",2,,,
antaḥsvedas,antaḥsveda,"Masculine",2,,,
antakas,antaka,"Masculine",2,,,
antakālas,antakāla,"Masculine",2,,,
antakṛt,antakṛt,"Masculine",3s,,,
antadvīpī,antadvīpin,"Masculine",3n,,,
antapālas,antapāla,"Masculine",2,,,
antarakośas,antarakośa,"Masculine",2,,,
antaragnis,antaragni,"Masculine",3i,,,
antaratamas,antaratama,"Masculine",2,,,
antaradvīpas,antaradvīpa,"Masculine",2,,,
antarapūruṣas,antarapūruṣa,"Masculine",2,,,
antarapraśnas,antarapraśna,"Masculine",2,,,
antarayas,antaraya,"Masculine",2,,,
antarayanas,antarayana,"Masculine",2,,,
antaravayavas,antaravayava,"Masculine",2,,,
antarāṃsas,antarāṃsa,"Masculine",2,,,
antarākāśas,antarākāśa,"Masculine",2,,,
antarāgamas,antarāgama,"Masculine",2,,,
antarāgāras,antarāgāra,"Masculine",2,,,
antarātmā,antarātman,"Masculine",3n,,,
antarāpaṇas,antarāpaṇa,"Masculine",2,,,
antarābhavadehas,antarābhavadeha,"Masculine",2,,,
antarāyas,antarāya,"Masculine",2,,,
antarikṣagas,antarikṣaga,"Masculine",2,,,
antarikṣacaras,antarikṣacara,"Masculine",2,,,
antarikṣalokas,antarikṣaloka,"Masculine",2,,,
antaruṣyas,antaruṣya,"Masculine",2,,,
antareṣas,antareṣa,"Masculine",2,,,
antargaṇas,antargaṇa,"Masculine",2,,,
antargiris,antargiri,"Masculine",3i,,,
antargudavalayas,antargudavalaya,"Masculine",2,,,
antargoṣṭhas,antargoṣṭha,"Masculine",2,,,
antarghaṇas,antarghaṇa,"Masculine",2,,,
antarghanas,antarghana,"Masculine",2,,,
antarghātas,antarghāta,"Masculine",2,,,
antarjanas,antarjana,"Masculine",2,,,
antarjambhas,antarjambha,"Masculine",2,,,
antarjalaughas,antarjalaugha,"Masculine",2,,,
antardāvas,antardāva,"Masculine",2,,,
antardāhas,antardāha,"Masculine",2,,,
antardivākīrtyas,antardivākīrtya,"Masculine",2,,,
antardeśas,antardeśa,"Masculine",2,,,
antardhānas,antardhāna,"Masculine",2,,,
antardhis,antardhi,"Masculine",3i,,,
antarbāṣpas,antarbāṣpa,"Masculine",2,,,
antarbhāvas,antarbhāva,"Masculine",2,,,
antarbhedas,antarbheda,"Masculine",2,,,
antarmudras,antarmudra,"Masculine",2,,,
antarmodas,antarmoda,"Masculine",2,,,
antaryāgas,antaryāga,"Masculine",2,,,
antaryāmas,antaryāma,"Masculine",2,,,
antaryāmagrahas,antaryāmagraha,"Masculine",2,,,
antaryāmī,antaryāmin,"Masculine",3n,,,
antaryogas,antaryoga,"Masculine",2,,,
antarlambas,antarlamba,"Masculine",2,,,
antarvaṃśas,antarvaṃśa,"Masculine",2,,,
antarvaṃśikas,antarvaṃśika,"Masculine",2,,,
antarvamis,antarvami,"Masculine",3i,,,
antarvartas,antarvarta,"Masculine",2,,,
antarvasus,antarvasu,"Masculine",4u,,,
antarvegas,antarvega,"Masculine",2,,,
antarvedis,antarvedi,"Masculine",3i,,,
antarveśmikas,antarveśmika,"Masculine",2,,,
antarhananas,antarhanana,"Masculine",2,,,
antarhāsas,antarhāsa,"Masculine",2,,,
antarhitātmā,antarhitātman,"Masculine",3n,,,
antalopas,antalopa,"Masculine",2,,,
antavahnis,antavahni,"Masculine",3i,,,
antasat,antasad,"Masculine",3s,,,
antastāpas,antastāpa,"Masculine",2,,,
antasvaritas,antasvarita,"Masculine",2,,,
antādis,antādi,"Masculine",3i,,,
antāvaśāyī,antāvaśāyin,"Masculine",3n,,,
antāvasāyī,antāvasāyin,"Masculine",3n,,,
antikāśrayas,antikāśraya,"Masculine",2,,,
antigṛhas,antigṛha,"Masculine",2,,,
antidevas,antideva,"Masculine",2,,,
antimāṅkas,antimāṅka,"Masculine",2,,,
antus,antu,"Masculine",4u,,,
antevasāyī,antevasāyin,"Masculine",3n,,,
antevāsas,antevāsa,"Masculine",2,,,
antevāsī,antevāsin,"Masculine",3n,,,
antodāttas,antodātta,"Masculine",2,,,
antyas,antya,"Masculine",2,,,
antyakas,antyaka,"Masculine",2,,,
antyajas,antyaja,"Masculine",2,,,
antyayugas,antyayuga,"Masculine",2,,,
antrakūjas,antrakūja,"Masculine",2,,,
antrapācakas,antrapācaka,"Masculine",2,,,
antrādas,antrāda,"Masculine",2,,,
andukas,anduka,"Masculine",2,,,
andūkas,andūka,"Masculine",2,,,
andhas,andha,"Masculine",2,,,
andhakas,andhaka,"Masculine",2,,,
andhakaghātī,andhakaghātin,"Masculine",3n,,,
andhakaripus,andhakaripu,"Masculine",4u,,,
andhakavartas,andhakavarta,"Masculine",2,,,
andhakavṛṣṇis,andhakavṛṣṇi,"Masculine",3i,,,
andhakāntakas,andhakāntaka,"Masculine",2,,,
andhakāras,andhakāra,"Masculine",2,,,
andhakārasaṃcayas,andhakārasaṃcaya,"Masculine",2,,,
andhakāris,andhakāri,"Masculine",3i,,,
andhakālas,andhakāla,"Masculine",2,,,
andhakāsuhṛt,andhakāsuhṛd,"Masculine",3s,,,
andhakūpas,andhakūpa,"Masculine",2,,,
andhacaṭakanyāyas,andhacaṭakanyāya,"Masculine",2,,,
andhatāmisras,andhatāmisra,"Masculine",2,,,
andhaparamparānyāyas,andhaparamparānyāya,"Masculine",2,,,
andhavyūhas,andhavyūha,"Masculine",2,,,
andhāhis,andhāhi,"Masculine",3i,,,
andhīgus,andhīgu,"Masculine",4u,,,
andhus,andhu,"Masculine",4u,,,
andhulas,andhula,"Masculine",2,,,
andhras,andhra,"Masculine",2,,,
andhrabhṛtyas,andhrabhṛtya,"Masculine",2,,,
annakālas,annakāla,"Masculine",2,,,
annakoṣṭhakas,annakoṣṭhaka,"Masculine",2,,,
annagandhis,annagandhi,"Masculine",3i,,,
annadoṣas,annadoṣa,"Masculine",2,,,
annadveṣas,annadveṣa,"Masculine",2,,,
annapatis,annapati,"Masculine",3i,,,
annapāśas,annapāśa,"Masculine",2,,,
annaprāśas,annaprāśa,"Masculine",2,,,
annabhakṣas,annabhakṣa,"Masculine",2,,,
annabhāgas,annabhāga,"Masculine",2,,,
annabhuk,annabhuj,"Masculine",3s,,,
annamayakośas,annamayakośa,"Masculine",2,,,
annambhaṭṭas,annambhaṭṭa,"Masculine",2,,,
annarasas,annarasa,"Masculine",2,,,
annavikāras,annavikāra,"Masculine",2,,,
annavidveṣas,annavidveṣa,"Masculine",2,,,
annaśeṣas,annaśeṣa,"Masculine",2,,,
annasaṃdehas,annasaṃdeha,"Masculine",2,,,
annasaṃskartā,annasaṃskartṛ,"Masculine",3r,,,
annasaṃskāras,annasaṃskāra,"Masculine",2,,,
annahomas,annahoma,"Masculine",2,,,
annādas,annāda,"Masculine",2,,,
annāyus,annāyu,"Masculine",4u,,,
anyatastyas,anyatastya,"Masculine",2,,,
anyatovātas,anyatovāta,"Masculine",2,,,
anyatrakaraṇas,anyatrakaraṇa,"Masculine",2,,,
anyathākāras,anyathākāra,"Masculine",2,,,
anyathābhāvas,anyathābhāva,"Masculine",2,,,
anyathāvādī,anyathāvādin,"Masculine",3n,,,
anyadharmas,anyadharma,"Masculine",2,,,
anyaparigrahas,anyaparigraha,"Masculine",2,,,
anyabījajas,anyabījaja,"Masculine",2,,,
anyabījasamudbhavas,anyabījasamudbhava,"Masculine",2,,,
anyabījotpannas,anyabījotpanna,"Masculine",2,,,
anyabhāvas,anyabhāva,"Masculine",2,,,
anyabhṛt,anyabhṛt,"Masculine",3s,,,
anyamātṛjas,anyamātṛja,"Masculine",2,,,
anyayajñas,anyayajña,"Masculine",2,,,
anyalohas,anyaloha,"Masculine",2,,,
anyavāpas,anyavāpa,"Masculine",2,,,
anyavratas,anyavrata,"Masculine",2,,,
anyaśākhakas,anyaśākhaka,"Masculine",2,,,
anyasaṃgamas,anyasaṃgama,"Masculine",2,,,
anyastrīgas,anyastrīga,"Masculine",2,,,
anyahakas,anyahaka,"Masculine",2,,,
anyāpadeśas,anyāpadeśa,"Masculine",2,,,
anyāyas,anyāya,"Masculine",2,,,
anyāyasamāsas,anyāyasamāsa,"Masculine",2,,,
anyārthas,anyārtha,"Masculine",2,,,
anyedyukas,anyedyuka,"Masculine",2,,,
anyedyuṣkas,anyedyuṣka,"Masculine",2,,,
anyoktiparicchedas,anyoktipariccheda,"Masculine",2,,,
anyodaryas,anyodarya,"Masculine",2,,,
anyonyakalahas,anyonyakalaha,"Masculine",2,,,
anyonyaghātas,anyonyaghāta,"Masculine",2,,,
anyonyabhāvas,anyonyabhāva,"Masculine",2,,,
anyonyabhedas,anyonyabheda,"Masculine",2,,,
anyonyamithunas,anyonyamithuna,"Masculine",2,,,
anyonyavibhāgas,anyonyavibhāga,"Masculine",2,,,
