142700,jaṅghāris,jaṅghāri,Masculine,3i,消防士,firefighter
147422,jambūsvāmī,jambūsvāmin,Masculine,3n,ジャムバスワミン,jambuswamin
150887,jambhadvik,jambhadviṣ,Masculine,3s,あくび,yawning
140824,jāmbavan,jāmbavat,Masculine,3con,ジャムバト,jambvat
142707,jambhārātis,jambhārāti,Masculine,3i,ジャンバラティ,jambharati
142708,jambhāris,jambhāri,Masculine,3i,ジャンバリ,Jambhari
142751,jāmbavatīpatis,jāmbavatīpati,Masculine,3i,ジャンバヴァティパティ,jambavatipati
147479,jhampāśī,jhampāśin,Masculine,3n,ジャンパシン,jumpashin
154151,jampatī,jampatī,Masculine,3ilong,ビクビク,jumpy
152534,jhampārus,jhampāru,Masculine,4u,ジャンパルー,Jhamparu
147424,jambhī,jambhin,Masculine,3n,ジャンビン,Jambhin
147480,jhampī,jhampin,Masculine,3n,飛び込む,jumpin
150886,jambūs,jambū,Masculine,3s,ジャンブ,jambu
140818,jambuman,jambumat,Masculine,3con,ジャンブマット,jambumat
147421,jambumālī,jambumālin,Masculine,3n,ジャンブマリン,jambumalin
147423,jambhabhedī,jambhabhedin,Masculine,3n,あくび,yawning
147419,janmī,janmin,Masculine,3n,生まれ,born
150882,janarāk,janarāj,Masculine,3s,ジャンラジ,Janraj
142734,jāṅgalis,jāṅgali,Masculine,3i,ジャンガリ,Jangali
147445,jāṅgalī,jāṅgalin,Masculine,3n,ジャンリン,janglin
147452,jārajanmā,jārajanman,Masculine,3n,ジャージャンマン,jarjanman
150899,jñānaśrīs,jñānaśrī,Masculine,3s,ギャンシュリー,Gyanshree
142787,jñānakīrtis,jñānakīrti,Masculine,3i,ギャンキルティ,Gyankirti
152529,jñānaketus,jñānaketu,Masculine,4u,ジュナナケトゥ,Jnanaketu
142789,jñānapatis,jñānapati,Masculine,3i,知識豊富,knowledgeable
147472,jñānavarmā,jñānavarman,Masculine,3n,ギャンバルマン,Gyanvarman
140826,juhūvan,juhūvat,Masculine,3con,ジュフバット,Juhuvat
142775,juhotis,juhoti,Masculine,3i,ジュホティ,Juhoti
147468,jumaranandī,jumaranandin,Masculine,3n,ジュムラナンディン,jumranandin
147469,jūmaranandī,jūmaranandin,Masculine,3n,ズーメランディン,zoomerandin
142777,jūrṇis,jūrṇi,Masculine,3i,ジュルニ,Jurni
147478,jvalanāśmā,jvalanāśman,Masculine,3n,焼却,incineration
150902,jvalanabhūs,jvalanabhū,Masculine,3s,燃える地面,flaming ground
142799,jvalanmaṇis,jvalanmaṇi,Masculine,3i,火炎,flame
148691,rasavikrayī,rasavikrayin,Masculine,3n,果汁売り,Juice sellers
150300,rasavikretā,rasavikretṛ,Masculine,3r,果汁売り,Juice seller
154156,jur,jur,Masculine,3s,ジュール,Jur
147477,jyotirmilī,jyotirmilin,Masculine,3n,ジョチルミリン,Jyotirmilin
140828,jyotiṣīman,jyotiṣīmat,Masculine,3con,ジョティシマト,Jyotishimat
140830,jyotis,jyotis,Masculine,3con,ジョティス,Jyotis
142794,jyotirmedhātithis,jyotirmedhātithi,Masculine,3i,ジョティルメダティティ,Jyotirmedhatithi
147471,joṭī,joṭin,Masculine,3n,ジョティン,Jotin
140829,jyotiṣman,jyotiṣmat,Masculine,3con,ジョーティッシュマット,Jyotishmat
142793,jyotirbhāsamaṇis,jyotirbhāsamaṇi,Masculine,3i,ジョーティバスマニ,Jyotirbhasmani
147476,jyotirdhāmā,jyotirdhāman,Masculine,3n,ジョーティルダマン,Jyotirdhaman
150901,jyotīrūpasvayambhūs,jyotīrūpasvayambhū,Masculine,3s,ジョーティルパスヴァヤンブ,Jyotirupasvayambhu
142769,jīrvis,jīrvi,Masculine,3i,ジルヴィ,Jirvi
142761,jinakīrtis,jinakīrti,Masculine,3i,ジンキルティ,Jinkirti
147457,jinasadmā,jinasadman,Masculine,3n,ジンサドマン,Jinsadman
142765,jinarṣis,jinarṣi,Masculine,3i,ジンシ,Jinrshi
150896,jinaśrīs,jinaśrī,Masculine,3s,ジンシュリー,Jinshree
142763,jinabhaktis,jinabhakti,Masculine,3i,ジンバクティ,Jinbhakti
142762,jinapatis,jinapati,Masculine,3i,ジンパティ,Jinpati
142766,jinalabdhis,jinalabdhi,Masculine,3i,ジンラブディ,Jinlabdhi
150898,jīvagṛp,jīvagṛbh,Masculine,3s,ジヴァグルブ,Jivagrbh
147462,jīvaghoṣasvāmī,jīvaghoṣasvāmin,Masculine,3n,ジヴァゴシャスヴァミン,Jivaghoshasvamin
142774,jīvasiddhis,jīvasiddhi,Masculine,3i,ジヴァシッディ,Jivasiddhi
142773,jīvapatis,jīvapati,Masculine,3i,ジヴァパティ,Jivapati
147460,jihvāpāvā,jihvāpāvan,Masculine,3n,ジヴァパヴァン,Jihvapavan
150897,jihvālik,jihvālih,Masculine,3s,ジヴァリー,Jihvalih
147465,jīvaśarmā,jīvaśarman,Masculine,3n,ジヴ・シャーマン,Jiv Sharman
149746,svardhī,svardhin,Masculine,3n,スウォーディン,Swardhin
146741,ākāśarakṣī,ākāśarakṣin,Masculine,3n,空の守り人,Skykeeper
146327,skandhamaṇis,skandhamaṇi,Masculine,3i,スカダマニ,skandhamani
149631,sūkarasadmā,sūkarasadman,Masculine,3n,スカルサドマン,sukarsadman
149563,sukālī,sukālin,Masculine,3n,ハッピー,happy
146125,sukīrtis,sukīrti,Masculine,3i,スカートティ,sukirti
140727,kapālaśiras,kapālaśiras,Masculine,3con,頭蓋骨,skullhead
149561,sukarmā,sukarman,Masculine,3n,スカルマン,Sukarman
153957,skandagurus,skandaguru,Masculine,4u,スカンダグル,skandaguru
151790,skandajit,skandajit,Masculine,3s,スキャンジット,Skandjit
146329,skandhasvātis,skandhasvāti,Masculine,3i,スカンダスワティ,skandhaswati
149682,skandasvāmī,skandasvāmin,Masculine,3n,スカンダスワミン,Skandaswamin
153958,skandhatarus,skandhataru,Masculine,4u,スカンダタル,skandhataru
146330,skandhāgnis,skandhāgni,Masculine,3i,窒息,asphyxiation
149681,skandavarmā,skandavarman,Masculine,3n,スカンダヴァルマン,skandavarman
146124,sukāntis,sukānti,Masculine,3i,幸福,happiness
149560,sukandī,sukandin,Masculine,3n,ハッピー,happy
149562,sukāṇḍī,sukāṇḍin,Masculine,3n,スカンディン,sukandin
149683,skandhī,skandhin,Masculine,3n,枯れる,withers
149684,skāndhī,skāndhin,Masculine,3n,スカンディン,Scandhin
153877,sukaṇḍus,sukaṇḍu,Masculine,4u,ジューシーな,succulent
146123,sukavis,sukavi,Masculine,3i,雄弁な,eloquent
153880,sukhaviṣṇus,sukhaviṣṇu,Masculine,4u,スフヴィシュヌ,sukhvishnu
146130,sugatis,sugati,Masculine,3i,滑らかさ,smoothness
146132,sugavis,sugavi,Masculine,3i,スガヴィ,Sugavi
142949,tvacāyanis,tvacāyani,Masculine,3i,皮膚、 肌,skinning
142320,kauśalis,kauśali,Masculine,3i,能力,skill
146213,sūktāsis,sūktāsi,Masculine,3i,スクタシ,Suktasi
149632,sūktadarśī,sūktadarśin,Masculine,3n,スクタダルシン,Suktadarshin
154374,sūktadraṣṭṛ,sūktadraṣṭṛ,Masculine,3r,スクタドラシュトラ,Suktadrashtra
146128,suktis,sukti,Masculine,3i,スクティ,Sukti
153879,sukratus,sukratu,Masculine,4u,スクラトゥ,Sukratu
149564,sukṛtī,sukṛtin,Masculine,3n,スクリチン,Sukritin
151729,sukṛt,sukṛt,Masculine,3s,スクリット,Sukrit
146126,sukṛtis,sukṛti,Masculine,3i,スクリーティ,Sukriti
150340,vikrośayitā,vikrośayitṛ,Masculine,3r,スクリーマー,The screamer
146134,sugranthis,sugranthi,Masculine,3i,スグランティ,Sugranthi
146133,sugṛhapatis,sugṛhapati,Masculine,3i,スグリハパティ,Sugrihapati
149566,sukeśī,sukeśin,Masculine,3n,スケシン,Sukeshin
153878,suketus,suketu,Masculine,4u,スケツ,Suketu
150456,suketā,suketṛ,Masculine,3r,スケトル,Suketru
146901,kaṅkālamālī,kaṅkālamālin,Masculine,3n,スケルトンマリン,Skeleton Malin
151731,sugopās,sugopā,Masculine,3s,スゴパ,Sugopa
153927,susaktus,susaktu,Masculine,4u,スサクトゥ,Susaktu
150465,susanitā,susanitṛ,Masculine,3r,スサニトル,Susanitru
149626,susāmā,susāman,Masculine,3n,スサマン,Susaman
146212,susārathis,susārathi,Masculine,3i,スサルティ,Susarthi
153926,suśerus,suśeru,Masculine,4u,スシェル,Susheru
146210,suṣinandis,suṣinandi,Masculine,3i,スシナンディ,Sushinandi
149627,susīmā,susīman,Masculine,3n,スシマン,Susiman
146204,suśaktis,suśakti,Masculine,3i,スシャクティ,Sushakti
149624,suṣadmā,suṣadman,Masculine,3n,スシャドマン,Sushadman
146208,suṣārathis,suṣārathi,Masculine,3i,スシャラティ,Susharathi
149623,suśarmā,suśarman,Masculine,3n,スシャルマン,Susharman
146207,suṣaṃdhis,suṣaṃdhi,Masculine,3i,スシャンディ,Sushandhi
149625,suṣāmā,suṣāman,Masculine,3n,スシャーマン,Sushaman
146206,suśliṣṭasaṃdhis,suśliṣṭasaṃdhi,Masculine,3i,スシュリシュタサンディ,Sushlishtasandhi
154373,suśrut,suśrut,Masculine,3s,スシュルート,Sushrut
151751,surajit,surajit,Masculine,3s,スジット,Surjit
146135,sujātis,sujāti,Masculine,3i,スジャティ,Sujati
153883,sujantus,sujantu,Masculine,4u,スジャントゥ,Sujantu
149628,susthiravarmā,susthiravarman,Masculine,3n,ススティラヴァルマン,Susthiravarman
153928,susnayus,susnayu,Masculine,4u,ススナユ,Susnayu
141327,susrotas,susrotas,Masculine,3con,ススロタス,Susrotas
149629,susvāmī,susvāmin,Masculine,3n,ススワミン,Suswamin
142218,kumudādis,kumudādi,Masculine,3i,スズラン,Lily of the valley
149716,sthaurī,sthaurin,Masculine,3n,スタウリン,Sthaurin
146217,sūtakāgnis,sūtakāgni,Masculine,3i,スタカグニ,Sutakagni
141304,sutaśravas,sutaśravas,Masculine,3con,スタシュラヴァ,Sutashravas
153967,sthaḍus,sthaḍu,Masculine,4u,スタドゥ,Sthadu
149704,sthānī,sthānin,Masculine,3n,スタニン,Sthanin
153884,sutanus,sutanu,Masculine,4u,スタヌ,Sutanu
146335,stavacintāmaṇis,stavacintāmaṇi,Masculine,3i,スタバチンタマニ,Stavachintamani
141303,sutavan,sutavat,Masculine,3con,スタバット,Sutavat
141302,sutapas,sutapas,Masculine,3con,スタパス,Sutapas
146137,sutāpatis,sutāpati,Masculine,3i,スタパティ,Sutapati
146331,stabhis,stabhi,Masculine,3i,スタビ,Stabhi
146336,stavis,stavi,Masculine,3i,スタビ,Stavi
146347,sthavis,sthavi,Masculine,3i,スタビ,Sthavi
150479,stavitā,stavitṛ,Masculine,3r,スタビトル,Stavitr
149703,sthavimā,sthaviman,Masculine,3n,スタビマン,Sthaviman
149705,sthāpī,sthāpin,Masculine,3n,スタピン,sthapin
151791,stup,stubh,Masculine,3s,スタブ,Stubh
146218,sūtamahodadhis,sūtamahodadhi,Masculine,3i,スタマホダディ,Sutamahodadhi
149688,starimā,stariman,Masculine,3n,スタリマン,Stariman
149702,sthalasīmā,sthalasīman,Masculine,3n,スタルゼーマン,Sthalseeman
149701,sthalavarmā,sthalavarman,Masculine,3n,スタルヴァルマン,Sthalvarman
153968,sthaleyus,sthaleyu,Masculine,4u,スタレユ,Sthaleyu
141343,sthalaukas,sthalaukas,Masculine,3con,スタロウカス,Sthaloukas
153885,sutantus,sutantu,Masculine,4u,スタントゥ,Sutantu
153959,stanathus,stanathu,Masculine,4u,スタントゥー,Stanthu
149687,stambhī,stambhin,Masculine,3n,スタンビン,Stambhin
149692,stāmbhī,stāmbhin,Masculine,3n,スタンビン,Stambhin
149690,stavakarṇī,stavakarṇin,Masculine,3n,スタヴァカルニン,Stavakarnin
149691,stāmā,stāman,Masculine,3n,スターマン,Staman
146340,stīrvis,stīrvi,Masculine,3i,スターヴィ,Stirvi
153889,sudhāsindhus,sudhāsindhu,Masculine,4u,スダシンドゥ,Sudhasindhu
149576,sudhājīvī,sudhājīvin,Masculine,3n,スダジビン,Sudhajivin
151736,sudhāsūs,sudhāsū,Masculine,3s,スダス,Sudhasu
154370,sudās,sudās,Masculine,3s,スダス,Sudas
149577,sudhādhāmā,sudhādhāman,Masculine,3n,スダダマン,Sudhadhaman
146142,sudhādīdhitis,sudhādīdhiti,Masculine,3i,スダディディティ,Sudhadidhiti
141307,sudan,sudat,Masculine,3con,スダト,Sudat
146143,sudhānandasūris,sudhānandasūri,Masculine,3i,スダナンダスリ,Sudhanandasuri
146144,sudhānidhis,sudhānidhi,Masculine,3i,スダニディ,Sudhanidhi
154371,sudhanus,sudhanus,Masculine,3con,スダヌス,Sudhanus
150458,sudhāhartā,sudhāhartṛ,Masculine,3r,スダハルトリ,Sudhahartri
141309,sudhāvan,sudhāvat,Masculine,3con,スダバト,Sudhavat
146145,sudhāpāṇis,sudhāpāṇi,Masculine,3i,スダパニ,Sudhapani
151735,sudhābhuk,sudhābhuj,Masculine,3s,スダブージ,Sudhabhuj
149578,sudhābhojī,sudhābhojin,Masculine,3n,スダボージン,Sudhabhojin
149573,sudāmā,sudāman,Masculine,3n,スダマン,Sudaman
149579,sudhāmā,sudhāman,Masculine,3n,スダマン,Sudhaman
146146,sudhāyonis,sudhāyoni,Masculine,3i,スダヨニ,Sudhayoni
146138,sudarśanādiyantravidhis,sudarśanādiyantravidhi,Masculine,3i,スダルシャナディヤントラヴィディ,Sudarshanadiyantravidhi
146147,sudhāraśmis,sudhāraśmi,Masculine,3i,スダルシュミ,Sudharshmi
149575,sudharmā,sudharman,Masculine,3n,スダルマン,Sudharman
141308,sudhāndhas,sudhāndhas,Masculine,3con,スダンダス,Sudhandhas
149574,sudhanvā,sudhanvan,Masculine,3n,スダンバン,Sudhanvan
149580,sudhāvarṣī,sudhāvarṣin,Masculine,3n,スダヴァルシン,Sudhavarshin
146148,sudhāvartis,sudhāvarti,Masculine,3i,スダヴァルティ,Sudhavarti
151737,sudhāhṛt,sudhāhṛt,Masculine,3s,スダーフルト,Sudhahrut
141301,sucetas,sucetas,Masculine,3con,スチェタス,Suchetas
154368,sucakṣus,sucakṣus,Masculine,3con,スチャクシュス,Suchakshus
149570,sucarmā,sucarman,Masculine,3n,スチャーマン,Sucharman
149713,sthūlī,sthūlin,Masculine,3n,スチューリン,sthulin
149635,sūciromā,sūciroman,Masculine,3n,スチロマン,Suchiroman
149634,sūcī,sūcin,Masculine,3n,スチン,Suchin
151768,sūtagrāmanī,sūtagrāmanī,Masculine,3s,スットグラニ,Sutgramni
146343,stairṇis,stairṇi,Masculine,3i,ステアニ,Stairni
146219,sūtis,sūti,Masculine,3i,スティ,Suti
146220,sūtikāgnis,sūtikāgni,Masculine,3i,スティカニ,Sutikagni
150694,kalaṅkahṛt,kalaṅkahṛt,Masculine,3s,スティグマの心,The heart of stigma
149706,sthitapremā,sthitapreman,Masculine,3n,スティタプレマン,Sthitapreman
146350,sthitamatis,sthitamati,Masculine,3i,スティタマティ,sthitamati
149707,sthitivarmā,sthitivarman,Masculine,3n,スティティヴァルマン,Sthitivarman
146338,stibhis,stibhi,Masculine,3i,スティビ,Stibhi
154376,sūtimās,sūtimās,Masculine,3s,スティマス,Sutimas
146339,stimbhis,stimbhi,Masculine,3i,スティムビ,Stimbhi
154385,sthirāyus,sthirāyus,Masculine,3con,スティラユス,Sthirayus
146354,sthirayonis,sthirayoni,Masculine,3i,スティラヨニ,Sthirayoni
149710,sthiravarmā,sthiravarman,Masculine,3n,スティラヴァルマン,Sthiravarman
151732,sutīrtharāk,sutīrtharāj,Masculine,3s,スティルタラージ,Sutirtharaj
146355,sthivis,sthivi,Masculine,3i,スティヴィ,Sthivi
153963,stāyus,stāyu,Masculine,4u,ステイユ,Stayu
149693,steyī,steyin,Masculine,3n,ステイン,Steyin
141306,sutemanas,sutemanas,Masculine,3con,ステマナス,Sutemanas
142100,kāṇḍasandhis,kāṇḍasandhi,Masculine,3i,ステムジョイント,Stem joint
141305,sutejas,sutejas,Masculine,3con,ステージャス,Sutejas
149714,sthemā,stheman,Masculine,3n,ステーマン,Stheman
151738,sudhīs,sudhī,Masculine,3s,スディ,Sudhi
146140,sudītis,sudīti,Masculine,3i,スディティ,Suditi
146139,sudivātaṇḍis,sudivātaṇḍi,Masculine,3i,スディバタンディ,Sudivatandi
146149,sudhīndrayatis,sudhīndrayati,Masculine,3i,スディンドラヤティ,Sudhindrayati
153887,sudyus,sudyu,Masculine,4u,スデュー,Sudyu
146341,stutikusumāñjalis,stutikusumāñjali,Masculine,3i,ストゥティ・クスマンジャリ,Stuti Kusumanjali
153970,sthūlakaṅgus,sthūlakaṅgu,Masculine,4u,ストゥラカング,Sthulakangu
146359,sthaulāṣṭīvis,sthaulāṣṭīvi,Masculine,3i,ストゥラシチフ,Sthoulashtiv
146342,stuvis,stuvi,Masculine,3i,ストゥヴィ,Stuvi
149637,sūtrātmā,sūtrātman,Masculine,3n,ストラアートマン,Sutraatman
151770,sūtrakarmakṛt,sūtrakarmakṛt,Masculine,3s,ストラカルマカート,Sutrakarmakart
151769,sūtarāk,sūtarāj,Masculine,3s,ストラジ,Sutraj
151772,sūtradhṛk,sūtradhṛk,Masculine,3s,ストラダルク,Sutradhark
151774,sūtrabhṛt,sūtrabhṛt,Masculine,3s,ストラバース,Sutrabhrth
151773,sūtrabhit,sūtrabhid,Masculine,3s,ストラビッド,Sutrabhid
149571,sutrāmā,sutrāman,Masculine,3n,ストラマン,Sutraman
149638,sūtrāmā,sūtrāman,Masculine,3n,ストラマン,Sutraman
153965,strīgurus,strīguru,Masculine,4u,ストリグル,Striguru
143521,paṭṭis,paṭṭi,Masculine,3i,ストリップ,Strip
149699,strīhārī,strīhārin,Masculine,3n,ストリハリン,Striharin
149696,strīpaṇyopajīvī,strīpaṇyopajīvin,Masculine,3n,ストリパニョパジビン,Stripanyopajivin
151792,strīdvik,strīdviṣ,Masculine,3s,ストリビッシュ,Stridvish
149639,sūtrī,sūtrin,Masculine,3n,ストリン,Sutrin
144754,rājis,rāji,Masculine,3i,ストリーク,streak
143265,dhārādhvanis,dhārādhvani,Masculine,3i,ストリーミングサウンド,Stream sound
146358,sthaulapiṇḍis,sthaulapiṇḍi,Masculine,3i,ストルピンド,STHOLPIND
149689,starīmā,starīman,Masculine,3n,ストレイマン,Straiman
152546,tanyatus,tanyatu,Masculine,4u,ストレッチする,Stretch it
153962,starus,staru,Masculine,4u,ストロー,Straw
149715,sthorī,sthorin,Masculine,3n,ストーリン,Storin
151739,sudhur,sudhur,Masculine,3s,スドゥール,Sudhur
150468,sūdgātā,sūdgātṛ,Masculine,3r,スドガトリ,Sudgatri
151733,sudṛk,sudṛś,Masculine,3s,スドリッシュ,Sudrish
151734,sudrus,sudru,Masculine,3s,スドル,Sudru
149581,sunāmā,sunāman,Masculine,3n,スナマン,Sunaman
153973,snigdhadārus,snigdhadāru,Masculine,4u,スニグダダル,Snigdhadaru
146362,snigdharājis,snigdharāji,Masculine,3i,スニグダラジ,Snigdharaji
146153,sunītis,sunīti,Masculine,3i,スニティ,Suniti
146152,sunidhis,sunidhi,Masculine,3i,スニディ,Sunidhi
149717,snīhā,snīhan,Masculine,3n,スニハン,Snihan
151741,sunayakaśrīs,sunayakaśrī,Masculine,3s,スニャクスリ,Sunyaksri
149718,snūhā,snūhan,Masculine,3n,スヌーハン,Snoohan
150459,sunetā,sunetṛ,Masculine,3r,スネトラ,Sunetra
146154,sunetrādhipatis,sunetrādhipati,Masculine,3i,スネトラディパティ,Sunetradhipati
149719,snehakesarī,snehakesarin,Masculine,3n,スネハケサリン,Snehakesarin
151797,sneharekabhūs,sneharekabhū,Masculine,3s,スネハレクブー,Sneharekbhu
149720,snehā,snehan,Masculine,3n,スネハン,Snehan
149722,snehī,snehin,Masculine,3n,スネヒン,Snehin
153974,snehus,snehu,Masculine,4u,スネフ,Snehu
151796,snehabhūs,snehabhū,Masculine,3s,スネブー,Snehbhu
149630,suhastī,suhastin,Masculine,3n,スハスティン,Suhastin
153929,suhanus,suhanu,Masculine,4u,スハヌ,Suhanu
141328,suhavis,suhavis,Masculine,3con,スハビス,Suhavis
153923,suvāstus,suvāstu,Masculine,4u,スバストゥ,Suvastu
149590,subhaṭavarmā,subhaṭavarman,Masculine,3n,スバタヴァルマン,Subhatavarman
153896,subhānus,subhānu,Masculine,4u,スバヌ,Subhanu
153894,subāhus,subāhu,Masculine,4u,スバフ,Subahu
153895,subāhuśatrus,subāhuśatru,Masculine,4u,スバフシャトル,Subahushatru
149613,suvarcasī,suvarcasin,Masculine,3n,スバルチャシン,Suvarchasin
153921,suvarṇālus,suvarṇālu,Masculine,4u,スバルナル,Suvarnalu
149617,suvarṇaromā,suvarṇaroman,Masculine,3n,スバルナロマン,Suvarnaroman
149620,suvarmā,suvarman,Masculine,3n,スバルマン,Suvarman
146160,subantaśiromaṇis,subantaśiromaṇi,Masculine,3i,スバンタシロマニ,Subantashiromani
153893,subandhus,subandhu,Masculine,4u,スバンドゥ,Subandhu
149582,supathī,supathin,Masculine,3n,スパチン,Supathin
146158,supatis,supati,Masculine,3i,スパティ,Supati
146367,sphaṭikādris,sphaṭikādri,Masculine,3i,スパティカドリ,Sphatikadri
151743,supat,supath,Masculine,3s,スパト,Supath
146368,sphavis,sphavi,Masculine,3i,スパビ,Sphavi
149585,supāmā,supāman,Masculine,3n,スパマン,Supaman
151744,suparivrāk,suparivrāj,Masculine,3s,スパリヴラージ,Suparivraj
153890,suparṇaketus,suparṇaketu,Masculine,4u,スパルナケトゥ,Suparnaketu
153891,suparṇayātus,suparṇayātu,Masculine,4u,スパルナヤトゥ,Suparnayatu
149583,suparṇī,suparṇin,Masculine,3n,スパルニン,Suparnin
146363,sparśamaṇis,sparśamaṇi,Masculine,3i,スパーシュマニ,Sparshmani
145665,śūlagranthis,śūlagranthi,Masculine,3i,スピンドルグランド,Spindle gland
150319,vaktā,vaktṛ,Masculine,3r,スピーカー,Speaker
150484,sphāvayitā,sphāvayitṛ,Masculine,3r,スファバイトル,Sfavayitr
146369,sphivis,sphivi,Masculine,3i,スフィヴィ,Sphivi
149726,sphemā,spheman,Masculine,3n,スフェマン,Spheman
146370,sphuṭaphenarājis,sphuṭaphenarāji,Masculine,3i,スフトフェンラジ,Sphutfenrazi
149567,sukhavarmā,sukhavarman,Masculine,3n,スフヴァルマン,Sukhvarman
149568,sukhaśarmā,sukhaśarman,Masculine,3n,スフ・シャルマン,Sukh Sharman
146163,subhūtis,subhūti,Masculine,3i,スブティ,Subhuti
146164,subhūmis,subhūmi,Masculine,3i,スブミ,Subhumi
151745,subhrāk,subhrāj,Masculine,3s,スブラジ,Subhraj
146162,subrahmaṇyapūjāvidhis,subrahmaṇyapūjāvidhi,Masculine,3i,スブラマニヤプージャビディ,Subrahmanyapoojavidhi
146159,suprajāpatis,suprajāpati,Masculine,3i,スプラジャパティ,Suprajapati
154386,spraṣṭṛ,spraṣṭṛ,Masculine,3r,スプラッシュター,Sprashtr
153892,supramadhus,supramadhu,Masculine,4u,スプラマドゥ,Supramadhu
149588,suplā,suplan,Masculine,3n,スプラン,Suplan
148891,vasantaghoṣī,vasantaghoṣin,Masculine,3n,スプリングゴーシン,Spring Ghoshin
153975,sphūrjathus,sphūrjathu,Masculine,4u,スプルジャトゥ,Sphurjathu
141311,supurodhas,supurodhas,Masculine,3con,スプロダス,Supurodhas
141325,suvedas,suvedas,Masculine,3con,スベダス,Suvedas
141162,viśeṣavidvas,viśeṣavidvas,Masculine,3con,スペシャリスト,Specialists
149012,viśeṣavādī,viśeṣavādin,Masculine,3n,スペシャリスト,Specialists
146129,sukhodadhis,sukhodadhi,Masculine,3i,スホダディ,Sukhodadhi
150466,suhotā,suhotṛ,Masculine,3r,スホトリ,Suhotri
146378,syūmaraśmis,syūmaraśmi,Masculine,3i,スマシュミ,Sumarshmi
146168,sumatīndrayatis,sumatīndrayati,Masculine,3i,スマチンドラヤティ,Sumatindrayati
146166,sumatis,sumati,Masculine,3i,スマティ,Sumati
149592,sumatisvāmī,sumatisvāmin,Masculine,3n,スマティスワミン,Sumatiswamin
146167,sumatimerugaṇis,sumatimerugaṇi,Masculine,3i,スマティルガニ,Sumatimerugani
153897,sumatireṇus,sumatireṇu,Masculine,4u,スマティレヌ,Sumatirenu
150461,sumātā,sumātṛ,Masculine,3r,スマトラ,Sumatra
146165,sumaṇis,sumaṇi,Masculine,3i,スマニ,Sumani
153899,sumanyus,sumanyu,Masculine,4u,スマニュ,Sumanyu
146169,sumahākapis,sumahākapi,Masculine,3i,スマハカピ,Sumahakapi
153977,smaraśatrus,smaraśatru,Masculine,4u,スマラシャトル,Smarashatru
146371,smarāris,smarāri,Masculine,3i,スマラリ,Smarari
146170,sumālis,sumāli,Masculine,3i,スマリ,Sumali
149593,sumālī,sumālin,Masculine,3n,スマリン,Sumalin
153976,smaragurus,smaraguru,Masculine,4u,スマルグル,Smarguru
149727,smā,sman,Masculine,3n,スマン,Sman
141312,sumanas,sumanas,Masculine,3con,スマンズ,Sumans
153898,sumantus,sumantu,Masculine,4u,スマントゥ,Sumantu
151746,sumitrabhūs,sumitrabhū,Masculine,3s,スミトラブ,Sumitrabhu
151747,sumitrābhūs,sumitrābhū,Masculine,3s,スミトラブ,Sumitrabhu
153956,saumyadhātus,saumyadhātu,Masculine,4u,スミャダトゥ,Soumyadhatu
146313,saumyajāmātṛmunis,saumyajāmātṛmuni,Masculine,3i,スミヤジャマトリムニ,Soumyajamatrimuni
146306,saumakis,saumaki,Masculine,3i,スムキ,Soumki
151748,sumukhasūs,sumukhasū,Masculine,3s,スムクス,Sumukhsu
146171,sumuṣṭis,sumuṣṭi,Masculine,3i,スムシュティ,Sumushti
153900,sumṛtyus,sumṛtyu,Masculine,4u,スムリチュ,Sumrityu
146373,smṛticintāmaṇis,smṛticintāmaṇi,Masculine,3i,スムリチンタマニ,Smritichintamani
153978,smṛtisindhus,smṛtisindhu,Masculine,4u,スムリティシンドゥ,Smritisindhu
146374,smṛtiratnamahodadhis,smṛtiratnamahodadhi,Masculine,3i,スムリティラートナマホッディ,Smritiratnamahoddhi
146172,sumūrtis,sumūrti,Masculine,3i,スムルティ,Sumurti
153882,sucārus,sucāru,Masculine,4u,スムーズ,Smooth
141313,sumedhas,sumedhas,Masculine,3con,スメダス,Sumedhas
153901,sumerus,sumeru,Masculine,4u,スメル,Sumeru
147767,dhūmrimā,dhūmriman,Masculine,3n,スモーキー,Smoky
143284,dhūmrākṣis,dhūmrākṣi,Masculine,3i,スモーキーアイ,Smoky-eyed
143282,dhūmoṣṇayonis,dhūmoṣṇayoni,Masculine,3i,スモーキーウォーム子宮,Smoky warm womb
152741,dhūmravarṇāmanus,dhūmravarṇāmanu,Masculine,4u,スモーキーカラーに続く,following the smoky colour
143281,dhūmayonis,dhūmayoni,Masculine,3i,スモーキー子宮,Smoky womb
140889,dhūmavarcas,dhūmavarcas,Masculine,3con,スモークライト,Smokelights
141315,suyaśas,suyaśas,Masculine,3con,スヤシュ,Suyashs
154372,suyajus,suyajus,Masculine,3con,スヤジュス,Suyajus
153903,suyyāsetus,suyyāsetu,Masculine,4u,スヤセツ,Suyyasetu
141314,suyatātmavan,suyatātmavat,Masculine,3con,スヤタトマバット,Suyatatmavat
146174,suyātis,suyāti,Masculine,3i,スヤティ,Suyati
149594,suyāmā,suyāman,Masculine,3n,スヤマン,Suyaman
153902,suyavasus,suyavasu,Masculine,4u,スヤヴァス,Suyavasu
153981,sragaṇus,sragaṇu,Masculine,4u,スラガヌ,Sraganu
146176,suragiris,suragiri,Masculine,3i,スラギリ,Suragiri
149596,surakṣī,surakṣin,Masculine,3n,スラクシン,Surakshin
