53626,galaśuṇḍikā,galaśuṇḍikā,"Feminine",1,ガルシュンディカ,Galshundika
53627,galā,galā,"Feminine",1,喉,Throat
53628,galitapradīpikā,galitapradīpikā,"Feminine",1,ガリットプラディーピカ,Galitpradeepika
53629,galdā,galdā,"Feminine",1,ガルダ,Galda
53630,galyā,galyā,"Feminine",1,ガリア,Galya
53631,gavīḍā,gavīḍā,"Feminine",1,ガビダ,Gavida
53632,gavīdhukā,gavīdhukā,"Feminine",1,ガヴィドゥカ,Gavidhuka
53633,gavīnikā,gavīnikā,"Feminine",1,ガビニカ,Gavinika
53634,gaveḍukā,gaveḍukā,"Feminine",1,ガヴェドゥカ,Gaveduka
53635,gavedhukā,gavedhukā,"Feminine",1,ガヴェドゥカ,Gavedhuka
53636,gaveśakā,gaveśakā,"Feminine",1,ガヴェシカ,Gaveshka
53637,gaveṣaṇā,gaveṣaṇā,"Feminine",1,リサーチ,Research
53638,gavyā,gavyā,"Feminine",1,ガヴィア,Gavya
53639,gahanā,gahanā,"Feminine",1,ジュエリー,Jewelry
53640,gahvarā,gahvarā,"Feminine",1,洞窟,Cave
53641,gā,gā,"Feminine",1,ガ,Ga
53642,gāṅgilā,gāṅgilā,"Feminine",1,ガンギラ,Gangila
53643,gāḍhatā,gāḍhatā,"Feminine",1,密度,Density
53644,gātrabhaṅgā,gātrabhaṅgā,"Feminine",1,ガトラバンガ,Gatrabhanga
53645,gātralatā,gātralatā,"Feminine",1,ガトララータ,Gatralata
53646,gātravairūpyatā,gātravairūpyatā,"Feminine",1,体の変形,Body deformity
53647,gātrā,gātrā,"Feminine",1,ガトラ,Gatra
53648,gātrikā,gātrikā,"Feminine",1,ガトリカ,Gatrika
53649,gāthā,gāthā,"Feminine",1,大作,epic
53650,gāthikā,gāthikā,"Feminine",1,ガチカ,Gathika
53651,gānacchalā,gānacchalā,"Feminine",1,ガンチャラ,Ganchhala
53652,gānavidyā,gānavidyā,"Feminine",1,ガナヴィディヤ,Ganavidya
53653,gāndharvakalā,gāndharvakalā,"Feminine",1,ガンダルヴァカラ,Gandharvakala
53654,gāndharvavidyā,gāndharvavidyā,"Feminine",1,ガンダルヴァ ヴィディヤ,Gandharva Vidya
53655,gāndharvaśālā,gāndharvaśālā,"Feminine",1,ガンダルヴァシャラ,Gandharvashala
53656,gāndhārikā,gāndhārikā,"Feminine",1,ガンダリカ,Gandharika
53657,gāyantikā,gāyantikā,"Feminine",1,ガヤンティカ,Gayantika
53658,gārutmatapattrikā,gārutmatapattrikā,"Feminine",1,ガルトマタパトリカ,Garutmatapatrika
53659,gārgā,gārgā,"Feminine",1,ガルガ,Garga
53660,gārgikā,gārgikā,"Feminine",1,ガルギカ,Gargika
53661,gārhapatyeṣṭakā,gārhapatyeṣṭakā,"Feminine",1,ガラパティエシュタカ,Garhapatyeshtaka
53662,girikarṇā,girikarṇā,"Feminine",1,ギリカルナ,Girikarna
53663,girikarṇikā,girikarṇikā,"Feminine",1,ギリカルニカ,Girikarnika
53664,girikā,girikā,"Feminine",1,ギリカ,Girika
53665,girigaṅgā,girigaṅgā,"Feminine",1,ギリガンガ,Giriganga
53666,giriguhā,giriguhā,"Feminine",1,ギリグハ,Giriguha
53667,girijā,girijā,"Feminine",1,ギリヤ,Girija
53668,girinadikā,girinadikā,"Feminine",1,ギリナディカ,Girinadika
53669,girinimnagā,girinimnagā,"Feminine",1,ギリニムナガ,Girinimnaga
53670,giripriyā,giripriyā,"Feminine",1,ギリプリヤ,Giripriya
53671,girimallikā,girimallikā,"Feminine",1,ギリマリカ,Girimallika
53672,girivartikā,girivartikā,"Feminine",1,ギリバーティカ,Girivartika
53673,giriśā,giriśā,"Feminine",1,ギリシャ,Girisha
53674,giriśāyikā,giriśāyikā,"Feminine",1,ギリシャイカ,Girishayika
53675,girisutā,girisutā,"Feminine",1,ギリスタ,Girisuta
53676,girisravā,girisravā,"Feminine",1,ギリスラヴァ,Girisrava
53677,girihvā,girihvā,"Feminine",1,ギリファ,Girihwa
53678,girīśā,girīśā,"Feminine",1,ギリシャ,Girisha
53679,giryāhvā,giryāhvā,"Feminine",1,ギリャフヴァ,Giryahva
53680,gītakaṇḍikā,gītakaṇḍikā,"Feminine",1,ギートカンディカ,Geetkandika
53681,gītapriyā,gītapriyā,"Feminine",1,ギートプリヤ,Geetpriya
53682,gītā,gītā,"Feminine",1,ジータ,Gita
53683,gītikā,gītikā,"Feminine",1,ギーティカ,Geetika
53684,gītyāryā,gītyāryā,"Feminine",1,ギーチャリヤ,Geetyarya
53685,gīthā,gīthā,"Feminine",1,ギタ,Githa
53686,gīrlatā,gīrlatā,"Feminine",1,少女時代,Girlhood
53687,gīstarā,gīstarā,"Feminine",1,ギストラ,Gystra
53688,gucchadantikā,gucchadantikā,"Feminine",1,群生歯,Cluster teeth
53689,gucchaphalā,gucchaphalā,"Feminine",1,クラスターフルーツ,Cluster fruit
53690,gucchamūlikā,gucchamūlikā,"Feminine",1,クラスタ ルート,Cluster root
53691,gucchavadhrā,gucchavadhrā,"Feminine",1,グッチャヴァドラ,Guchchavadhra
53692,guñjā,guñjā,"Feminine",1,グンジャ,Gunja
53693,guñjikā,guñjikā,"Feminine",1,ぐんじか,Gunjika
53694,guṭikā,guṭikā,"Feminine",1,ペレット,Pellets
53695,guḍajihvikā,guḍajihvikā,"Feminine",1,グッドジーヴィカ,Goodjihvika
53696,guḍadhānā,guḍadhānā,"Feminine",1,グッダナ,Guddhana
53697,guḍapṛthukā,guḍapṛthukā,"Feminine",1,グドプルツカ,Gudpruthuka
53698,guḍabhā,guḍabhā,"Feminine",1,グッバ,Gudbha
53699,guḍaśarkarā,guḍaśarkarā,"Feminine",1,グッドシュガー,Goodsugar
53700,guḍaśṛṅgikā,guḍaśṛṅgikā,"Feminine",1,グッドホーン,Good horn
53701,guḍā,guḍā,"Feminine",1,グダ,Guda
53702,guḍākā,guḍākā,"Feminine",1,ぐだか,Gudaka
53703,guḍākeśatā,guḍākeśatā,"Feminine",1,グダケシュタ,Gudakeshta
53704,guḍāpūpikā,guḍāpūpikā,"Feminine",1,グダプピカ,Gudapupika
53705,guḍikā,guḍikā,"Feminine",1,グディカ,Gudika
53706,guḍūcikā,guḍūcikā,"Feminine",1,グドゥチカ,Guduchika
53707,guḍodbhavā,guḍodbhavā,"Feminine",1,グドバヴァ,Gudodbhava
53708,guṇakathā,guṇakathā,"Feminine",1,美徳物語,virtue story
53709,guṇajñatā,guṇajñatā,"Feminine",1,品質,Quality
53710,guṇatā,guṇatā,"Feminine",1,品質,Quality
53711,guṇadīdhitiṭīkā,guṇadīdhitiṭīkā,"Feminine",1,グナディチチカ,Gunadidhititika
53712,guṇanikā,guṇanikā,"Feminine",1,乗算,Multiplication
53713,guṇamukhyā,guṇamukhyā,"Feminine",1,グナムキャ,Gunamukhya
53714,guṇaratnamālā,guṇaratnamālā,"Feminine",1,グナラトナマラ,Gunaratnamala
53715,guṇalayanikā,guṇalayanikā,"Feminine",1,グナラヤニカ,Gunalayanika
53716,guṇavattā,guṇavattā,"Feminine",1,品質,quality
53717,guṇavivecanā,guṇavivecanā,"Feminine",1,プロパティ分析,Property Analysis
53718,guṇaślāghā,guṇaślāghā,"Feminine",1,美徳の賛美,praise of virtue
53719,guṇā,guṇā,"Feminine",1,乗算,multiplication
53720,guṇāvarā,guṇāvarā,"Feminine",1,グナバラ,Gunavara
53721,guṇikā,guṇikā,"Feminine",1,乗数,Multiplier
53722,guṇitā,guṇitā,"Feminine",1,品質,Quality
53723,guṇṭhanā,guṇṭhanā,"Feminine",1,結び目,Knotting
53724,guṇḍā,guṇḍā,"Feminine",1,グンダ,Gunda
53725,guṇḍārocanikā,guṇḍārocanikā,"Feminine",1,ガンダロチャニカ,Gundarochanika
53726,guṇḍālā,guṇḍālā,"Feminine",1,グンダラ,Gundala
53727,guṇḍikā,guṇḍikā,"Feminine",1,グンディカ,Gundika
53728,guṇḍicā,guṇḍicā,"Feminine",1,グンディチャ,Gundicha
53729,gudavadanā,gudavadanā,"Feminine",1,アナル口,Anal mouth
53730,gudā,gudā,"Feminine",1,アナル,Anal
53731,gundraphalā,gundraphalā,"Feminine",1,グンドラファラ,Gundraphala
53732,gundrā,gundrā,"Feminine",1,ガンドラ,Gundra
53733,guptakathā,guptakathā,"Feminine",1,秘話,Secret story
53734,guptarajasvalā,guptarajasvalā,"Feminine",1,秘密の月経,secret menstruation
53735,guptasnehā,guptasnehā,"Feminine",1,グプタスネハ,Guptasneha
53736,guptā,guptā,"Feminine",1,グプタ,Gupta
53737,guptikā,guptikā,"Feminine",1,グプティカ,Guptika
53738,gumphanā,gumphanā,"Feminine",1,ガンパナ,Gumphana
53739,gumphanikā,gumphanikā,"Feminine",1,グンファニカ,Gumphanika
53740,gurugītā,gurugītā,"Feminine",1,達人ギータ,Guru Gita
53741,gurucaryā,gurucaryā,"Feminine",1,グルチャリヤ,Gurucharya
53742,gurutā,gurutā,"Feminine",1,重力,Gravity
53743,gurudakṣiṇā,gurudakṣiṇā,"Feminine",1,グルダクシナ,Gurudakshina
53744,gurudīkṣā,gurudīkṣā,"Feminine",1,グルディクシャ,Gurudiksha
53745,gurupattrā,gurupattrā,"Feminine",1,グルパトラ,Gurupattra
53746,gurupūjā,gurupūjā,"Feminine",1,グルプージャ,Gurupooja
53747,gurubhāryā,gurubhāryā,"Feminine",1,グルバリヤ,Gurubharya
53748,gurumattā,gurumattā,"Feminine",1,グルマッタ,Gurumatta
53749,gurulaghutā,gurulaghutā,"Feminine",1,軽さ,Heavylightness
53750,guruvartitā,guruvartitā,"Feminine",1,グルヴァルティタ,Guruvartita
53751,guruśiṃśapā,guruśiṃśapā,"Feminine",1,グルシンシャパ,Gurushinshapa
53752,guruśuśrūṣā,guruśuśrūṣā,"Feminine",1,グルシュシュルシャ,Gurushushrusha
53753,guruśrīpādukāpūjā,guruśrīpādukāpūjā,"Feminine",1,達人ShriPadukaPooja,GuruShriPadukaPooja
53754,gurusārā,gurusārā,"Feminine",1,グルサラ,Gurusara
53755,gurusevā,gurusevā,"Feminine",1,グルセバ,Guruseva
53756,gurvaṅganā,gurvaṅganā,"Feminine",1,グルンガーナ,Gurungana
53757,gulā,gulā,"Feminine",1,グラ,Gula
53758,gulikā,gulikā,"Feminine",1,グリカ,Gulika
53759,gulikākrīḍā,gulikākrīḍā,"Feminine",1,グリクリダ,Gulikakrida
53760,guhapriyā,guhapriyā,"Feminine",1,グハプリヤ,Guhapriya
53761,guhā,guhā,"Feminine",1,洞窟,cave
53762,guhyadhārā,guhyadhārā,"Feminine",1,グヒヤダラ,Guhyadhara
53763,guhyapatividyā,guhyapatividyā,"Feminine",1,グヒャパティ・ヴィディヤ,Guhyapati Vidya
53764,guhyavidyā,guhyavidyā,"Feminine",1,オカルティズム,Occultism
53765,gūḍhagulphatā,gūḍhagulphatā,"Feminine",1,謎のガルフタ,Mysterious Gulfta
53766,gūḍhacaturthapādaprahelikā,gūḍhacaturthapādaprahelikā,"Feminine",1,謎めいた四足パズル,The enigmatic fourth-foot puzzle
53767,gūḍhatā,gūḍhatā,"Feminine",1,神秘,Mystery
53768,gūḍhamallikā,gūḍhamallikā,"Feminine",1,グダマリカ,Gudhamallika
53769,gūḍhasiratā,gūḍhasiratā,"Feminine",1,神秘,Mystery
53770,gūḍhāgūḍhatā,gūḍhāgūḍhatā,"Feminine",1,神秘,Mystery
53771,gūḍhārthacandrikā,gūḍhārthacandrikā,"Feminine",1,グダルタチャンドリカ,Gudharthachandrika
53772,gūḍhārthatattvadīpikā,gūḍhārthatattvadīpikā,"Feminine",1,グダルタットヴァディピカ,Gudharthatattvadeepika
53773,gūḍhārthadīpikā,gūḍhārthadīpikā,"Feminine",1,グダルタディーピカ,Gudharthadipika
53774,gūḍhārtharatnamālā,gūḍhārtharatnamālā,"Feminine",1,グダルタ・ラトナマラ,Gudhartha Ratnamala
53775,gūṣaṇā,gūṣaṇā,"Feminine",1,グーシャナ,Gooshana
53776,gṛdhnutā,gṛdhnutā,"Feminine",1,貪欲,greed
53777,gṛdhyā,gṛdhyā,"Feminine",1,よく深い,greedy
53778,gṛdhrapattrā,gṛdhrapattrā,"Feminine",1,ハゲワシの葉,Vulture leaf
53779,gṛdhraputrikā,gṛdhraputrikā,"Feminine",1,ハゲワシの娘,The daughter of the vulture
53780,gṛdhravaktrā,gṛdhravaktrā,"Feminine",1,ハゲワシ顔,Vulture-faced
53781,gṛdhrāṇā,gṛdhrāṇā,"Feminine",1,ハゲワシ,vultures
53782,gṛdhrikā,gṛdhrikā,"Feminine",1,ハゲワシ,The vulture
53783,gṛṣṭikā,gṛṣṭikā,"Feminine",1,グリシュティカ,Grishtika
53784,gṛhakakṣyā,gṛhakakṣyā,"Feminine",1,担任,Homeroom
53785,gṛhakanyā,gṛhakanyā,"Feminine",1,専業主婦,Housewife
53786,gṛhagodhikā,gṛhagodhikā,"Feminine",1,家の牛,The house cow
53787,gṛhagopikā,gṛhagopikā,"Feminine",1,主婦,The housewife
53788,gṛhagolikā,gṛhagolikā,"Feminine",1,ホームピル,Home pills
53789,gṛhajālikā,gṛhajālikā,"Feminine",1,ホーム・ネットワーク,Home network
53790,gṛhadāsikā,gṛhadāsikā,"Feminine",1,家政婦,The housemaid
53791,gṛhadevatā,gṛhadevatā,"Feminine",1,家の女神,The household goddess
53792,gṛhanadikā,gṛhanadikā,"Feminine",1,家の川,The house river
53793,gṛhapūjā,gṛhapūjā,"Feminine",1,家庭礼拝,Household worship
53794,gṛhabalidevatā,gṛhabalidevatā,"Feminine",1,家の祭神,household sacrificial deity
53795,gṛhamācikā,gṛhamācikā,"Feminine",1,イエバエ,The housefly
53796,gṛhamedhitā,gṛhamedhitā,"Feminine",1,ガルメディタ,Gharmedhita
53797,gṛhamocikā,gṛhamocikā,"Feminine",1,主婦,The housewife
53798,gṛharakṣā,gṛharakṣā,"Feminine",1,ホームディフェンス,Home Defense
53799,gṛhavāṭikā,gṛhavāṭikā,"Feminine",1,家庭菜園,Home garden
53800,gṛhavṛkṣavāṭikā,gṛhavṛkṣavāṭikā,"Feminine",1,ハウスツリーガーデン,House Tree Garden
53801,gṛhasthatā,gṛhasthatā,"Feminine",1,ハウスキーピング,Housekeeping
53802,gṛhāśrayā,gṛhāśrayā,"Feminine",1,ホームシェルター,Home shelter
53803,gṛhītagarbhā,gṛhītagarbhā,"Feminine",1,把握した妊娠,grasped pregnancy
53804,gṛholikā,gṛholikā,"Feminine",1,主婦,The housewife
53805,gṛhyakārikā,gṛhyakārikā,"Feminine",1,専業主婦,housewife
53806,gṛhyā,gṛhyā,"Feminine",1,世帯,The household
53807,gairikā,gairikā,"Feminine",1,ガリカ,Garika
53808,gokarṇā,gokarṇā,"Feminine",1,ゴカルナ,Gokarna
53809,gokā,gokā,"Feminine",1,五箇,Goka
53810,gokāmyā,gokāmyā,"Feminine",1,五神屋,Gokamya
53811,gokirāṭikā,gokirāṭikā,"Feminine",1,ゴキラティカ,Gokiratika
53812,gokulodbhavā,gokulodbhavā,"Feminine",1,ゴクロドバヴァ,Gokulodbhava
53813,gocandanā,gocandanā,"Feminine",1,ごっちゃんだな,Gochandana
53814,gocapalā,gocapalā,"Feminine",1,ゴッチパラ,Gochpala
53815,gocaratā,gocaratā,"Feminine",1,視認性,Visibility
53816,gocarapīḍā,gocarapīḍā,"Feminine",1,ゴチャルピーダ,Gocharpida
53817,gocaryā,gocaryā,"Feminine",1,ごちゃりや,Gocharya
53818,gocchā,gocchā,"Feminine",1,ゴッチャ,Gochcha
53819,gojikā,gojikā,"Feminine",1,ゴジカ,Gojika
53820,gojihvā,gojihvā,"Feminine",1,ゴジーバ,Gojihva
53821,gojihvikā,gojihvikā,"Feminine",1,ゴジヴィカ,Gojihvika
53822,goḍumbā,goḍumbā,"Feminine",1,ゴダンバ,Godumba
53823,goḍumbikā,goḍumbikā,"Feminine",1,ゴドゥンビカ,Godumbika
53824,goṇā,goṇā,"Feminine",1,ゴナ,Gona
53825,goṇikā,goṇikā,"Feminine",1,ゴニカ,Gonika
53826,gotamapṛcchā,gotamapṛcchā,"Feminine",1,ゴータマは尋ねた,Gotama asked
53827,gotarā,gotarā,"Feminine",1,ゴートラ,Gotra
53828,gotā,gotā,"Feminine",1,運転,Dive
53829,gotrakīlā,gotrakīlā,"Feminine",1,ゴトラキラ,Gotrakila
53830,gotradevatā,gotradevatā,"Feminine",1,ゴトラデーヴァタ,Gotradevata
53831,gotrā,gotrā,"Feminine",1,ゴートラ,Gotra
53832,gotrākhyā,gotrākhyā,"Feminine",1,ゴトラキャ,Gotrakhya
53833,godā,godā,"Feminine",1,合田,Goda
53834,godugdhadā,godugdhadā,"Feminine",1,搾乳,cow-milking
53835,godohikā,godohikā,"Feminine",1,ゴドヒカ,Godohika
53836,godhāpadikā,godhāpadikā,"Feminine",1,ゴダパディカ,Godhapadika
53837,godhāvīṇākā,godhāvīṇākā,"Feminine",1,ゴッドヘイナカ,Godhaveenaka
53838,godhikā,godhikā,"Feminine",1,ゴディカ,Godhika
53839,godhūlikā,godhūlikā,"Feminine",1,トワイライト,Twilight
53840,gonandā,gonandā,"Feminine",1,ゴナンダ,Gonanda
53841,gonasā,gonasā,"Feminine",1,ゴンサ,Gonsa
53842,gonāsā,gonāsā,"Feminine",1,ごなさ,Gonasa
53843,gopakanyakā,gopakanyakā,"Feminine",1,ゴパカニャカ,Gopakanyaka
53844,gopakanyā,gopakanyā,"Feminine",1,ゴパカニャ,Gopakanya
53845,gopakarkaṭikā,gopakarkaṭikā,"Feminine",1,ゴパカルティカ,Gopakartika
53846,gopakṣanetratā,gopakṣanetratā,"Feminine",1,ゴーパクシャネトラタ,Gopakshanetrata
53847,gopaghaṇḍā,gopaghaṇḍā,"Feminine",1,ゴパガンダ,Gopaghanda
53848,gopaghoṇṭā,gopaghoṇṭā,"Feminine",1,ゴパゴンタ,Gopaghonta
53849,gopajalā,gopajalā,"Feminine",1,ゴプジャラ,Gopjala
53850,gopatā,gopatā,"Feminine",1,ゴプタ,Gopta
53851,gopanā,gopanā,"Feminine",1,守秘義務,Confidentiality
53852,gopanīyatā,gopanīyatā,"Feminine",1,プライバシー,Privacy
53853,gopabhadrā,gopabhadrā,"Feminine",1,ゴーパバドラ,Gopabhadra
53854,gopabhadrikā,gopabhadrikā,"Feminine",1,ゴーパバドリカ,Gopabhadrika
53855,gopā,gopā,"Feminine",1,ゴパ,Gopa
53856,gopālakelicandrikā,gopālakelicandrikā,"Feminine",1,ゴパラケリチャンドリカ,Gopalakelichandrika
53857,gopālasahasranāmabhūṣaṇā,gopālasahasranāmabhūṣaṇā,"Feminine",1,ゴパラサハスラナマブサナ,Gopalasahasranamabhusana
53858,gopālārcanacandrikā,gopālārcanacandrikā,"Feminine",1,ゴパラチャナチャンドリカ,Gopalarchanachandrika
53859,gopālikā,gopālikā,"Feminine",1,ゴパリカ,Gopalika
53860,gopikā,gopikā,"Feminine",1,ゴピカ,Gopika
53861,gopuṭā,gopuṭā,"Feminine",1,ゴプタ,Goputa
53862,gopurā,gopurā,"Feminine",1,ゴプラ,Gopura
53863,gopotalikā,gopotalikā,"Feminine",1,ゴポトリカ,Gopotlika
53864,gophaṇā,gophaṇā,"Feminine",1,パチンコ,Slingshot
53865,gophaṇikā,gophaṇikā,"Feminine",1,ゴファニカ,Gophanika
53866,gomakṣikā,gomakṣikā,"Feminine",1,牛蜂,Cow bee
53867,gomacarcikā,gomacarcikā,"Feminine",1,ゴムチャルチカ,Gomcharchika
53868,gomatallikā,gomatallikā,"Feminine",1,ゴマトリカ,Gomatllika
53869,gomayacchattrikā,gomayacchattrikā,"Feminine",1,ゴマヤチャトリカ,Gomayachchatrika
53870,gomayotthā,gomayotthā,"Feminine",1,ゴマヨッタ,Gomayottha
53871,gomahiṣadā,gomahiṣadā,"Feminine",1,ごまひしゃだ,Gomahishada
53872,gomukhyā,gomukhyā,"Feminine",1,ゴムキャ,Gomukhya
53873,gomūtrikā,gomūtrikā,"Feminine",1,牛の尿,Cow urine
53874,gomṛgakākacaryā,gomṛgakākacaryā,"Feminine",1,牛、鹿、カラス,"Cattle, deer and crows"
53875,gorakṣā,gorakṣā,"Feminine",1,ゴラクシャ,Goraksha
53876,gorāṭikā,gorāṭikā,"Feminine",1,ゴラティカ,Goratika
53877,gorikā,gorikā,"Feminine",1,ゴリカ,Gorika
53878,gorocanā,gorocanā,"Feminine",1,ゴロチャナ,Gorochana
53879,golakrīḍā,golakrīḍā,"Feminine",1,ゴールゲーム,Goal games
53880,golattikā,golattikā,"Feminine",1,ゴラティカ,Golattika
53881,golā,golā,"Feminine",1,球体,Sphere
53882,golikā,golikā,"Feminine",1,弾丸,The bullet
53883,golomikā,golomikā,"Feminine",1,ゴロミカ,Golomika
53884,govaśā,govaśā,"Feminine",1,ゴブシャ,Govsha
53885,gośālā,gośālā,"Feminine",1,牛舎,Cowshed
53886,goṣṭhīśālā,goṣṭhīśālā,"Feminine",1,セミナーホール,Seminar Hall
53887,gosambhavā,gosambhavā,"Feminine",1,ゴーサンバヴァ,Gosambhava
53888,gosūtrikā,gosūtrikā,"Feminine",1,ゴストリカ,Gosutrika
53889,gosevā,gosevā,"Feminine",1,カウサービス,Cow service
53890,gohatyā,gohatyā,"Feminine",1,牛の屠殺,Cow slaughter
53891,gohāliyā,gohāliyā,"Feminine",1,ゴハリア,Gohalia
53892,gohiṃsā,gohiṃsā,"Feminine",1,牛の暴力,Cow violence
53893,gaukakṣyā,gaukakṣyā,"Feminine",1,ガウカクシャ,Gaukakshya
53894,gauṇasādhyavasānā,gauṇasādhyavasānā,"Feminine",1,二次成果の結論,Secondary achievement conclusion
53895,gauṇasāropā,gauṇasāropā,"Feminine",1,二次代入,Secondary imputation
53896,gautamapṛcchā,gautamapṛcchā,"Feminine",1,ゴータマは尋ねた,Gautama asked
53897,gautamasambhavā,gautamasambhavā,"Feminine",1,ゴータマサンバヴァ,Gautamasambhava
53898,gaupālapaśupālikā,gaupālapaśupālikā,"Feminine",1,ガウパラパシュパリカ,Gaupalapashupalika
53899,gauramukhā,gauramukhā,"Feminine",1,ガウルムカ,Gaurmukha
53900,gaurā,gaurā,"Feminine",1,ガウラ,Gaura
53901,gaurāṭikā,gaurāṭikā,"Feminine",1,ガウラティカ,Gauratika
53902,gaurikā,gaurikā,"Feminine",1,ガウリカ,Gaurika
53903,gaurīgāyatrikā,gaurīgāyatrikā,"Feminine",1,ガウリガヤトリカ,Gaurigayatrika
53904,gaurīpūjā,gaurīpūjā,"Feminine",1,ガウリプージャ,Gauripooja
53905,gaulā,gaulā,"Feminine",1,ガウラ,Gaula
53906,gnā,gnā,"Feminine",1,GNA,GNA
53907,gmā,gmā,"Feminine",1,Gma,Gma
53908,grathanā,grathanā,"Feminine",1,グラスナ,Grathna
53909,granthanā,granthanā,"Feminine",1,グランタナ,Granthana
53910,granthidalā,granthidalā,"Feminine",1,腺,Glandular
53911,granthidūrvā,granthidūrvā,"Feminine",1,グランティドゥルバ,Granthidurva
53912,granthinikā,granthinikā,"Feminine",1,腺,Glandular
53913,granthiparṇā,granthiparṇā,"Feminine",1,グランティパルナ,Granthiparna
53914,granthimūlā,granthimūlā,"Feminine",1,腺根,Glandular root
53915,granthilā,granthilā,"Feminine",1,腺,Glandular
53916,grahakuṇḍalikā,grahakuṇḍalikā,"Feminine",1,惑星の星占い,Planetary horoscope
53917,grahaṇīyatā,grahaṇīyatā,"Feminine",1,受容性,Acceptability
53918,grahatā,grahatā,"Feminine",1,エクリプス,Eclipse
53919,grahadaśā,grahadaśā,"Feminine",1,惑星の位置,Planetary position
53920,grahadīpikā,grahadīpikā,"Feminine",1,惑星ランプ,Planetary lamp
53921,grahapīḍā,grahapīḍā,"Feminine",1,惑星の痛み,Planetary pain
53922,grahapūjā,grahapūjā,"Feminine",1,グラハプージャ,Grahapooja
53923,grahamātṛkā,grahamātṛkā,"Feminine",1,惑星の母,The planetary mother
53924,grahāpahā,grahāpahā,"Feminine",1,グラハパハ,Grahapaha
53925,grahikā,grahikā,"Feminine",1,レセプタクル,Receptacle
53926,grāmakumārikā,grāmakumārikā,"Feminine",1,グラムマリカ,Gramkumarika
53927,grāmakulālikā,grāmakulālikā,"Feminine",1,グラムクラリカ,Gramkulalika
53928,grāmacaryā,grāmacaryā,"Feminine",1,グラムチャリヤ,Gramcharya
53929,grāmajā,grāmajā,"Feminine",1,グランジャ,Gramja
53930,grāmaṭikā,grāmaṭikā,"Feminine",1,グラムティカ,Gramtika
53931,grāmatā,grāmatā,"Feminine",1,グラムネス,Gramness
53932,grāmadevatā,grāmadevatā,"Feminine",1,村の神,The village deity
53933,grāmadharā,grāmadharā,"Feminine",1,グラムダーラ,Gramdhara
53934,grāmaputrikā,grāmaputrikā,"Feminine",1,グランプトリカ,Gramputrika
53935,grāmamadgurikā,grāmamadgurikā,"Feminine",1,グラマドゥリカ,Grammadgurika
53936,grāmamaryādā,grāmamaryādā,"Feminine",1,グラマラダ,Grammaryada
53937,grāmarathyā,grāmarathyā,"Feminine",1,グラムラシア,Gramrathya
53938,grāmaṣaṇḍikā,grāmaṣaṇḍikā,"Feminine",1,グラムシャンディカ,Gramshandika
53939,grāmasīmā,grāmasīmā,"Feminine",1,村の境界,Village boundaries
53940,grāmīṇā,grāmīṇā,"Feminine",1,グラミン,Grameen
53941,grāmeyakā,grāmeyakā,"Feminine",1,グラメヤカ,Grameyaka
53942,grāmeyā,grāmeyā,"Feminine",1,グラメア,Gramea
53943,grāmyatā,grāmyatā,"Feminine",1,素朴さ,Rusticity
53944,grāmyamadgurikā,grāmyamadgurikā,"Feminine",1,グラヤマドゥグリカ,Gramyamadgurika
53945,grāmyavallabhā,grāmyavallabhā,"Feminine",1,グラミャヴァッラバ,Gramyavallabha
53946,grāmyavārttā,grāmyavārttā,"Feminine",1,田舎のニュース,Rural news
53947,grāmyā,grāmyā,"Feminine",1,グラミア,Gramya
53948,grāvastotriyā,grāvastotriyā,"Feminine",1,グラヴァストトリア,Gravastotria
53949,grāvastotrīyā,grāvastotrīyā,"Feminine",1,グラヴァストトリヤ,Gravastotriya
53950,grāsikā,grāsikā,"Feminine",1,グラッシカ,Grassica
53951,grāhikā,grāhikā,"Feminine",1,クライアント,client
53952,grāhyā,grāhyā,"Feminine",1,許容できる,Acceptable
53953,grīvā,grīvā,"Feminine",1,首,neck
53954,grīvāghaṇṭā,grīvāghaṇṭā,"Feminine",1,子宮頸管ベル,Cervical bell
53955,grīvālikā,grīvālikā,"Feminine",1,頸部,Cervical
53956,grīṣmajā,grīṣmajā,"Feminine",1,夏の女神,Summer goddess
53957,grīṣmabhavā,grīṣmabhavā,"Feminine",1,夏時間,Summertime
53958,grīṣmā,grīṣmā,"Feminine",1,夏,Summer
53959,grīṣmodbhavā,grīṣmodbhavā,"Feminine",1,夏生まれ,Summer-born
53960,glā,glā,"Feminine",1,グラ,Gla
53961,ghaṭanā,ghaṭanā,"Feminine",1,イベント,event
53962,ghaṭā,ghaṭā,"Feminine",1,減少した,Decreased
53963,ghaṭāhvayā,ghaṭāhvayā,"Feminine",1,ガタヴァヤ,Ghatahvaya
53964,ghaṭikā,ghaṭikā,"Feminine",1,時計,clock
53965,ghaṭīkā,ghaṭīkā,"Feminine",1,時計,The clock
53966,ghaṭṭagā,ghaṭṭagā,"Feminine",1,減ります,It will decrease
53967,ghaṭṭanā,ghaṭṭanā,"Feminine",1,減少,The decrease
53968,ghaṭṭā,ghaṭṭā,"Feminine",1,ポット,The pot
53969,ghaṭṭitā,ghaṭṭitā,"Feminine",1,密度,Density
53970,ghaṇṭā,ghaṇṭā,"Feminine",1,時間,Hours
53971,ghaṇṭāmudrā,ghaṇṭāmudrā,"Feminine",1,ベルの姿勢,Bell posture
